"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"118795","11230UQ153PS202104080022","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"118722","11230UQ153PS202104080005","UQT200","UQT205"," ","UQT205","11230URZ202008040053","11230NTC202008040003","소공원","11230","C","EMA0009","2021-04-08 00:00:00.0","4467.16849299","288.56876282"
"118723","11230UQ153PS202104080006","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"118794","11230UQ153PS202104080021","UQT200","UQT205"," ","UQT205","11230URZ202008040053","11230NTC202008040003","소공원","11230","C","EMA0009","2021-04-08 00:00:00.0","4467.16849299","288.56876282"
"118793","11230UQ153PS202104080020","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118792","11230UQ153PS202104080019","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118791","11230UQ153PS202104080018","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"118790","11230UQ153PS202104080017","UQT200","UQT205"," ","UQT205","11230URZ202008040053","11230NTC202008040003","소공원","11230","C","EMA0009","2021-04-08 00:00:00.0","4467.16849299","288.56876282"
"118724","11230UQ153PS202104080007","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118725","11230UQ153PS202104080008","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"113554","11230UQ153PS202104080047","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"113705","11230UQ153PS202104080032","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"113703","11230UQ153PS202104080030","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"113655","11000UQ153PS202104080001","UQT300","UQT310"," ","UQT310","11000URZ202103240002","11000NTC202103240003","완충녹지","11000","5","EMA0009","2021-04-08 00:00:00.0","6761.70493744","1276.45698623"
"113656","11440UQ153PS202104080001","UQT200","UQT210"," ","UQT210","11440URZ202104080001","11440NTC202104080001","어린이공원","11440","13","EMA0009","2021-04-08 00:00:00.0","924.73865004","130.70863219"
"113657","11230UQ153PS202104080001","UQT200","UQT205"," ","UQT205","11230URZ202008040053","11230NTC202008040003","소공원","11230","C","EMA0009","2021-04-08 00:00:00.0","4467.16849299","288.56876282"
"113667","11230UQ153PS202104080015","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"113666","11230UQ153PS202104080014","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"113658","11230UQ153PS202104080002","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"113659","11230UQ153PS202104080003","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"113665","11230UQ153PS202104080013","UQT200","UQT205"," ","UQT205","11230URZ202008040053","11230NTC202008040003","소공원","11230","C","EMA0009","2021-04-08 00:00:00.0","4467.16849299","288.56876282"
"113664","11230UQ153PS202104080012","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"113663","11230UQ153PS202104080011","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118805","11230UQ153PS202104080036","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"113555","11230UQ153PS202104080048","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118806","11230UQ153PS202104080037","UQT200","UQT205"," ","UQT205","11230URZ202008040053","11230NTC202008040003","소공원","11230","C","EMA0009","2021-04-08 00:00:00.0","4467.16849299","288.56876282"
"118807","11230UQ153PS202104080038","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"118804","11230UQ153PS202104080035","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118808","11230UQ153PS202104080039","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118803","11230UQ153PS202104080034","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"118802","11230UQ153PS202104080033","UQT200","UQT205"," ","UQT205","11230URZ202008040053","11230NTC202008040003","소공원","11230","C","EMA0009","2021-04-08 00:00:00.0","4467.16849299","288.56876282"
"118801","11230UQ153PS202104080028","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118800","11230UQ153PS202104080027","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118799","11230UQ153PS202104080026","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"118813","11230UQ153PS202104080044","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118812","11230UQ153PS202104080043","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118798","11230UQ153PS202104080025","UQT200","UQT205"," ","UQT205","11230URZ202008040053","11230NTC202008040003","소공원","11230","C","EMA0009","2021-04-08 00:00:00.0","4467.16849299","288.56876282"
"118797","11230UQ153PS202104080024","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"113668","11230UQ153PS202104080016","UQT200","UQT205"," ","UQT205","11230URZ202008040051","11230NTC202008040003","소공원","11230","B","EMA0009","2021-04-08 00:00:00.0","4362.46498700","414.02100354"
"118811","11230UQ153PS202104080042","UQT200","UQT270"," ","UQT270","11230URZ202008040054","11230NTC202008040003","문화공원","11230","D","EMA0009","2021-04-08 00:00:00.0","2720.22011257","221.62449740"
"113549","11000UQ153PS202104060001","UQT200","UQT210"," ","UQT210","11000URZ202103300001","11740NTC202103300003","어린이공원","11000","20","EMA0009","2021-04-06 00:00:00.0","5472.97411012","296.43069820"
"113545","11350UQ153PS202104050001","UQT200","UQT205"," ","UQT205","11350URZ202103100004","11350NTC202103100003","소공원","11350","5","EMA0009","2021-04-05 00:00:00.0","1182.08099964","168.45005521"
"113548","11350UQ153PS202104050004","UQT200","UQT205"," ","UQT205","11350URZ202103100001","11350NTC202103100003","소공원","11350","1","EMA0009","2021-04-05 00:00:00.0","3432.09688804","290.82978431"
"113547","11350UQ153PS202104050003","UQT200","UQT205"," ","UQT205","11350URZ202103100002","11350NTC202103100003","소공원","11350","2","EMA0009","2021-04-05 00:00:00.0","3475.74316069","269.34749252"
"113546","11350UQ153PS202104050002","UQT200","UQT205"," ","UQT205","11350URZ202103100003","11350NTC202103100003","소공원","11350","4","EMA0009","2021-04-05 00:00:00.0","2133.73676543","214.00946206"
"113544","11590UQ153PS202103230002","UQT200","UQT205"," ","UQT205","11590URZ202103080002","11590NTC202103080003","소공원","11590","1","EMA0009","2021-03-23 00:00:00.0","1410.60520087","212.89411792"
"113543","11590UQ153PS202103230001","UQT200","UQT220"," ","UQT220","11590URZ202103080001","11590NTC202103080003","근린공원","11590","299","EMA0009","2021-03-23 00:00:00.0","423862.14021835","15888.97332771"
"117589","11410UQ153PS202103190001","UQT500","UQT510"," ","UQT510","11410URZ202103030001","11000NTC202103030008","공공공지","11410","2","EMA0009","2021-03-19 00:00:00.0","1204.00640040","303.23872519"
"118843","11350UQ153PS202103180003","UQT200","UQT205"," ","UQT205","11350URZ202103100002","11350NTC202103100003","소공원","11350","2","EMA0009","2021-03-18 00:00:00.0","3475.74316069","269.34749252"
"118842","11350UQ153PS202103180002","UQT200","UQT205"," ","UQT205","11350URZ202103100003","11350NTC202103100003","소공원","11350","4","EMA0009","2021-03-18 00:00:00.0","2133.73676543","214.00946206"
"118840","11500UQ153PS202103180001","UQT200","UQT210"," ","UQT210","11500URZ202102260005","11000NTC202102260001","어린이공원","11500","1","EMA0009","2021-03-18 00:00:00.0","1107.43417800","133.95209232"
"113542","11350UQ153PS202103180004","UQT200","UQT205"," ","UQT205","11350URZ202103100001","11350NTC202103100003","소공원","11350","1","EMA0009","2021-03-18 00:00:00.0","3432.09688804","290.82978431"
"118841","11350UQ153PS202103180001","UQT200","UQT205"," ","UQT205","11350URZ202103100004","11350NTC202103100003","소공원","11350","5","EMA0009","2021-03-18 00:00:00.0","1182.08099964","168.45005521"
"118838","11380UQ153PS202103160011","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"117511","11380UQ153PS202103160010","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"116553","11380UQ153PS202103160005","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"116552","11380UQ153PS202103160004","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"117501","11380UQ153PS202103160003","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"118629","11380UQ153PS202103160008","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"117500","11380UQ153PS202103160002","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"118839","11380UQ153PS202103160012","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"117510","11380UQ153PS202103160009","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"116144","11380UQ153PS202103160001","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"116555","11380UQ153PS202103160007","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"116554","11380UQ153PS202103160006","UQT200","UQT220"," ","UQT220","11380URZ202103030009","11380NTC202103030003","근린공원","11380","7","EMA0009","2021-03-16 00:00:00.0","137839.59257765","4726.65957480"
"116143","11410UQ153PS202103120002","UQT300","UQT310"," ","UQT310","11410URZ202008270038","11410NTC202008270017","완충녹지","11410","2","EMA0009","2021-03-12 00:00:00.0","2.87955000","8.09661496"
"116142","11410UQ153PS202103120001","UQT300","UQT390"," ","UQT390","11410URZ202008270037","11410NTC202008270017","녹지시설 기타","11410","1","EMA0009","2021-03-12 00:00:00.0","413.80392070","153.21444768"
"117130","11140UQ153PS202103080005","UQT500","UQT590"," ","UQT590","11140URZ202103020014","11140NTC202103020005","공공공지시설 기타","11140","2","EMA0009","2021-03-08 00:00:00.0","171.28165298","63.35496676"
"117239","11140UQ153PS202103080001","UQT500","UQT590"," ","UQT590","11140URZ202103020022","11140NTC202103020005","공공공지시설 기타","11140","4","EMA0009","2021-03-08 00:00:00.0","201.85951359","72.08625551"
"117240","11140UQ153PS202103080002","UQT200","UQT260"," ","UQT260","11140URZ202103020010","11140NTC202103020005","역사공원","11140","1","EMA0009","2021-03-08 00:00:00.0","3277.84650199","249.38065953"
"117241","11140UQ153PS202103080003","UQT500","UQT590"," ","UQT590","11140URZ202103020013","11140NTC202103020005","공공공지시설 기타","11140","1","EMA0009","2021-03-08 00:00:00.0","203.82981236","61.77911525"
"116141","11140UQ153PS202103080007","UQT500","UQT590"," ","UQT590","11140URZ202103020003","11140NTC202103020003","공공공지시설기타","11140","1","EMA0009","2021-03-08 00:00:00.0","1230.25050900","222.51712096"
"117242","11140UQ153PS202103080004","UQT500","UQT590"," ","UQT590","11140URZ202103020015","11140NTC202103020005","공공공지시설 기타","11140","3","EMA0009","2021-03-08 00:00:00.0","428.29510996","91.36355738"
"116137","11140UQ153PS202103080006","UQT200","UQT270"," ","UQT270","11140URZ202103020002","11140NTC202103020003","문화공원","11140","2","EMA0009","2021-03-08 00:00:00.0","2099.75153800","193.14534840"
"116136","11500UQ153PS202103070001","UQT500","UQT590"," ","UQT590","11500URZ202102260008","11000NTC202102260003","공공공지시설 기타","11500"," ","EMA0009","2021-03-07 00:00:00.0","287.94886099","66.76589891"
"114954","11740UQ153PS202103040001","UQT200","UQT270"," ","UQT270","11740URZ202102080002","11740NTC202102080003","문화공원","11740","1","EMA0009","2021-03-04 00:00:00.0","3444.58321400","321.05394326"
"117238","11530UQ153PS202103020034","UQT300","UQT310"," ","UQT310","11530URZ202102010014","11000NTC202102010006","완충녹지","11530","3","EMA0009","2021-03-02 00:00:00.0","3025.22765674","341.68212281"
"118330","11530UQ153PS202103020014","UQT500","UQT510"," ","UQT510","11530URZ202102010040","11000NTC202102010006","공공공지","11530","11","EMA0009","2021-03-02 00:00:00.0","920.97358283","485.18386569"
"118635","11530UQ153PS202103020025","UQT500","UQT510"," ","UQT510","11530URZ202102010033","11000NTC202102010006","공공공지","11530","4","EMA0009","2021-03-02 00:00:00.0","539.10859841","254.46817510"
"116547","11530UQ153PS202103020024","UQT300","UQT320"," ","UQT320","11530URZ202102010018","11000NTC202102010006","경관녹지","11530","2","EMA0009","2021-03-02 00:00:00.0","1353.28842882","543.16477330"
"116546","11530UQ153PS202103020023","UQT300","UQT320"," ","UQT320","11530URZ202102010017","11000NTC202102010006","경관녹지","11530","1","EMA0009","2021-03-02 00:00:00.0","1046.58292399","319.24466746"
"116545","11530UQ153PS202103020022","UQT300","UQT310"," ","UQT310","11530URZ202102010013","11000NTC202102010006","완충녹지","11530","2","EMA0009","2021-03-02 00:00:00.0","2767.62690556","315.18274722"
"116544","11530UQ153PS202103020020","UQT200","UQT250"," ","UQT250","11530URZ202102010011","11000NTC202102010006","체육공원","11530","1","EMA0009","2021-03-02 00:00:00.0","12814.05731502","858.32883438"
"116541","11530UQ153PS202103020016","UQT500","UQT510"," ","UQT510","11530URZ202102010034","11000NTC202102010006","공공공지","11530","5","EMA0009","2021-03-02 00:00:00.0","1219.92268767","534.18557260"
"116542","11530UQ153PS202103020017","UQT500","UQT510"," ","UQT510","11530URZ202102010035","11000NTC202102010006","공공공지","11530","6","EMA0009","2021-03-02 00:00:00.0","313.69886647","164.85208928"
"118678","11530UQ153PS202103020012","UQT500","UQT510"," ","UQT510","11530URZ202102010032","11000NTC202102010006","공공공지","11530","3","EMA0009","2021-03-02 00:00:00.0","1497.64749158","248.26886156"
"118677","11530UQ153PS202103020006","UQT300","UQT310"," ","UQT310","11530URZ202102010015","11000NTC202102010006","완충녹지","11530","4","EMA0009","2021-03-02 00:00:00.0","738.03069483","138.32929539"
"118676","11530UQ153PS202103020005","UQT500","UQT510"," ","UQT510","11530URZ202102010037","11000NTC202102010006","공공공지","11530","8","EMA0009","2021-03-02 00:00:00.0","326.67455121","171.40758916"
"118675","11530UQ153PS202103020004","UQT500","UQT510"," ","UQT510","11530URZ202102010036","11000NTC202102010006","공공공지","11530","7","EMA0009","2021-03-02 00:00:00.0","471.26700974","244.77609299"
"117236","11530UQ153PS202103020031","UQT100","UQT130"," ","UQT130","11530URZ202102010029","11000NTC202102010006","경관광장","11530","1","EMA0009","2021-03-02 00:00:00.0","1375.35275919","155.55078895"
"118674","11530UQ153PS202103020003","UQT500","UQT510"," ","UQT510","11530URZ202102010031","11000NTC202102010006","공공공지","11530","2","EMA0009","2021-03-02 00:00:00.0","2354.81945566","373.95208695"
"116543","11530UQ153PS202103020018","UQT500","UQT510"," ","UQT510","11530URZ202102010039","11000NTC202102010006","공공공지","11530","10","EMA0009","2021-03-02 00:00:00.0","480.57050598","244.13934369"
"118637","11530UQ153PS202103020027","UQT300","UQT330"," ","UQT330","11530URZ202102010028","11000NTC202102010006","연결녹지","11530","4","EMA0009","2021-03-02 00:00:00.0","800.20914544","118.18235403"
"117054","11000UQ153PS202102150001","UQT100","UQT110","UQT119","UQT119","11000URZ202101250007","11230NTC202101250002","교통광장시설 기타","11000","12","EMA0009","2021-02-15 00:00:00.0","9190.99611049","403.41817756"
"117053","11000UQ153PS202102150002","UQT100","UQT110","UQT119","UQT119","11000URZ202101250007","11230NTC202101250002","교통광장시설 기타","11000","12","EMA0009","2021-02-15 00:00:00.0","9190.99611049","403.41817756"
"117052","11710UQ153PS202102030001","UQT300","UQT390"," ","UQT390","11710URZ202101210004","11710NTC202101210003","녹지시설 기타","11710"," ","EMA0009","2021-02-03 00:00:00.0","1840.49570370","392.81266468"
"117050","11710UQ153PS202102020002","UQT200","UQT220"," ","UQT220","11710URZ202101190001","11710NTC202101190002","근린공원","11710","1","EMA0009","2021-02-02 00:00:00.0","10732.19675585","632.94156857"
"117049","11710UQ153PS202102020001","UQT300","UQT330"," ","UQT330","11710URZ202101190002","11710NTC202101190002","연결녹지","11710","1","EMA0009","2021-02-02 00:00:00.0","436.00764274","98.04087886"
"117051","11710UQ153PS202102020003","UQT100","UQT110","UQT111","UQT111","11710URZ202101190006","11710NTC202101190002","교차점광장","11710","2","EMA0009","2021-02-02 00:00:00.0","791.33608119","112.92848692"
"118010","11710UQ153PS202101270001","UQT200","UQT220"," ","UQT220","11710URZ202101220002","11710NTC202101220003","근린공원","11710","1-1","EMA0009","2021-01-27 00:00:00.0","6929.81172342","329.68502795"
"114792","11000UQ153PS202101270001","UQT200","UQT220"," ","UQT220","11000URZ202101120005","11470NTC202101120002","근린공원","11000","25","EMA0009","2021-01-27 00:00:00.0","635465.67747000","8013.03017720"
"116340","11650UQ151PS202101229998","UQT500","UQT510"," ","UQT510","11650URZ202008050004","11000NTC202008050004","공공공지","11650","9"," ","2021-01-22 00:00:00.0","102.18215000","72.53362034"
"116312","11140UQ153PS202101229999","UQT300","UQT310"," ","UQT310","11140URZ202007090019"," ","완충녹지","11140"," "," ","2021-01-22 00:00:00.0","8807.68394784","1894.04239392"
"116018","11650UQ151PS202101229999","UQT500","UQT510"," ","UQT510","11650URZ202008050003"," ","공공공지","11650","6"," ","2021-01-22 00:00:00.0","357.58955000","211.43994002"
"114282","11000UQ153PS202101210001","UQT100","UQT110","UQT119","UQT119","11000URZ202101150002","11000NTC202101150001","교통광장시설 기타","11000"," ","EMA0009","2021-01-21 00:00:00.0","23014.79594650","1428.01924672"
"114197","11530UQ153PS202101200001","UQT200","UQT205"," ","UQT205","11530URZ202012210003","11530NTC202012210007","소공원","11530","1","EMA0009","2021-01-20 00:00:00.0","1561.14688100","291.52033093"
"117996","11305UQ153PS202101150002","UQT200","UQT270"," ","UQT270","11305URZ202101130002","11305NTC202101130002","문화공원","11305","4","EMA0009","2021-01-15 00:00:00.0","3141.79235660","248.43301906"
"118009","11305UQ153PS202101150005","UQT200","UQT210"," ","UQT210","11305URZ202101130009","11305NTC202101130003","어린이공원","11305"," ","EMA0009","2021-01-15 00:00:00.0","7533.14391200","360.47460111"
"117995","11305UQ153PS202101150001","UQT300","UQT320"," ","UQT320","11305URZ202101130003","11305NTC202101130002","경관녹지","11305","69","EMA0009","2021-01-15 00:00:00.0","1242.38582004","149.72936750"
"118007","11305UQ153PS202101150003","UQT500","UQT510"," ","UQT510","11305URZ202101130012","11305NTC202101130003","공공공지","11305","2","EMA0009","2021-01-15 00:00:00.0","141.19588200","64.98510056"
"118008","11305UQ153PS202101150004","UQT500","UQT510"," ","UQT510","11305URZ202101130011","11305NTC202101130003","공공공지","11305","1","EMA0009","2021-01-15 00:00:00.0","335.00064800","160.36087906"
"114196","11000UQ153PS202101110001","UQT200","UQT290"," ","UQT290","11000URZ202101060032","11305NTC202101060005","공원시설 기타","11000","3","EMA0009","2021-01-11 00:00:00.0","206.95766300","58.54801927"
"114192","11000UQ153PS202101090001","UQT200","UQT260"," ","UQT260","11000URZ202101060001","11110NTC202101060007","역사공원","11000"," ","EMA0009","2021-01-09 00:00:00.0","2800.90841998","230.01455023"
"117160","11000UQ153PS202101080001","UQT300","UQT320"," ","UQT320","11000URZ202101080005","11000NTC202101080003","경관녹지","11000","1","EMA0009","2021-01-08 00:00:00.0","368.88161800","162.86015967"
"117162","11000UQ153PS202101080003","UQT300","UQT320"," ","UQT320","11000URZ202101080006","11000NTC202101080003","경관녹지","11000","2","EMA0009","2021-01-08 00:00:00.0","918.96672891","212.36481636"
"117161","11000UQ153PS202101080002","UQT200","UQT210"," ","UQT210","11000URZ202101080004","11000NTC202101080003","어린이공원","11000"," ","EMA0009","2021-01-08 00:00:00.0","3956.20892703","364.40359488"
"114191","11260UQ153PS202101070001","UQT300","UQT310"," ","UQT310","11260URZ202012300001","11260NTC202012300005","완충녹지","11260","5","EMA0009","2021-01-07 00:00:00.0","7014.31305480","1135.60992918"
"117158","11350UQ153PS202101060002","UQT500","UQT590"," ","UQT590","11350URZ202101050002","11000NTC202101050003","공공공지시설 기타","11350"," ","EMA0009","2021-01-06 00:00:00.0","98.83635000","64.44763757"
"117416","11290UQ153PS202101060001","UQT200","UQT210"," ","UQT210","11290URZ202101050002","11290NTC202101050001","어린이공원","11290"," ","EMA0009","2021-01-06 00:00:00.0","3670.29085285","240.25098593"
"117157","11350UQ153PS202101060001","UQT500","UQT590"," ","UQT590","11350URZ202101050001","11000NTC202101050003","공공공지시설 기타","11350"," ","EMA0009","2021-01-06 00:00:00.0","328.53190000","269.90508294"
"116080","11000UQ153PS202101050001","UQT300","UQT330"," ","UQT330","11000URZ202101050021","11500NTC202101050009","연결녹지","11000","41","EMA0009","2021-01-05 00:00:00.0","2879.87270000","328.32948978"
"116081","11000UQ153PS202101050002","UQT300","UQT330"," ","UQT330","11000URZ202101050020","11500NTC202101050009","연결녹지","11000","40","EMA0009","2021-01-05 00:00:00.0","1306.50150000","176.08675786"
"116077","11680UQ153PS202101040001","UQT100","UQT120","UQT122","UQT122","11680URZ202012280002","11680NTC202012280001","근린광장","11680"," ","EMA0009","2021-01-04 00:00:00.0","3763.24113024","448.43712263"
"116079","11000UQ153PS202101040002","UQT500","UQT590"," ","UQT590","11000URZ202012280008","11230NTC202012280003","공공공지시설 기타","11000","2","EMA0009","2021-01-04 00:00:00.0","61.59566750","37.50124786"
"116078","11000UQ153PS202101040001","UQT500","UQT590"," ","UQT590","11000URZ202012280007","11230NTC202012280003","공공공지시설 기타","11000","1","EMA0009","2021-01-04 00:00:00.0","126.82071150","49.06550053"
"114188","11000UQ153PS202012300017","UQT200","UQT205"," ","UQT205","11000URZ202012170028","11650NTC202012170008","소공원","11000","소1","EMA0009","2020-12-30 00:00:00.0","451.99414762","130.38374640"
"114189","11000UQ153PS202012300018","UQT200","UQT205"," ","UQT205","11000URZ202012170029","11650NTC202012170008","소공원","11000","소2","EMA0009","2020-12-30 00:00:00.0","2764.69452733","226.18309322"
"114190","11000UQ153PS202012300019","UQT300","UQT320"," ","UQT320","11000URZ202012170031","11650NTC202012170008","경관녹지","11000","경1","EMA0009","2020-12-30 00:00:00.0","622.77109376","212.67193462"
"117418","11000UQ153PS202012300003","UQT200","UQT205"," ","UQT205","11000URZ202012170030","11650NTC202012170008","소공원","11000","소3","EMA0009","2020-12-30 00:00:00.0","1686.38974013","168.34878699"
"114187","11000UQ153PS202012300016","UQT200","UQT220"," ","UQT220","11000URZ202012170027","11650NTC202012170008","근린공원","11000","근1","EMA0009","2020-12-30 00:00:00.0","10832.48009560","1017.22151690"
"114182","11000UQ153PS202012300011","UQT300","UQT320"," ","UQT320","11000URZ202012170041","11650NTC202012170008","경관녹지","11000","경11","EMA0009","2020-12-30 00:00:00.0","4397.76994680","1566.51737450"
"114181","11000UQ153PS202012300010","UQT300","UQT320"," ","UQT320","11000URZ202012170040","11650NTC202012170008","경관녹지","11000","경10","EMA0009","2020-12-30 00:00:00.0","1875.47969254","610.25546583"
"114186","11000UQ153PS202012300015","UQT300","UQT320"," ","UQT320","11000URZ202012170035","11650NTC202012170008","경관녹지","11000","경5","EMA0009","2020-12-30 00:00:00.0","268.35966131","112.88653149"
"114180","11000UQ153PS202012300009","UQT300","UQT320"," ","UQT320","11000URZ202012170039","11650NTC202012170008","경관녹지","11000","경9","EMA0009","2020-12-30 00:00:00.0","882.87613629","342.98772750"
"117417","11000UQ153PS202012300002","UQT300","UQT320"," ","UQT320","11000URZ202012170034","11650NTC202012170008","경관녹지","11000","경4","EMA0009","2020-12-30 00:00:00.0","347.05467059","141.66162090"
"118549","11000UQ153PS202012300001","UQT100","UQT190"," ","UQT190","11000URZ202012290005","11440NTC202012290003","광장시설 기타","11000"," ","EMA0009","2020-12-30 00:00:00.0","112455.39013300","2339.49569969"
"114183","11000UQ153PS202012300012","UQT300","UQT320"," ","UQT320","11000URZ202012170042","11650NTC202012170008","경관녹지","11000","12","EMA0009","2020-12-30 00:00:00.0","928.74448704","256.29333079"
"113864","11000UQ153PS202012300005","UQT300","UQT320"," ","UQT320","11000URZ202012170033","11650NTC202012170008","경관녹지","11000","경3","EMA0009","2020-12-30 00:00:00.0","64.05629957","33.64289984"
