지역,충전소명,충전기ID,설치년도,주소
경기도,역동공영주차장,21,2019,경기도 광주시 역동 27-15외 6
경기도,역동공영주차장,22,2019,경기도 광주시 역동 27-15외 6
경기도,구리한강시민공원(주차장),21,2019,경기도 구리시 토평동 810
경기도,구리한강시민공원(주차장),22,2019,경기도 구리시 토평동 810
경기도,시민체육광장,21,2019,경기도 군포시 산본로267
경기도,시민체육광장,22,2019,경기도 군포시 산본로267
경기도,대곶면행정복지센터,21,2019,경기도 김포시 대곶면 율생로 83-23
경기도,대곶면행정복지센터,22,2019,경기도 김포시 대곶면 율생로 83-23
경기도,김포시 장기도서관,21,2019,경기도 김포시 김포한강2로 42
경기도,김포시 장기도서관,22,2019,경기도 김포시 김포한강2로 42
경기도,문화재청 왕릉유적본부  서부지구관리소(김포장릉),21,2019,경기도 김포시 장릉로 79
경기도,문화재청 왕릉유적본부  서부지구관리소(김포장릉),22,2019,경기도 김포시 장릉로 79
경기도,김포시민회관,21,2019,경기도 김포시 사우중로 26
경기도,김포시민회관,22,2019,경기도 김포시 사우중로 26
경기도,국민건강보험공단 김포지사,21,2019,경기도 김포시 태장로 795번길 137
경기도,국민건강보험공단 김포지사,22,2019,경기도 김포시 태장로 795번길 137
경기도,화도 체육문화센터,21,2019,경기도 남양주시 화도읍 창현리 529-7
경기도,화도 체육문화센터,22,2019,경기도 남양주시 화도읍 창현리 529-7
경기도,어린이비젼센터 주차장,21,2019,경기도 남양주시 진접읍 금곡리 1077
경기도,어린이비젼센터 주차장,22,2019,경기도 남양주시 진접읍 금곡리 1077
경기도,수락산 공영주차장,21,2019,경기도 남양주시 별내면 청학리 537
경기도,수락산 공영주차장,22,2019,경기도 남양주시 별내면 청학리 537
경기도,부천수자원생태공원,21,2019,경기도 부천시 벌말로 220
경기도,부천수자원생태공원,22,2019,경기도 부천시 벌말로 220
경기도,성남시청,21,2019,경기도 성남시 중원구 성남대로 997
경기도,성남시청,22,2019,경기도 성남시 중원구 성남대로 997
경기도,와동주민센터무료주차장(31호),21,2019,경기도 안산시 단원구 와동 94
경기도,와동주민센터무료주차장(31호),22,2019,경기도 안산시 단원구 와동 94
경기도,사동47호무료주차장,21,2019,경기도 안산시 상록구 사동 1466-16
경기도,사동47호무료주차장,22,2019,경기도 안산시 상록구 사동 1466-16
경기도,예술공원 노외주차장,21,2019,경기도 안양시 만안구 예술공원로 131
경기도,예술공원 노외주차장,22,2019,경기도 안양시 만안구 예술공원로 131
경기도,광적생활체육공원 (양주문화예술회관),21,2019,경기도 양주시 광적면 부흥로 618번길 303
경기도,광적생활체육공원 (양주문화예술회관),22,2019,경기도 양주시 광적면 부흥로 618번길 303
경기도,양주시청,21,2019,경기도 양주시 부흥로 1533
경기도,양주시청,22,2019,경기도 양주시 부흥로 1533
경기도,이충레포츠공원,21,2019,경기도 평택시 장안웃길 149
경기도,이충레포츠공원,22,2019,경기도 평택시 장안웃길 149
경기도,평택항여객터미널 주차장,21,2019,경기도 평택시 포승읍 평택항만길 75
경기도,평택항여객터미널 주차장,22,2019,경기도 평택시 포승읍 평택항만길 75
경기도,비둘기낭 캠핑장,21,2019,경기도 포천시 영북면 대회산리 451
경기도,비둘기낭 캠핑장,22,2019,경기도 포천시 영북면 대회산리 451
경기도,선단동주민센터,21,2019,경기도 포천시 삼육사로 2186번길 11
경기도,선단동주민센터,22,2019,경기도 포천시 삼육사로 2186번길 11
경기도,하남벤처센터,21,2019,경기도 하남시 서하남로 488
경기도,하남벤처센터,22,2019,경기도 하남시 서하남로 488
서울특별시,탄천물재생센터,21,2019,서울특별시 강남구 개포로 625
서울특별시,탄천물재생센터,22,2019,서울특별시 강남구 개포로 625
서울특별시,한국원자력의학원 본사,21,2019,서울특별시 노원구 노원로75
서울특별시,한국원자력의학원 본사,22,2019,서울특별시 노원구 노원로75
서울특별시,상암1 공영주차장,21,2019,서울특별시 마포구 성암로 197
서울특별시,상암1 공영주차장,22,2019,서울특별시 마포구 성암로 197
서울특별시,Park M (주차복합빌딩),21,2019,서울특별시 마포구 매봉산로 80
서울특별시,Park M (주차복합빌딩),22,2019,서울특별시 마포구 매봉산로 80
서울특별시,구룡공원 공영주차장,21,2019,서울특별시 서초구 양재동 301-6
서울특별시,구룡공원 공영주차장,22,2019,서울특별시 서초구 양재동 301-6
서울특별시,시민의숲동측 공영주차장,21,2019,서울특별시 서초구 양재동 237
서울특별시,시민의숲동측 공영주차장,22,2019,서울특별시 서초구 양재동 237
서울특별시,성수 2가1동 공영주차장,21,2019,서울특별시 성동구 성덕정길 115
서울특별시,성수 2가1동 공영주차장,22,2019,서울특별시 성동구 성덕정길 115
서울특별시,하왕십리 공영주차장,21,2019,서울특별시 성동구 무학봉15길 48
서울특별시,하왕십리 공영주차장,22,2019,서울특별시 성동구 무학봉15길 48
서울특별시,강변 공영주차장,21,2019,서울특별시 성동구 둘레길 47-5
서울특별시,강변 공영주차장,22,2019,서울특별시 성동구 둘레길 47-5
서울특별시,응봉동 공영주차장,21,2019,서울특별시 성동구 독서당로63길 40
서울특별시,응봉동 공영주차장,22,2019,서울특별시 성동구 독서당로63길 40
서울특별시,해누리타운,21,2019,서울특별시 양천구 목동동로81
서울특별시,해누리타운,22,2019,서울특별시 양천구 목동동로81
서울특별시,예금보험공사,21,2019,서울특별시 중구 청계천로 30
서울특별시,예금보험공사,22,2019,서울특별시 중구 청계천로 30
인천광역시,강화경기장,21,2019,인천광역시 강화군 강화읍 강화대로 603
인천광역시,강화경기장,22,2019,인천광역시 강화군 강화읍 강화대로 603
인천광역시,대룡리 공영주차장,21,2019,인천광역시 강화군 교동면 대룡리 466-19
인천광역시,대룡리 공영주차장,22,2019,인천광역시 강화군 교동면 대룡리 466-19
인천광역시,문화예술회관공영주차장,21,2019,인천광역시 남동구 예술로 149
인천광역시,문화예술회관공영주차장,22,2019,인천광역시 남동구 예술로 149
인천광역시,근로복지공단 인천북부지사,21,2019,인천광역시 부평구 무네미로 478
인천광역시,근로복지공단 인천북부지사,22,2019,인천광역시 부평구 무네미로 478
인천광역시,인천환경공단 가좌사업소,21,2019,인천광역시 서구 중봉대로211
인천광역시,인천환경공단 가좌사업소,22,2019,인천광역시 서구 중봉대로211
인천광역시,여성의광장,21,2019,인천광역시 연수구 앵고개로 183
인천광역시,여성의광장,22,2019,인천광역시 연수구 앵고개로 183
인천광역시,송도컨벤시아,21,2019,인천광역시 연수구 센트럴로 123
인천광역시,송도컨벤시아,22,2019,인천광역시 연수구 센트럴로 123
인천광역시,시립박물관주변 공영주차장,21,2019,인천광역시 연수구 청량로 165
인천광역시,시립박물관주변 공영주차장,22,2019,인천광역시 연수구 청량로 165
인천광역시,월미도 공영주차장,21,2019,인천광역시 중구 반달로 20
인천광역시,월미도 공영주차장,22,2019,인천광역시 중구 반달로 20
인천광역시,인천환경공단 운북사업소,21,2019,인천광역시 중구 영종해안북로 1204번길 105
인천광역시,인천환경공단 운북사업소,22,2019,인천광역시 중구 영종해안북로 1204번길 105
서울특별시,양화진 공영주차장,21,2019,서울특별시 마포구 토정로 2
서울특별시,양화진 공영주차장,22,2019,서울특별시 마포구 토정로 2
강원도,망상해수욕장 2주차장,21,2019,강원도 동해시 망상동 393-14
강원도,망상해수욕장 2주차장,22,2019,강원도 동해시 망상동 393-14
인천광역시,왕산 공영주차장,21,2019,인천광역시 중구 을왕동 808-5
인천광역시,왕산 공영주차장,22,2019,인천광역시 중구 을왕동 808-5
인천광역시,정부인천지방합동청사,1,2019,인천광역시 미추홀구 석정로 239
인천광역시,정부인천지방합동청사,2,2019,인천광역시 미추홀구 석정로 239
경기도,청소년수련관,21,2019,경기도 남양주시 다산지금로 51-47
경기도,청소년수련관,22,2019,경기도 남양주시 다산지금로 51-47
경기도,진접체육문화센터,21,2019,경기도 남양주시 진접읍 금강로 1509-24
경기도,진접체육문화센터,22,2019,경기도 남양주시 진접읍 금강로 1509-24
인천광역시,삼산월드체육관,21,2019,인천광역시 부평구 체육관로 60
인천광역시,삼산월드체육관,22,2019,인천광역시 부평구 체육관로 60
인천광역시,한국폴리텍대학 남인천캠퍼스,21,2019,인천광역시 미추홀구 염전로333번길 23
인천광역시,한국폴리텍대학 남인천캠퍼스,22,2019,인천광역시 미추홀구 염전로333번길 23
경기도,한국폴리텍대학 안성캠퍼스,21,2019,경기도 안성시 공도읍 송원길 41-12
경기도,한국폴리텍대학 안성캠퍼스,22,2019,경기도 안성시 공도읍 송원길 41-12
서울특별시,롯데마트 은평점,21,2019,서울특별시 은평구 통일로 1050
서울특별시,롯데마트 은평점,22,2019,서울특별시 은평구 통일로 1050
인천광역시,롯데마트 인천터미널점,21,2019,인천광역시 미추홀구 관교동 12
인천광역시,롯데마트 인천터미널점,22,2019,인천광역시 미추홀구 관교동 12
인천광역시,홈플러스 인천청라점,21,2019,인천광역시 서구 중봉대로 587
인천광역시,홈플러스 인천청라점,22,2019,인천광역시 서구 중봉대로 587
서울특별시,논현초교 공영노외주차장,21,2019,서울특별시 강남구 강남대로120길 33
서울특별시,논현초교 공영노외주차장,22,2019,서울특별시 강남구 강남대로120길 33
서울특별시,강남치매지원센터 공영노외주차장,21,2019,서울특별시 강남구 선릉로108길 27
서울특별시,강남치매지원센터 공영노외주차장,22,2019,서울특별시 강남구 선릉로108길 27
경기도,구리남양주 교육지원청,1,2019,경기도 남양주시 경춘로 520
경기도,구리남양주 교육지원청,2,2019,경기도 남양주시 경춘로 520
경기도,구리남양주 교육지원청,3,2019,경기도 남양주시 경춘로 520
강원도,진부공영주차장,21,2019,강원도 평창군 진부면 경강로3562
강원도,진부공영주차장,22,2019,강원도 평창군 진부면 경강로3562
강원도,진부공영주차장,23,2019,강원도 평창군 진부면 경강로3562
강원도,진부공영주차장,24,2019,강원도 평창군 진부면 경강로3562
경기도,중소기업연수원,21,2019,경기도 안산시 단원구 연수원로 87
경기도,중소기업연수원,22,2019,경기도 안산시 단원구 연수원로 87
경기도,중소기업연수원,23,2019,경기도 안산시 단원구 연수원로 87
경기도,중소기업연수원,24,2019,경기도 안산시 단원구 연수원로 87
경기도,월피동29호무료주차장,41,2019,경기도 안산시 월피동 483-10
경기도,월피동29호무료주차장,42,2019,경기도 안산시 월피동 483-10
경기도,월피동29호무료주차장,43,2019,경기도 안산시 월피동 483-10
경기도,월피동29호무료주차장,44,2019,경기도 안산시 월피동 483-10
경기도,하남유니온파크,21,2019,경기도 하남시 신장동 27
경기도,하남유니온파크,22,2019,경기도 하남시 신장동 27
경기도,하남유니온파크,23,2019,경기도 하남시 신장동 27
경기도,하남유니온파크,24,2019,경기도 하남시 신장동 27
경기도,자동차안전연구원,41,2019,경기도 화성시 송산면 삼존로 200
경기도,자동차안전연구원,42,2019,경기도 화성시 송산면 삼존로 200
경기도,자동차안전연구원,43,2019,경기도 화성시 송산면 삼존로 200
경기도,자동차안전연구원,44,2019,경기도 화성시 송산면 삼존로 200
경기도,스타필드 부천점1,21,2019,경기도 부천시 옥길로 1
경기도,스타필드 부천점1,22,2019,경기도 부천시 옥길로 1
경기도,스타필드 부천점1,23,2019,경기도 부천시 옥길로 1
경기도,스타필드 부천점1,24,2019,경기도 부천시 옥길로 1
서울특별시,망원동 공영주차장1,21,2019,서울특별시 마포구 동교로1길 39
서울특별시,망원동 공영주차장1,22,2019,서울특별시 마포구 동교로1길 39
서울특별시,망원동 공영주차장1,23,2019,서울특별시 마포구 동교로1길 39
서울특별시,망원동 공영주차장1,24,2019,서울특별시 마포구 동교로1길 39
서울특별시,압구정 428 공영주차장1,1,2019,서울특별시 강남구 압구정로 161
서울특별시,압구정 428 공영주차장1,2,2019,서울특별시 강남구 압구정로 161
서울특별시,압구정 428 공영주차장1,3,2019,서울특별시 강남구 압구정로 161
서울특별시,압구정 428 공영주차장1,4,2019,서울특별시 강남구 압구정로 161
서울특별시,압구정 428 공영주차장1,5,2019,서울특별시 강남구 압구정로 161
서울특별시,압구정 428 공영주차장1,6,2019,서울특별시 강남구 압구정로 161
서울특별시,압구정 428 공영주차장1,7,2019,서울특별시 강남구 압구정로 161
서울특별시,압구정 428 공영주차장1,8,2019,서울특별시 강남구 압구정로 161
경기도,롯데아울렛 이천점1,1,2019,경기도 이천시 호법면 프리미엄 아울렛로 177-74
경기도,롯데아울렛 이천점1,2,2019,경기도 이천시 호법면 프리미엄 아울렛로 177-74
경기도,롯데아울렛 이천점1,3,2019,경기도 이천시 호법면 프리미엄 아울렛로 177-74
경기도,롯데아울렛 이천점1,4,2019,경기도 이천시 호법면 프리미엄 아울렛로 177-74
경기도,롯데아울렛 이천점1,5,2019,경기도 이천시 호법면 프리미엄 아울렛로 177-74
경기도,롯데아울렛 이천점1,6,2019,경기도 이천시 호법면 프리미엄 아울렛로 177-74
경기도,롯데아울렛 이천점1,7,2019,경기도 이천시 호법면 프리미엄 아울렛로 177-74
경기도,롯데아울렛 이천점1,8,2019,경기도 이천시 호법면 프리미엄 아울렛로 177-74
광주광역시,장덕도서관,1,2019,광주광역시 광산구 풍영로179
광주광역시,한국환경공단 호남지역본부,1,2019,광주광역시 광산구 무진대로 217
광주광역시,서석동 공영주차장,1,2019,광주광역시 동구 서석동 24-2
광주광역시,양동주민센터,1,2019,광주광역시 서구 천변좌로222번길 3-2
광주광역시,양3동주민센터,1,2019,광주광역시 서구 상무대로1223번길 16
광주광역시,농성2동주민센타,1,2019,광주광역시 서구 화정로 314
대전광역시,장동 주차장 1,1,2019,대전광역시 대덕구 장동 366-11
대전광역시,장동 주차장 2,1,2019,대전광역시 대덕구 장동 326-17
대전광역시,장동 주차장 4,1,2019,대전광역시 대덕구 장동 210-14
대전광역시,탄방동 제1공영주차장,1,2019,대전광역시 서구 탄방동 1379
대전광역시,용문동 제2공영주차장,1,2019,대전광역시 서구 용문동 263-9
대전광역시,변동 제1공영주차장,1,2019,대전광역시 서구 변동 47-32
대전광역시,기성동 공영주차장,1,2019,대전광역시 서구 흑석동 966
대전광역시,복수동 제5공영주차장,1,2019,대전광역시 서구 복수동 781
대전광역시,한국지질자원연구원,11,2019,대전광역시 유성구 과학로 124
대전광역시,한국지질자원연구원,12,2019,대전광역시 유성구 과학로 124
대전광역시,안영동 제3노외 주차장,1,2019,대전광역시 중구 안영동 663
대전광역시,안영동 제2노외 공영주차장,1,2019,대전광역시 중구 안영동 697
세종특별자치시,한솔동 복합커뮤니티센터 정음관,11,2019,세종특별자치시 한솔동 961
세종특별자치시,한솔동 복합커뮤니티센터 정음관,12,2019,세종특별자치시 한솔동 961
세종특별자치시,고복저수지 연기대첩비공원 주차장,1,2019,세종특별자치시 연서면 용암리 208-5
전라남도,고흥읍 서문주차장,1,2019,전라남도 고흥군 고흥읍 서문리 154
전라남도,곡성섬진강기차마을,11,2019,전라남도 곡성군 오곡면 오지리 845-3
전라남도,곡성섬진강기차마을,12,2019,전라남도 곡성군 오곡면 오지리 845-3
전라남도,나주문화예술회관,11,2019,전라남도 나주시 예향로 4137
전라남도,나주문화예술회관,12,2019,전라남도 나주시 예향로 4137
전라남도,나주시의회,1,2019,전라남도 나주시 송월동 1100
전라남도,나주종합스포츠파크,11,2019,전라남도 나주시 송월동 1078-2
전라남도,나주종합스포츠파크,12,2019,전라남도 나주시 송월동 1078-2
전라남도,남평재가복지센터,1,2019,전라남도 나주시 남평읍 남평리 66
전라남도,담양소방서,1,2019,전라남도 담양군 담양읍 추성로 1232
전라남도,남교공영주차장,1,2019,전라남도 목포시 남교동 57
전라남도,유달산공원유료주차장,1,2019,전라남도 목포시 측후동 4
전라남도,비파공영주차장,1,2019,전라남도 목포시 상동 32
전라남도,이로시장공영주차장,1,2019,전라남도 목포시 용당동 993-2
전라남도,봇재,11,2019,전라남도 보성군 보성읍 녹차로 750
전라남도,봇재,12,2019,전라남도 보성군 보성읍 녹차로 750
전라남도,복내면사무소 주차장,11,2019,전라남도 보성군 복내면 복내리 435-30
전라남도,복내면사무소 주차장,12,2019,전라남도 보성군 복내면 복내리 435-30
전라남도,보성읍사무소 주차장,1,2019,전라남도 보성군 보성읍 보성리 902-4
전라남도,주암농공단지,1,2019,전라남도 순천시 주암면 주석로 276-1
전라남도,남제게이트볼장,1,2019,전라남도 순천시 남정동 256-6
전라남도,순천조례호수도서관,1,2019,전라남도 순천시 조례2길 31
전라남도,근로복지공단 순천병원,1,2019,전라남도 순천시 조례1길 24
전라남도,자은면사무소 주차장,1,2019,전라남도 신안군 자은면 구영1길 8
전라남도,지도읍 노인복지센터,1,2019,전라남도 신안군 지도읍 읍내리 351
전라남도,신안군청 민원인주차장,1,2019,전라남도 신안군 압해읍 천사로 1004
대전광역시,관저문예회관 공영주차장,11,2019,대전광역시 서구 관저동 1199
대전광역시,관저문예회관 공영주차장,12,2019,대전광역시 서구 관저동 1199
전라남도,고인돌공원 앞 주차장,1,2019,전라남도 여수시 화장동 945-1
전라남도,해남읍사무소 주차장,1,2019,전라남도 해남군 해남읍 고도리 479-2
전라남도,상암보건지소,1,2019,전라남도 여수시 상암3길 9
전라남도,돌산공원 주차장,1,2019,전라남도 여수시 돌산읍 우두리 799-76
전라남도,홍농읍사무소 주차장,1,2019,전라남도 영광군 홍농읍 상하리 267
전라남도,군외면사무소,1,2019,전라남도 완도군 군외면 청해진서로 2148
전라남도,진도대교광장,1,2019,전라남도 진도군 군내면 녹진리 산 7-10
전라남도,월야 달맞이문화센터,1,2019,전라남도 함평군 월야면 월야리 758-15
전라남도,학교면사무소,1,2019,전라남도 함평군 학교면 학다리길 330
전라남도,해남 광주은행 뒤편 공영 주차장,1,2019,전라남도 해남군 해남읍 해리 439-3
전라남도,해남 문내면사무소 주차장,1,2019,전라남도 해남군 문내면 동영길 10
전라남도,송지면사무소,1,2019,전라남도 해남군 송지면 산정1길 96
전라남도,해남공원 공영 주차장,1,2019,전라남도 해남군 해남읍 구교리 308
전라남도,해남 서림공원 공영 주차장,1,2019,전라남도 해남군 해남읍 남외리 17
전라남도,동복면사무소 주차장,1,2019,전라남도 화순군 동복면 석등길 11
전라북도,사매면보건지소,1,2019,전라북도 남원시 사매면 오신1길 8
전라북도,삼례시장 주차장,1,2019,전라북도 완주군 삼례읍 삼례리 1410
전라북도,구이면사무소,1,2019,전라북도 완주군 구이면 구이로 1482
전라북도,오산면행정복지센터,1,2019,전라북도 익산시 오산면 평동로 323
전라북도,관촌1구 공영주차장,1,2019,전라북도 임실군 관촌면 관촌리 299-10
전라북도,국립전주박물관,1,2019,전라북도 전주시 완산구 쑥고개로 249
전라북도,송천2동(시영)공영주차장,1,2019,전라북도 전주시 덕진구 송천동2가 1257
전라북도,아중지구롯데APT옆공영주차장,1,2019,전라북도 전주시 덕진구 정언신로 151
전라북도,세병공원,1,2019,전라북도 전주시 덕진구 송천동2가 1316
전라북도,마령면사무소 주차장,1,2019,전라북도 진안군 마령면 솔안2길 8
전라북도,주천면사무소 주차장,1,2019,전라북도 진안군 주천면 동상주천로 2213
전라북도,한국수자원공사 용담지사,1,2019,전라북도 진안군 안천면 삼락리 1102-5
제주특별자치도,서귀포보건소,1,2019,제주특별자치도 서귀포시 중앙로 101번길 52
제주특별자치도,남원119센터,1,2019,제주특별자치도 서귀포시 남원읍 남원체육관로221번길 23
제주특별자치도,홍로공영주차장,1,2019,제주특별자치도 서귀포시 동홍동 1480-6
제주특별자치도,서귀포시 교통행정과(공영버스 차고지),1,2019,제주특별자치도 서귀포시 토평공단로 20
제주특별자치도,국민건강보험공단 서귀포지사,1,2019,제주특별자치도 서귀포시 신서귀로 51번길 38
제주특별자치도,용담1동주민센터,11,2019,제주특별자치도 제주시 용남3길 7
제주특별자치도,용담1동주민센터,12,2019,제주특별자치도 제주시 용남3길 7
제주특별자치도,라마다프라자제주호텔,1,2019,제주특별자치도 제주시 탑동로 66
전라남도,성북동 금빛상가공영주차장,11,2019,전라남도 나주시 성북동 207
전라남도,성북동 금빛상가공영주차장,12,2019,전라남도 나주시 성북동 207
전라남도,송월동행정복지센터,1,2019,전라남도 나주시 송월동 1356
전라남도,자유시장 공영주차장,1,2019,전라남도 목포시 용당로 58
전라북도,번암면사무소옆 공영주차장,1,2019,전라북도 장수군 번암면 노단리 1149-1
전라남도,신지면사무소 주차장,1,2019,전라남도 완도군 신지면 신지로549번길 11
전라남도,나주세무서,1,2019,전라남도 나주시 재신길 33
세종특별자치시,세종청사4동 기획재정부,1,2019,세종특별자치시 갈매로 477
세종특별자치시,세종청사1동 국무조정실,1,2019,세종특별자치시 다솜로 261
전라북도,군산시 보건소,1,2019,전라북도 군산시 수송동로 58
전라북도,군산시 세무서,11,2019,전라북도 군산시 미장동 525
전라북도,군산시 세무서,12,2019,전라북도 군산시 미장동 525
전라남도,순천시농산물가공센터,1,2019,전라남도 순천시 서면 둔대수계길 28
전라남도,부산면사무소 주차장,1,2019,전라남도 장흥군 부산면 부유로 28-1
전라남도,목포벤처문화산업지원센터주차장,1,2019,전라남도 목포시 석현동 1175
전라남도,몽탄면사무소,1,2019,전라남도 무안군 몽탄면 몽탄로 862
전라남도,해남 북평면사무소,1,2019,전라남도 해남군 북평면 달량진길 8
전라남도,해남 화원면사무소,1,2019,전라남도 해남군 화원면 금평길 32
전라남도,땅끝 해남 식품 특화단지,1,2019,전라남도 해남군 마산면 상등리 1115
전라남도,국민건강보험공단 무안신안지사,1,2019,전라남도 무안군 무안읍 무안로 458
광주광역시,봉선1동 공영주차장,21,2019,광주광역시 남구 봉선중앙로123번길 21
광주광역시,봉선1동 공영주차장,22,2019,광주광역시 남구 봉선중앙로123번길 21
광주광역시,주월동 공영주차장,21,2019,광주광역시 남구 주월동 974-145
광주광역시,주월동 공영주차장,22,2019,광주광역시 남구 주월동 974-145
광주광역시,효죽공영주차장,21,2019,광주광역시 북구 용봉로138번길 11
광주광역시,효죽공영주차장,22,2019,광주광역시 북구 용봉로138번길 11
광주광역시,광주도시철도공사,21,2019,광주광역시 서구 상무대로 760
광주광역시,광주도시철도공사,22,2019,광주광역시 서구 상무대로 760
전라남도,장애인체육센터,21,2019,전라남도 여수시 오림동 104
전라남도,장애인체육센터,22,2019,전라남도 여수시 오림동 104
대전광역시,동구 아름다운복지관,21,2019,대전광역시 동구 안골로 49
대전광역시,동구 아름다운복지관,22,2019,대전광역시 동구 안골로 49
대전광역시,대청호자연수변공원 주차장,21,2019,대전광역시 동구 대청호수로545번길 1
대전광역시,대청호자연수변공원 주차장,22,2019,대전광역시 동구 대청호수로545번길 1
대전광역시,대전추모공원,21,2019,대전광역시 서구 상보안윗길 160
대전광역시,대전추모공원,22,2019,대전광역시 서구 상보안윗길 160
세종특별자치시,세종청사7동 법제처,21,2019,세종특별자치시 도움5로 20
세종특별자치시,세종청사7동 법제처,22,2019,세종특별자치시 도움5로 20
대전광역시,한국과학기술원 교육지원동(W8) 주차장,21,2019,대전광역시 유성구 대학로 291
대전광역시,한국과학기술원 교육지원동(W8) 주차장,22,2019,대전광역시 유성구 대학로 291
대전광역시,보문종합사회복지관,21,2019,대전광역시 중구 부용로41번길 55
대전광역시,보문종합사회복지관,22,2019,대전광역시 중구 부용로41번길 55
대전광역시,대전광역시동부교육지원청,21,2019,대전광역시 중구 문화로234번길 34
대전광역시,대전광역시동부교육지원청,22,2019,대전광역시 중구 문화로234번길 34
대전광역시,한국환경공단 충청권지역본부,21,2019,대전광역시 서구 청사로 156
대전광역시,한국환경공단 충청권지역본부,22,2019,대전광역시 서구 청사로 156
세종특별자치시,도담동 싱싱장터주차장,21,2019,세종특별자치시 보듬6로 16
세종특별자치시,도담동 싱싱장터주차장,22,2019,세종특별자치시 보듬6로 16
전라남도,빛가람수질복원센터,21,2019,전라남도 나주시 문화로 16
전라남도,빛가람수질복원센터,22,2019,전라남도 나주시 문화로 16
전라남도,나주시농업기술센터,21,2019,전라남도 나주시 왕곡면 덕산리 594-2
전라남도,나주시농업기술센터,22,2019,전라남도 나주시 왕곡면 덕산리 594-2
전라남도,대전면사무소,21,2019,전라남도 담양군 대전면 대치8길 21-5
전라남도,대전면사무소,22,2019,전라남도 담양군 대전면 대치8길 21-5
전라남도,신안 국민체육센터,21,2019,전라남도 신안군 암태면 장단고길 7-52
전라남도,신안 국민체육센터,22,2019,전라남도 신안군 암태면 장단고길 7-52
전라북도,한국환경공단 호남권지역본부 전북지사,21,2019,전라북도 전주시 완산구 서곡로 100번지
전라북도,한국환경공단 호남권지역본부 전북지사,22,2019,전라북도 전주시 완산구 서곡로 100번지
전라남도,칠산타워 주차장,21,2019,전라남도 영광군 염산면 옥실리 1106-34
전라남도,칠산타워 주차장,22,2019,전라남도 영광군 염산면 옥실리 1106-34
전라남도,고금국민체육센터,21,2019,전라남도 완도군 고금면 덕암리 586
전라남도,고금국민체육센터,22,2019,전라남도 완도군 고금면 덕암리 586
전라남도,유치면사무소 민원인주차장,21,2019,전라남도 장흥군 유치면 유치로 22
전라남도,유치면사무소 민원인주차장,22,2019,전라남도 장흥군 유치면 유치로 22
전라남도,해보면사무소,21,2019,전라남도 함평군 해보면 밀재로 1264-7
전라남도,해보면사무소,22,2019,전라남도 함평군 해보면 밀재로 1264-7
전라남도,구례종합사회복지관 주차장,21,2019,전라남도 구례군 구례읍 구례로 508
전라남도,구례종합사회복지관 주차장,22,2019,전라남도 구례군 구례읍 구례로 508
전라북도,김제문화예술회관,21,2019,전라북도 김제시 성산길 20
전라북도,김제문화예술회관,22,2019,전라북도 김제시 성산길 20
전라북도,노암동 공영주차장,21,2019,전라북도 남원시 노암동 612-7
전라북도,노암동 공영주차장,22,2019,전라북도 남원시 노암동 612-7
전라북도,전라북도 인재개발원,21,2019,전라북도 남원시 산성길 87
전라북도,전라북도 인재개발원,22,2019,전라북도 남원시 산성길 87
전라북도,쌍치면 커뮤니티센터,21,2019,전라북도 순창군 쌍치면 쌍계리 454-10
전라북도,쌍치면 커뮤니티센터,22,2019,전라북도 순창군 쌍치면 쌍계리 454-10
전라남도,순천맑은물관리센터,21,2019,전라남도 순천시 교량동 624-1
전라남도,순천맑은물관리센터,22,2019,전라남도 순천시 교량동 624-1
전라북도,배산체육공원,21,2019,전라북도 익산시 동서로 21
전라북도,배산체육공원,22,2019,전라북도 익산시 동서로 21
전라북도,계북면종합복지회관,21,2019,전라북도 장수군 계북면 장무로 962-5
전라북도,계북면종합복지회관,22,2019,전라북도 장수군 계북면 장무로 962-5
전라북도,한국국토정보공사 본사,21,2019,전라북도 전주시 덕진구 기지로 120
전라북도,한국국토정보공사 본사,22,2019,전라북도 전주시 덕진구 기지로 120
전라북도,전라북도교육청,21,2019,전라북도 전주시 완산구 홍산로 111
전라북도,전라북도교육청,22,2019,전라북도 전주시 완산구 홍산로 111
전라북도,모악산주차장 공영주차장,21,2019,전라북도 전주시 완산구 중인1길 254
전라북도,모악산주차장 공영주차장,22,2019,전라북도 전주시 완산구 중인1길 254
전라북도,신일강변APT앞 공영주차장,21,2019,전라북도 전주시 완산구 강변로 98
전라북도,신일강변APT앞 공영주차장,22,2019,전라북도 전주시 완산구 강변로 98
전라북도,국민연금공단 본관,21,2019,전라북도 전주시 덕진구 만성동 1165
전라북도,국민연금공단 본관,22,2019,전라북도 전주시 덕진구 만성동 1165
전라북도,안천면사무소 주차장,21,2019,전라북도 진안군 안천면 진무로 2998
전라북도,안천면사무소 주차장,22,2019,전라북도 진안군 안천면 진무로 2998
제주특별자치도,서귀포항 해운항만과 사무실,21,2019,제주특별자치도 서귀포시 칠십리로 72번길 1
제주특별자치도,서귀포항 해운항만과 사무실,22,2019,제주특별자치도 서귀포시 칠십리로 72번길 1
제주특별자치도,강정크루즈터미널,21,2019,제주특별자치도 서귀포시 말질로 261
제주특별자치도,강정크루즈터미널,22,2019,제주특별자치도 서귀포시 말질로 261
제주특별자치도,아시아CGI애니메이션센터,21,2019,제주특별자치도 서귀포시 동홍로 41
