,정류소명,X좌표,Y좌표,행정동
4700,수국사입구,126.9066644,37.61686208,갈현2동
4701,응암초교.백련산힐스테이트3차,126.9227144,37.5887751,310동
4702,신도초교.은평메디텍고등학교,126.9303813,37.63402157,진관동
4703,응암초교.백련산힐스테이트3차,126.9225642,37.58862844,응암3동
4704,녹번센트레빌아파트,126.9259022,37.59879995,응암2동
4705,녹번센트레빌아파트,126.9259811,37.59915953,응암1동
4706,선진운수종점,126.9097849,37.61431534,구산동
4707,기자촌사거리,126.9319504,37.63418918,진관동
4708,갈현중앙시장,126.9185412,37.62341906,갈현1동
4709,갈현중앙시장,126.9189696,37.62328419,갈현1동
4710,덕산중학교.씨티아파트,126.9045107,37.6001888,신사1동
4711,덕산중학교.두산위브아파트,126.9045805,37.60037156,신사1동
4712,대성중.고등학교,126.9113648,37.62224184,갈현2동
4713,시립은평병원.파크자이아파트,126.9220542,37.59345382,응암2동
4714,경향파크아파트,126.9064059,37.60981269,구산동
4715,12번지건영아파트,126.9140201,37.62936559,갈현1동
4716,상신초교.두산.한신아파트,126.9065059,37.59957938,신사1동
4717,선일여고.이비즈니스고,126.9127522,37.62051343,갈현2동
4718,신비로마트,126.920713,37.59350809,응암2동
4719,대동슈퍼,126.9069187,37.60914539,구산동
4720,미미슈퍼,126.9144806,37.62869653,갈현1동
4721,신사1동경로당,126.9065878,37.60110474,신사1동
4722,미니마트,126.9131286,37.62614368,갈현1동
4723,미미아파트,126.9145752,37.61932984,갈현2동
4724,응암시장입구,126.9184082,37.59385073,응암2동
4725,구산근린공원.GS편의점,126.9081005,37.60784425,구산동
4726,충남슈퍼,126.915238,37.62818887,갈현1동
4727,라이프씨티후문.광성교회,126.9065369,37.60195712,신사1동
4728,후레쉬유통,126.915051,37.6252521,갈현1동
4729,갈현초교.로데오거리,126.9171433,37.61830173,갈현2동
4730,구산마트,126.9099347,37.60751496,구산동
4731,신창슈퍼,126.9162131,37.62753988,갈현1동
4732,역촌센트레빌,126.906673,37.60364407,역촌동
4733,그린마트,126.9158414,37.62458677,갈현1동
4734,연신내역.물빛공원,126.920064,37.617937,대조동
4735,금호아파트,126.9215938,37.59914588,응암1동
4736,엔에스아파트,126.9129601,37.60740099,역촌동
4737,대한슈퍼,126.917039,37.62649161,갈현1동
4738,천사원입구.서북병원,126.9072233,37.60460596,역촌동
4739,갈현1동주민센터,126.9168212,37.6237008,갈현1동
4740,서부경찰서후문,126.9225034,37.60115771,응암1동
4741,미주아트빌,126.914462,37.60736064,역촌동
4742,한일탕,126.9181149,37.6258625,갈현1동
4743,GS편의점.제일영광교회,126.9089651,37.60380355,역촌동
4744,은평세무서,126.9267546,37.60268867,녹번동
4745,동아문구,126.9172321,37.62506533,갈현1동
4746,역촌노인복지관,126.9110909,37.60290228,역촌동
4747,불광보건소,126.9276959,37.62122638,불광1동
4748,은평문화예술회관,126.9275532,37.60365783,녹번동
4749,구산전철역,126.9176987,37.61078887,역촌동
4750,갈현1동주민센터,126.9169038,37.62379817,갈현1동
4751,역촌초등학교후문,126.9130783,37.60216577,역촌동
4752,금강골드,126.9300583,37.62203968,불광2동
4753,현대아파트,126.9289335,37.60520223,녹번동
4754,삼성아파트후문,126.9212919,37.60945411,대조동
4755,우리들약국,126.9155822,37.60232708,역촌동
4756,불광중학교,126.9315965,37.62231181,불광2동
4757,삼거리,126.9308933,37.60602699,녹번동
4758,동명탕,126.9222595,37.61137046,대조동
4759,갈현1동주민센터,126.9168721,37.62381347,갈현1동
4760,불광동팀수양관,126.9337169,37.62258154,불광2동
4761,서울혁신파크,126.9332873,37.60643385,녹번동
4762,동명여고후문,126.9245556,37.6134048,대조동
4763,그린마트,126.9160804,37.62458694,갈현1동
4764,불광중학교,126.9315479,37.6225288,불광2동
4765,녹번전철역,126.9351218,37.60160055,녹번동
4766,대조동우체국,126.9265349,37.6130339,대조동
4767,하나은행역촌지점,126.9203621,37.60824333,역촌동
4768,후레쉬유통,126.9153286,37.62522167,갈현1동
4769,금강골드,126.9299332,37.62222501,불광2동
4770,불광전철역,126.9302964,37.60971028,대조동
4771,갈헌1동주민센터,126.9171783,37.62346677,갈현1동
4772,미니마트,126.9133371,37.62606454,갈현1동
4773,불광보건소,126.9277285,37.62147507,불광2동
4774,양광교회앞,126.9288805,37.60855244,대조동
4775,갈현노인복지센터,126.9173681,37.62497081,갈현1동
4776,석광사,126.9117132,37.62647062,갈현1동
4777,한일탕,126.9182679,37.62574907,갈현1동
4778,연신내역.물빛공원,126.9196188,37.61794841,갈현2동
4779,서강스카이빌,126.9215786,37.59963787,응암2동
4780,금원빌라,126.9183399,37.62734663,갈현1동
4781,갈현초교.로데오거리,126.9172044,37.61838918,갈현2동
4782,영진빌라,126.9173851,37.62804552,갈현1동
4783,미미아파트,126.9147744,37.61948361,갈현2동
4784,응암시장입구,126.9191082,37.59363405,응암2동
4785,일진빌라,126.9166823,37.62864669,갈현1동
4786,선일여고.이비즈니스고,126.912972,37.62061173,갈현2동
4787,신비로마트,126.9203269,37.59346548,응암2동
4788,미주아트빌,126.9148764,37.60747628,역촌동
4789,미곡빌라,126.9159099,37.62919687,갈현1동
4790,시립은평병원.파크자이아파트,126.9221883,37.59314352,응암2동
4791,엔에스아파트,126.9131548,37.60751467,역촌동
4792,양지빌라,126.9149121,37.62871042,갈현1동
4793,구산마트,126.9100252,37.60761595,구산동
4794,구파발역.롯데몰,126.9186127,37.63680919,진관동
4795,하나은행역촌지점,126.9201615,37.60835493,역촌동
4796,구산근린공원.GS편의점,126.9085219,37.60782655,구산동
4797,은평마을,126.9071997,37.6081355,102동
4798,대동슈퍼,126.9070931,37.60916806,구산동
4799,우리들약국,126.9155447,37.60242076,역촌동
4800,역촌초등학교후문,126.9130431,37.60226576,역촌동
4801,역촌노인복지관,126.9110704,37.60300769,역촌동
4802,GS편의점.제일영광교회,126.9089627,37.60391258,역촌동
4803,천사원입구,126.907281,37.60471143,역촌동
4804,역촌센트레빌,126.9065348,37.60361152,역촌동
4805,라이프씨티아파트후문.광성교회,126.9063998,37.60199847,신사1동
4806,신사1동경로당,126.9064259,37.60105595,신사1동
4807,연신내역6번출구,126.92061,37.61879413,갈현1동
4808,상신초교.두산.한신아파트,126.9063507,37.59962586,신사1동
4809,청구성심병원후문,126.9193773,37.62032351,갈현1동
4810,불광역,126.9304948,37.60947701,대조동
4811,불광역,126.9304977,37.61005191,불광1동
4812,역촌역,126.9234229,37.60681353,녹번동
4813,역촌역,126.9219467,37.60496984,역촌동
4814,응암역,126.9151515,37.59768167,신사1동
4815,응암역,126.9156178,37.59790006,신사1동
4816,새절역,126.9134207,37.59113671,신사2동
4817,새절역,126.914027,37.59166969,신사2동
4818,증산역,126.9097618,37.58372792,증산동
4819,증산역,126.9093756,37.58381863,증산동
4820,연갈현공판장후문,126.9191125,37.62319418,갈현1동
4821,삼성래미안아파트,126.9380528,37.61125366,불광1동
4822,현대힐스테이트1차정문,126.9373194,37.61183988,불광1동
4823,현대힐스테이트1차후문,126.9358352,37.6122743,불광1동
4824,현대홈타운아파트,126.9332607,37.61212059,불광1동
4825,불광역9번출구,126.9302407,37.61105196,불광1동
4826,현대홈타운아파트,126.9333186,37.61197645,불광1동
4827,현대힐스테이트1차후문,126.9352812,37.61241187,불광1동
4828,현대힐스테이트1차정문,126.9365864,37.61198276,불광1동
4829,삼성래미안아파트,126.9380065,37.61109144,불광1동
4830,힐스테이트302동앞,126.9253747,37.58834248,응암2동
4831,힐스테이트116동앞,126.9249092,37.58962985,212동
4832,서울연은초등학교,126.9245151,37.59074784,응암2동
4833,힐스테이트1단지정문앞,126.9242437,37.59150368,208동
4834,힐스테이트상가앞,126.9232775,37.59284028,응암2동
4835,힐스테이트2단지후문앞,126.923985,37.59200723,206동
4836,서울연은초등학교,126.9244417,37.59054055,209동
4837,힐스테이트212동앞,126.924821,37.58949372,212동
4838,힐스테이트302동앞,126.9251604,37.58860547,응암2동
4839,태평양약국,126.9177352,37.59312309,응암3동
4840,국민은행,126.9166597,37.58980363,응암3동
4841,풍림아그네스앞,126.9186054,37.60300682,역촌동
4842,역촌유치원입구,126.9184603,37.60416101,역촌동
4843,새생명약국앞,126.9182216,37.60602249,역촌동
4844,새생명약국앞,126.9180755,37.60595841,역촌동
4845,역촌유치원입구,126.9182961,37.60414738,역촌동
4846,풍림아그네스앞,126.9184492,37.60294994,역촌동
4847,대림e편한세상1단지,126.906498,37.61222947,구산동
4848,대림e편한세상2단지,126.9066309,37.61283331,구산동
4849,현대아파트입구,126.9064105,37.61333774,구산동
4850,임창빌라,126.9079657,37.61358264,구산동
4851,온누리약국,126.9091981,37.61431129,구산동
4852,G캐슬아파트,126.9150772,37.61520594,갈현2동
4853,길마어린이공원,126.9160552,37.61480115,갈현2동
4854,길천사우나,126.9172395,37.61429017,갈현2동
4855,대림모터스,126.9180073,37.61450066,갈현2동
4856,연서시장,126.9207984,37.61977841,불광2동
4857,청구성심병원,126.9193323,37.62102993,갈현1동
4858,아름다운교회,126.9187152,37.61657544,갈현2동
4859,길마어린이공원,126.9163826,37.61478156,갈현2동
4860,G캐슬아파트,126.9152198,37.61527002,갈현2동
4861,한솔아파트입구,126.913895,37.61584215,갈현2동
4862,온누리약국,126.9092716,37.61439334,구산동
4863,임창빌라,126.9083379,37.61374835,구산동
4864,현대아파트입구,126.906535,37.61345948,구산동
4865,대림e편한세상2단지,126.9065109,37.61277644,구산동
4866,대림e편한세상1단지,126.9064517,37.61213843,구산동
4867,와산교,126.9141943,37.58888545,응암3동
4868,서울정형외과,126.9187565,37.59528821,응암2동
4869,벧엘블래스빌,126.9185163,37.59540338,응암2동
4870,숭실고등학교,126.9036804,37.59233241,신사2동
4871,숭실고등학교입구,126.9060595,37.59220276,신사2동
4872,서신초교.내를건너서숲으로도서관,126.9074141,37.59160767,신사2동
4873,삼거리.명진아파트,126.9102787,37.59047912,신사2동
4874,안디옥교회.새절역,126.9131459,37.59034203,신사2동
4875,신사초등학교.새절역,126.9134794,37.59316459,신사1동
4876,상신초등학교입구,126.9080526,37.59673508,A동
4877,행운슈퍼,126.9059418,37.5958756,신사2동
4878,상신초교후문.산새마을종점,126.9051264,37.59686169,신사2동
4879,행운슈퍼,126.905983,37.59578608,신사2동
4880,상신초등학교입구,126.9083083,37.59664916,신사2동
4881,새절역,126.9134734,37.59123547,신사2동
4882,삼거리.명진아파트,126.9104975,37.5905859,신사2동
4883,서신초교.내를건너서숲으로도서관,126.9075482,37.59169906,신사2동
4884,숭실고등학교입구,126.906108,37.59234054,신사2동
4885,경남아너스빌.서북병원,126.9055113,37.6048442,역촌동
4886,힐스테이트상가,126.9236515,37.59274111,응암2동
4887,서부중앙교회,126.922303,37.58910225,401동
4888,응암초등학교,126.9212382,37.58937642,409동
4889,성암문구사거리,126.9200406,37.58970267,409동
4890,응암감리교회대림시장앞,126.9181724,37.58917026,응암3동
4891,응암동성당,126.9195323,37.58904061,응암3동
4892,성암문구사거리,126.9200062,37.58957428,409동
4893,응암초등학교,126.9212642,37.58924059,409동
4894,백련산힐스테이트2차앞,126.9227502,37.58911301,201동
4895,백련산힐스테이트2차상가앞,126.92311,37.59192255,응암2동
4896,은평세무서음식문화거리,126.9251391,37.60204435,녹번동
4897,은평여성인력개발센터,126.9322423,37.60720844,녹번동
4898,대조시장.NC백화점,126.9278361,37.60951756,대조동
4899,행정연구원건너편,126.9368875,37.60966432,불광1동
4900,파크자이105동앞,126.9227871,37.59190205,응암2동
4901,브라운스톤빌앞,126.9124578,37.59054374,신사2동
4902,6번지입구,126.9190319,37.62686866,갈현1동
4903,북가좌동삼거리,126.9045265,37.57544638,북가좌동
4904,북가좌동삼거리,126.905143,37.575143,북가좌동
4905,DMC래미안e.편한세상요진아파트,126.9096099,37.57167752,북가좌동
4906,DMC래미안e.편한세상요진아파트,126.910313,37.571577,북가좌동
4907,모래내시장.가좌역,126.9150628,37.56907741,남가좌동
4908,모래내시장.가좌역,126.913786,37.569862,남가좌동
4909,사천교,126.9181448,37.56751529,연희동
4910,연희104고지앞.구성산회관,126.925073,37.56624214,연희동
4911,연희104고지앞.구성산회관,126.9257861,37.56635703,연희동
4912,서대문우체국,126.9320446,37.56176973,신촌동
4913,서대문우체국,126.9314621,37.56253262,연희동
4914,연세대앞,126.9357001,37.55993535,신촌동
4915,연세대앞,126.9354996,37.56015691,신촌동
4916,세브란스병원앞,126.9384507,37.55996746,신촌동
4917,세브란스병원앞,126.9389237,37.5601326,신촌동
4918,이대후문,126.9433012,37.56260018,신촌동
4919,이대후문,126.9436484,37.5630635,신촌동
4920,동교동삼거리,126.9295196,37.55776469,신촌동
4921,신촌오거리.현대백화점,126.9345038,37.5559834,신촌동
4922,신촌오거리.2호선신촌역,126.9389816,37.55578846,신촌동
4923,이대역,126.9472705,37.55687557,신촌동
4924,산골고개,126.9399957,37.59530182,홍은1동
4925,산골고개,126.9406677,37.59469212,102동
4926,홍제역.서대문세무서,126.9443653,37.58849083,홍제3동
4927,홍제역.서대문세무서,126.9453226,37.58784339,홍제1동
4928,홍제삼거리.인왕산한신휴플러스,126.9478427,37.58520705,홍제1동
4929,무악재역,126.9498098,37.58315431,홍제1동
4930,무악재역,126.9506553,37.58186521,홍제2동
4931,안산초등학교,126.951572,37.580686,홍제1동
4932,독립문역.한성과학고,126.9575775,37.57468891,무악동
4933,독립문역.한성과학고,126.9564198,37.57570492,천연동
4934,영천시장,126.962533,37.56993913,교남동
4935,영천시장,126.9630063,37.56961038,교남동
4936,서대문역,126.96583,37.56647453,충현동
4937,경찰청.동북아역사재단,126.9692243,37.56247642,소공동
4938,인왕산.홍제원아파트,126.9488624,37.58439651,홍제2동
4939,웨딩타운,126.952408,37.557227,북아현동
4940,아현역,126.956593,37.557425,북아현동
4941,충정로역,126.9634916,37.56105826,충현동
4942,충정로역,126.9626987,37.56002266,충현동
4943,서대문역사거리,126.966565,37.565579,충현동
4944,모래내시장.가좌역,126.9140623,37.56986875,남가좌동
4945,사천교,126.9175934,37.56808209,연희동
4946,연희104고지앞.구성산회관,126.9239773,37.56616936,연희동
4947,연희104고지앞.구성산회관,126.924998,37.56655,연희동
4948,서대문우체국,126.9303828,37.5631141,연희동
4949,서대문우체국,126.9311629,37.56300102,연희동
4950,연세대학교앞,126.9351197,37.55970255,신촌동
4951,연대앞,126.9351882,37.56033245,신촌동
4952,세브란스병원,126.9378407,37.55986802,신촌동
4953,세브란스병원,126.9391115,37.56023542,신촌동
4954,이대부중,126.9429925,37.56221616,신촌동
4955,이대부중,126.944163,37.56364405,신촌동
4956,이대부고,126.9464278,37.56537264,신촌동
4957,이대부고,126.946476,37.56631776,신촌동
4958,홍은동동부센트레빌,126.9387671,37.59660326,홍은동
4959,산골고개,126.9405746,37.59506873,101동
4960,홍은사거리.북한산더샵아파트앞,126.9413254,37.59214598,홍은동
4961,홍제우체국,126.946047,37.586895,홍제1동
4962,영천시장,126.9619407,37.57029938,천연동
4963,금화초등학교.서울시교육청,126.964326,37.56790142,천연동
4964,충정로역2호선,126.9640266,37.55961127,충현동
4965,이대역,126.9469015,37.55697632,신촌동
4966,신촌기차역입구,126.9438433,37.55680821,신촌동
4967,신촌역2호선,126.9400304,37.55624225,신촌동
4968,신촌아트레온,126.940788,37.55650963,신촌동
4969,동교동삼거리연희동방면,126.9274995,37.55865826,신촌동
4970,연세로.명물거리,126.9370194,37.55793023,신촌동
4971,연세로.스타광장,126.9367567,37.55663792,신촌동
4972,연희동대우아파트,126.9279552,37.56262335,연희동
4973,연희교차로,126.930163,37.5657,연희동
4974,연희교차로,126.9302272,37.56616961,연희동
4975,연희3거리,126.9319225,37.56786646,연희동
4976,연희3거리,126.931757,37.56807902,연희동
4977,한성화교중고교.서대문소방서,126.9354133,37.57230089,연희동
4978,한성화교중고교.서대문소방서,126.9352093,37.57247739,연희동
4979,서대문자연사박물관입구,126.9355049,37.57504836,연희동
4980,서대문자연사박물관입구,126.9351391,37.57518243,연희동
4981,서대문구청.보건소.구의회,126.936066,37.57824484,연희동
4982,서대문구청.서대문구의회,126.9358426,37.57861597,연희동
4983,동신병원,126.9359752,37.58109944,홍은동
4984,서대문구보건소별관,126.936368,37.58256483,홍은동
4985,정원여중,126.9349879,37.58624953,홍은동
4986,정원여중.스위스그랜드호텔,126.9351047,37.58742822,홍은2동
4987,홍은현대아파트.스위스그랜드호텔,126.9363438,37.58835251,홍제1동
4988,홍은현대아파트,126.9387349,37.59021903,홍은2동
4989,유진상가,126.9429223,37.5918521,홍제3동
4990,유진상가,126.9432629,37.59219017,홍은동
4991,문화촌현대아파트,126.9466601,37.59221969,홍제3동
4992,문화촌현대아파트,126.9470606,37.5928209,홍제3동
4993,서울여자간호대학,126.9492224,37.59610722,홍제3동
4994,서울여자간호대학,126.9487052,37.59564203,홍제3동
4995,유원하나아파트,126.9526777,37.59588428,홍제3동
4996,유원하나아파트,126.9521331,37.59575971,홍제3동
4997,홍지문.옥천암,126.9565922,37.59657241,홍제3동
4998,홍지문,126.956263,37.59691,홍은1동
4999,북가좌2동주민센터,126.911478,37.579833,북가좌동
5000,북가좌2동주민센터,126.9114609,37.58029965,북가좌동
5001,KT가좌지사,126.9130476,37.58185251,북가좌2동
5002,KT가좌지사,126.9133035,37.58281596,북가좌2동
5003,동도하이츠아파트,126.9150179,37.58467706,북가좌2동
5004,동도하이츠아파트,126.9147685,37.58490125,북가좌2동
5005,DMC.파크뷰자이,126.9161115,37.57378186,남가좌동
5006,삼성래미안2차아파트,126.913812,37.57125,남가좌1동
5007,모래내삼거리,126.913167,37.57086534,남가좌1동
5008,DMC래미안e.편한세상2.4단지,126.9109918,37.5767409,북가좌1동
5009,모래내우체국.증가교회,126.911825,37.576322,북가좌2동
5010,북가좌삼호.DMC아이파크아파트,126.91331,37.57526844,북가좌1동
5011,북가좌삼호.DMC아이파크아파트,126.913058,37.57553,북가좌1동
5012,동부센트레빌아파트,126.915772,37.575307,남가좌2동
5013,DMC파크뷰자이.별동상가,126.9163112,37.57506806,남가좌1동
5014,래미안루센티아.DMC쌍용,126.9181473,37.5753793,남가좌동
5015,명지대사거리,126.9206455,37.57707127,남가좌동
5016,DMC에코자이아파트,126.9195565,37.57643359,남가좌동
5017,DMC센트럴아이파크아파트,126.9217074,37.57815275,남가좌동
5018,명지대,126.9235486,37.57913668,남가좌동
5019,명지대,126.9243947,37.57991307,남가좌동
5020,명지대삼거리,126.925997,37.58081968,홍은2동
5021,명지대삼거리,126.9263634,37.58127045,홍은2동
5022,고은초등학교.홍제센트럴아이파크,126.9446994,37.58522994,홍제1동
5023,신연중학교서대문도서관,126.9408336,37.58395753,연희동
5024,백련교,126.9375486,37.58290066,홍제1동
5025,서대문문화체육회관입구,126.9353907,37.5814082,홍은동
5026,홍연2교두산아파트앞,126.9308803,37.57842123,홍은2동
5027,홍남교,126.927497,37.576642,홍은2동
5028,연가교,126.9221821,37.57256143,연희동
5029,연희파크푸르지오앞,126.927335,37.575359,연희동
5030,홍연시장,126.9305657,37.57702706,연희동
5031,연희홍연아파트,126.9323548,37.57799767,연희동
5032,서대문구청,126.9348719,37.57905066,연희동
5033,남가좌현대아파트,126.9218592,37.57491757,남가좌동
5034,신촌기차역,126.9425311,37.55865482,신촌동
5035,신촌기차역,126.9429333,37.5581513,신촌동
5036,증산교앞,126.9048029,37.57803995,북가좌동
5037,연희지하차도,126.932667,37.57708505,연희동
5038,연희지하차도,126.9320575,37.57754425,연희동
5039,홍연2교현대교통종점,126.9298773,37.57829899,홍은동
5040,홍연2교현대교통종점,126.9300356,37.57851986,홍은동
5041,명지대입구.서울무용센터,126.9272549,37.58090516,홍은2동
5042,명지중고등학교,126.9255581,37.58267385,홍은동
5043,명지중고등학교,126.9257901,37.58279294,홍은2동
5044,명지전문대.충암중고등학교,126.9234432,37.58481258,홍은동
5045,명지전문대.충암중고등학교,126.9240809,37.58450933,홍은2동
5046,연희동자치회관,126.9310922,37.56966185,연희동
5047,연희동자치회관,126.9312959,37.56974757,연희동
5048,연희A지구아파트,126.9293639,37.5717018,연희동
5049,연희A지구아파트,126.929537,37.57183076,연희동
5050,홍남교.서대문두바퀴환경센터,126.9267785,37.57480989,연희동
5051,홍남교.서대문두바퀴환경센터,126.9271613,37.57468848,연희동
5052,백련시장,126.9249301,37.57664696,남가좌2동
5053,백련시장,126.9248404,37.57696318,남가좌동
5054,명지대사거리제일은행앞,126.9221478,37.57746437,남가좌동
5055,명지대사거리국민은행앞,126.9225697,37.57755013,남가좌동
5056,연가초교.DMC래미안클라시스,126.9172943,37.57911895,남가좌2동
5057,연가초.연희중.래미안클라시스,126.9181584,37.57887716,남가좌동
5058,북가좌사거리,126.914255,37.5814452,북가좌2동
5059,북가좌사거리,126.9141425,37.58183799,북가좌동
5060,북가좌119안전센터,126.9126209,37.58270463,북가좌동
5061,북가좌119안전센터,126.9124018,37.5831487,북가좌동
5062,충정로역5호선,126.964018,37.561714,충현동
5063,미동초등학교,126.9644505,37.5631581,충현동
5064,DMC한양아파트,126.9083352,37.57628742,북가좌동
5065,북가좌초교·DMC현대아파트,126.9084365,37.5767876,북가좌1동
5066,신촌기차역,126.9423005,37.55919914,신촌동
5067,독립문역,126.956292,37.57551474,천연동
5068,서대문경찰서,126.968395,37.563413,소공동
5069,충정로역2호선,126.964211,37.55972126,충현동
5070,연가교,126.921793,37.57252,남가좌동
5071,명지대입구.신원지벤스타,126.9280444,37.58055602,홍은2동
5072,현대백화점,126.9330023,37.55666649,신촌동
5073,서대문종합사회복지관,126.9200245,37.57125972,남가좌동
5074,서대문종합사회복지관,126.9201437,37.57096334,연희동
5075,홍남교백련시장입구,126.925184,37.57528557,남가좌동
5076,북가좌초교사거리,126.9102547,37.57872634,북가좌2동
5077,북가좌초교사거리,126.910333,37.578365,북가좌2동
5078,은가어린이공원구150번종점,126.9196203,37.58293397,북가좌동
5079,증산교앞,126.9048975,37.57841037,북가좌동
5080,DMC두산위브아파트,126.9153237,37.5805575,북가좌동
5081,DMC두산위브아파트,126.9158527,37.5804119,북가좌동
5082,독립문공원.극동아파트,126.9593191,37.57185289,천연동
5083,봉원동사거리,126.9464767,37.56686112,신촌동
5084,봉원사,126.9459109,37.56972994,신촌동
5085,봉원사,126.9461248,37.56976518,신촌동
5086,봉원동사거리,126.9467009,37.56679635,신촌동
5087,삼호아파트,126.9598988,37.57164223,천연동
5088,서부운수기점,126.910257,37.581632,북가좌2동
5089,중소기업은행,126.9128965,37.58223897,북가좌2동
5090,봉원사길,126.9460172,37.56835402,신촌동
5091,봉원사길,126.9462108,37.5682595,신촌동
5092,연세로.문학의거리,126.9369822,37.55642628,신촌동
5093,독립문역.서대문형무소역사관,126.9553087,37.57639384,천연동
5094,독립문공원,126.9552249,37.57648752,천연동
5095,남가좌동현대아파트후문,126.9189767,37.5739821,남가좌1동
5096,남가좌동현대아파트후문,126.9187611,37.5744343,남가좌1동
5097,산골고개,126.9401444,37.59487838,홍은동
5098,DMC래미안e-편한세상3단지,126.906764,37.57516613,북가좌1동
5099,DMC래미안e-편한세상3단지,126.9070551,37.57504742,북가좌동
5100,연흥교회,126.9212595,37.57249955,남가좌2동
5101,홍제역4번출구,126.9430828,37.58937328,홍제1동
5102,남가좌동새마을금고,126.917304,37.574429,남가좌동
5103,국립대한민국임시정부기념관,126.9530521,37.57555178,천연동
5104,독립문파크빌,126.9518579,37.57457769,천연동
5105,두산아파트,126.9319059,37.57868855,홍은2동
5106,DMC.파크뷰자이,126.9164489,37.57367553,남가좌동
5107,아현가구단지,126.9608924,37.55866131,북아현동
5108,DMC쌍용.래미안루센티아,126.9189558,37.5755934,남가좌동
5109,정원슈퍼,126.9317244,37.58643602,홍은2동
5110,홍은동국민주택,126.9497258,37.60532285,홍은1동
5111,백련사,126.9285294,37.58483559,홍은2동
5112,풍진베이스타운.안산자락길입구,126.9430971,37.58241868,홍제1동
5113,개미마을,126.9539148,37.58979768,홍제3동
5114,두산아파트,126.9492611,37.55912016,북아현동
5115,북아현삼거리,126.9529748,37.56480507,충현동
5116,궁동근린공원입구,126.9241991,37.56957653,연희동
5117,뜨란채아파트101동,126.9587733,37.56583701,충현동
5118,삼성빌라,126.9336842,37.59568951,홍은동
5119,소공원,126.9325183,37.58633645,홍은2동
5120,풍림.극동아파트,126.949377,37.60361334,홍은1동
5121,명지고후문,126.9290895,37.58410695,홍은2동
5122,명진아트빌라,126.9436822,37.58281454,홍제1동
5123,홍은초등학교,126.9503226,37.59688983,홍제3동
5124,삼거리연탄가게,126.9533843,37.59049155,홍제3동
5125,초원약국,126.9500338,37.55977108,충현동
5126,추계초등학교,126.9541935,37.5635916,충현동
5127,궁동근린공원회관,126.9253683,37.57094333,연희동
5128,서서울농협홍은지점.동신병원,126.9359685,37.58093454,홍은동
5129,뜨란채아파트.노인복지관,126.9590155,37.5680673,114동
5130,금화장오거리,126.9592915,37.564363,충현동
5131,미성아파트,126.9344643,37.59328945,홍은동
5132,삼성그린빌,126.9326751,37.58697091,홍은2동
5133,팔각정,126.930167,37.58329932,홍은2동
5134,고은초교삼거리,126.943852,37.58431223,홍제1동
5135,문화촌주유소,126.9485061,37.59525358,홍제3동
5136,버드나무가게,126.9528846,37.59103651,홍제3동
5137,신촌푸르지오1단지후문.힐스테이트신촌,126.9512127,37.56050416,북아현동
5138,새마을금고,126.9548741,37.56311969,충현동
5139,서대문지역자활센터,126.9262762,37.57212343,연희동
5140,산경아파트,126.9597263,37.56839464,천연동
5141,경기대후문,126.9614459,37.56391498,충현동
5142,홍은중학교,126.934601,37.59233618,홍은동
5143,동원빌라,126.9332967,37.58705416,홍은2동
5144,포방공영주차장,126.9489372,37.60088916,홍은1동
5145,서대문문화체육회관,126.9319953,37.58122878,홍은동
5146,성원아파트,126.9427866,37.58423243,홍제1동
5147,홍은사회복지관별관,126.9478806,37.59412678,홍제3동
5148,금강빌라.인왕중학교,126.9519918,37.5918228,홍제3동
5149,중앙여고,126.9555538,37.56222156,충현동
5150,홍제초등학교,126.9434056,37.592238,홍은동
5151,천연동마을금고,126.9614503,37.56843847,천연동
5152,미동초교,126.9649492,37.56427381,충현동
5153,차고앞,126.9348869,37.5917254,홍은동
5154,싸이버아파트,126.934002,37.58712214,홍은2동
5155,포방시장,126.9483923,37.59946521,홍은1동
5156,서대문등기소,126.9333967,37.58020864,홍은2동
5157,문화촌현대아파트,126.9472183,37.59228481,홍제3동
5158,오동나무앞,126.9508212,37.59308835,홍제3동
5159,경남아파트.북아현119안전센터,126.9560844,37.56041336,북아현동
5160,구종점,126.9284037,37.57329084,연희동
5161,삼거리,126.9352938,37.59002166,홍은동
5162,정원여중입구,126.9345801,37.58643673,홍은2동
5163,호박골다리,126.946708,37.59814527,홍은1동
5164,송죽원,126.9386997,37.5838407,연희동
5165,구룡약국,126.9467051,37.59109425,홍제3동
5166,동성교회,126.9496042,37.59417905,홍제3동
5167,중앙여고,126.9548553,37.56186925,충현동
5168,한성고교,126.9564975,37.55945226,북아현동
5169,현대그린마트,126.9609338,37.57126232,천연동
5170,충정로역5호선,126.9630695,37.56090585,충현동
5171,스위스그랜드호텔앞,126.9363704,37.58897698,201동
5172,간호대정문,126.9473306,37.59697594,홍제3동
5173,홍은사거리,126.9413334,37.59210273,홍은동
5174,인왕초등학교,126.945505,37.58925008,홍제3동
5175,문화공원입구,126.9485512,37.5944817,홍제3동
5176,충정로2호선전철역,126.9623275,37.55983511,충현동
5177,간호대입구,126.9488711,37.59642515,홍제3동
5178,산골고개,126.9404806,37.59511344,101동
5179,간호대입구,126.9482866,37.59662764,홍제3동
5180,가산빌라,126.9360671,37.58488227,홍제1동
5181,사러가쇼핑,126.9302272,37.5673149,연희동
5182,영천시장입구,126.9630257,37.5692775,천연동
5183,한우리독서운동본부,126.9619046,37.56123978,충현동
