행정구역코드,시도명,시군구명,읍면동명,평일주말구분,혼잡빈도강도
3606055,전라남도,광양시,태인동,평일,84.79
3606056,전라남도,광양시,금호동,평일,29.89
3631011,전라남도,담양군,담양읍,평일,56.85
3631031,전라남도,담양군,봉산면,평일,35.08
3631032,전라남도,담양군,고서면,평일,43.88
3631033,전라남도,담양군,남면,평일,77.61
3631034,전라남도,담양군,창평면,평일,26.85
3631035,전라남도,담양군,대덕면,평일,25.09
3631036,전라남도,담양군,무정면,평일,27.19
3631037,전라남도,담양군,금성면,평일,44.94
3631038,전라남도,담양군,용면,평일,86.7
3631039,전라남도,담양군,월산면,평일,15.28
3631040,전라남도,담양군,수북면,평일,71.95
3631041,전라남도,담양군,대전면,평일,54.75
3632011,전라남도,곡성군,곡성읍,평일,36.42
3632031,전라남도,곡성군,오곡면,평일,65.89
3632032,전라남도,곡성군,삼기면,평일,26.91
3632033,전라남도,곡성군,석곡면,평일,27.1
3632034,전라남도,곡성군,목사동면,평일,33.72
3632035,전라남도,곡성군,죽곡면,평일,53.54
3632036,전라남도,곡성군,고달면,평일,62.56
3632037,전라남도,곡성군,옥과면,평일,29.93
3632038,전라남도,곡성군,입면,평일,75.52
3632039,전라남도,곡성군,겸면,평일,27.57
3632040,전라남도,곡성군,오산면,평일,51.3
3633011,전라남도,구례군,구례읍,평일,34.59
3633031,전라남도,구례군,문척면,평일,46.27
3633032,전라남도,구례군,간전면,평일,51.87
3633033,전라남도,구례군,토지면,평일,83.91
3633034,전라남도,구례군,마산면,평일,77.88
3633035,전라남도,구례군,광의면,평일,56.25
3633036,전라남도,구례군,용방면,평일,25.73
3633037,전라남도,구례군,산동면,평일,33.16
3635011,전라남도,고흥군,고흥읍,평일,39.64
3635012,전라남도,고흥군,도양읍,평일,50.94
3635031,전라남도,고흥군,풍양면,평일,33.94
3635032,전라남도,고흥군,도덕면,평일,22.11
3635033,전라남도,고흥군,금산면,평일,37.97
3635034,전라남도,고흥군,도화면,평일,72.82
3635035,전라남도,고흥군,포두면,평일,77.16
3635036,전라남도,고흥군,봉래면,평일,57.96
3635037,전라남도,고흥군,동일면,평일,79.13
3635038,전라남도,고흥군,점암면,평일,29.06
3635039,전라남도,고흥군,영남면,평일,86.55
3635040,전라남도,고흥군,과역면,평일,22.71
3635041,전라남도,고흥군,남양면,평일,22.87
3635042,전라남도,고흥군,동강면,평일,21.28
3635043,전라남도,고흥군,대서면,평일,70.04
3635044,전라남도,고흥군,두원면,평일,33.3
3636011,전라남도,보성군,보성읍,평일,27.9
3636012,전라남도,보성군,벌교읍,평일,30.59
3636031,전라남도,보성군,노동면,평일,17.35
3636032,전라남도,보성군,미력면,평일,29.88
3636033,전라남도,보성군,겸백면,평일,22.37
3636034,전라남도,보성군,율어면,평일,66.32
3636035,전라남도,보성군,복내면,평일,66.74
3636036,전라남도,보성군,문덕면,평일,74.35
3636037,전라남도,보성군,조성면,평일,32.23
3636038,전라남도,보성군,득량면,평일,52.09
3636039,전라남도,보성군,회천면,평일,79.68
3636040,전라남도,보성군,웅치면,평일,68.26
3637011,전라남도,화순군,화순읍,평일,28.46
3637031,전라남도,화순군,한천면,평일,30.58
3637032,전라남도,화순군,춘양면,평일,20.61
3637033,전라남도,화순군,청풍면,평일,20.92
3637034,전라남도,화순군,이양면,평일,19.81
3637035,전라남도,화순군,능주면,평일,27.14
3637036,전라남도,화순군,도곡면,평일,68.26
3637037,전라남도,화순군,도암면,평일,72.15
3637038,전라남도,화순군,이서면,평일,88.57
3637039,전라남도,화순군,북면,평일,64.96
3637040,전라남도,화순군,동복면,평일,43.53
3637041,전라남도,화순군,남면,평일,48.05
3637042,전라남도,화순군,동면,평일,46.19
3638011,전라남도,장흥군,장흥읍,평일,34.91
3638012,전라남도,장흥군,관산읍,평일,66.02
3638013,전라남도,장흥군,대덕읍,평일,71.27
3638031,전라남도,장흥군,용산면,평일,50.99
3638032,전라남도,장흥군,안양면,평일,73.72
3638033,전라남도,장흥군,장동면,평일,19.62
3638034,전라남도,장흥군,장평면,평일,32.55
3638035,전라남도,장흥군,유치면,평일,32.49
3638036,전라남도,장흥군,부산면,평일,21.51
3638037,전라남도,장흥군,회진면,평일,45.19
3639011,전라남도,강진군,강진읍,평일,36.06
3639031,전라남도,강진군,군동면,평일,30.54
3639032,전라남도,강진군,칠량면,평일,66.8
3639033,전라남도,강진군,대구면,평일,77.42
3639034,전라남도,강진군,마량면,평일,67.3
3639035,전라남도,강진군,도암면,평일,31.8
3639036,전라남도,강진군,신전면,평일,32.43
3639037,전라남도,강진군,성전면,평일,30.56
3639038,전라남도,강진군,작천면,평일,24.03
3639039,전라남도,강진군,병영면,평일,21.52
3639040,전라남도,강진군,옴천면,평일,31.16
3640011,전라남도,해남군,해남읍,평일,30.97
3640031,전라남도,해남군,삼산면,평일,29.72
3640032,전라남도,해남군,화산면,평일,69.18
3640033,전라남도,해남군,현산면,평일,20.75
3640034,전라남도,해남군,송지면,평일,75.12
3640035,전라남도,해남군,북평면,평일,53.06
3640036,전라남도,해남군,북일면,평일,51.01
3640037,전라남도,해남군,옥천면,평일,30.16
3640038,전라남도,해남군,계곡면,평일,18.41
3640039,전라남도,해남군,마산면,평일,31.38
3640040,전라남도,해남군,황산면,평일,22.58
3640041,전라남도,해남군,산이면,평일,18.24
3640042,전라남도,해남군,문내면,평일,38.82
3640043,전라남도,해남군,화원면,평일,39.34
3641011,전라남도,영암군,영암읍,평일,24.31
3641012,전라남도,영암군,삼호읍,평일,16.44
3641031,전라남도,영암군,덕진면,평일,54.09
3641032,전라남도,영암군,금정면,평일,65.38
3641033,전라남도,영암군,신북면,평일,48.59
3641034,전라남도,영암군,시종면,평일,55.48
3641035,전라남도,영암군,도포면,평일,44.63
3641036,전라남도,영암군,군서면,평일,8.78
3641037,전라남도,영암군,서호면,평일,36.19
3641038,전라남도,영암군,학산면,평일,24.6
3641039,전라남도,영암군,미암면,평일,42.26
3642011,전라남도,무안군,무안읍,평일,28.19
3642012,전라남도,무안군,일로읍,평일,33.63
3642013,전라남도,무안군,삼향읍,평일,29.92
3642032,전라남도,무안군,몽탄면,평일,22.96
3642033,전라남도,무안군,청계면,평일,66.78
3642034,전라남도,무안군,현경면,평일,36.65
3642035,전라남도,무안군,망운면,평일,22.6
3642036,전라남도,무안군,해제면,평일,40.99
3642037,전라남도,무안군,운남면,평일,35.46
3643011,전라남도,함평군,함평읍,평일,36.46
3643031,전라남도,함평군,손불면,평일,30.41
3643032,전라남도,함평군,신광면,평일,41.28
3643033,전라남도,함평군,학교면,평일,37.18
3643034,전라남도,함평군,엄다면,평일,28.35
3643035,전라남도,함평군,대동면,평일,28.48
3643036,전라남도,함평군,나산면,평일,70.46
3643037,전라남도,함평군,해보면,평일,31.41
3643038,전라남도,함평군,월야면,평일,26.41
3644011,전라남도,영광군,영광읍,평일,36.21
3644012,전라남도,영광군,백수읍,평일,69.86
3644013,전라남도,영광군,홍농읍,평일,65.95
3644031,전라남도,영광군,대마면,평일,37.31
3644032,전라남도,영광군,묘량면,평일,22.86
3644033,전라남도,영광군,불갑면,평일,22.3
3644034,전라남도,영광군,군서면,평일,37.99
3644035,전라남도,영광군,군남면,평일,30.97
3644036,전라남도,영광군,염산면,평일,59.71
3644037,전라남도,영광군,법성면,평일,53.68
3645011,전라남도,장성군,장성읍,평일,30.54
3645031,전라남도,장성군,진원면,평일,42.77
3645032,전라남도,장성군,남면,평일,36.55
3645033,전라남도,장성군,동화면,평일,42.75
3645034,전라남도,장성군,삼서면,평일,35.86
3645035,전라남도,장성군,삼계면,평일,45.84
3645036,전라남도,장성군,황룡면,평일,74.74
3645037,전라남도,장성군,서삼면,평일,18.75
3645038,전라남도,장성군,북일면,평일,40.06
3645039,전라남도,장성군,북이면,평일,24.76
3645040,전라남도,장성군,북하면,평일,33.45
3646011,전라남도,완도군,완도읍,평일,52.33
3646031,전라남도,완도군,군외면,평일,34.87
3646032,전라남도,완도군,신지면,평일,72.85
3646033,전라남도,완도군,고금면,평일,75.89
3646034,전라남도,완도군,약산면,평일,45.15
3647011,전라남도,진도군,진도읍,평일,62.77
3647031,전라남도,진도군,군내면,평일,38.55
3647032,전라남도,진도군,고군면,평일,79.34
3647033,전라남도,진도군,의신면,평일,63.77
3647034,전라남도,진도군,임회면,평일,75.19
3647035,전라남도,진도군,지산면,평일,57.63
3648011,전라남도,신안군,지도읍,평일,74.96
3648012,전라남도,신안군,압해읍,평일,81.66
3648031,전라남도,신안군,증도면,평일,68.66
3701111,경상북도,포항시 남구,구룡포읍,평일,47.13
3701112,경상북도,포항시 남구,연일읍,평일,35.47
3701113,경상북도,포항시 남구,오천읍,평일,37.35
3701131,경상북도,포항시 남구,대송면,평일,28.32
3701132,경상북도,포항시 남구,동해면,평일,51.45
3701133,경상북도,포항시 남구,장기면,평일,57.07
3701135,경상북도,포항시 남구,호미곶면,평일,43.49
3701155,경상북도,포항시 남구,송도동,평일,21.46
3701156,경상북도,포항시 남구,청림동,평일,84.45
3701157,경상북도,포항시 남구,제철동,평일,43.16
3701158,경상북도,포항시 남구,효곡동,평일,39.54
3701159,경상북도,포항시 남구,대이동,평일,28.81
3701160,경상북도,포항시 남구,상대동,평일,30.25
3701161,경상북도,포항시 남구,해도동,평일,51.91
3701211,경상북도,포항시 북구,흥해읍,평일,37.6
3701231,경상북도,포항시 북구,신광면,평일,62.07
3701232,경상북도,포항시 북구,청하면,평일,73.71
3701233,경상북도,포항시 북구,송라면,평일,60.85
3701234,경상북도,포항시 북구,기계면,평일,28.27
3701235,경상북도,포항시 북구,죽장면,평일,68.95
3701236,경상북도,포항시 북구,기북면,평일,66.57
3701258,경상북도,포항시 북구,양학동,평일,24.25
3701261,경상북도,포항시 북구,용흥동,평일,74.74
3701263,경상북도,포항시 북구,우창동,평일,62.33
3701264,경상북도,포항시 북구,두호동,평일,73.96
3701265,경상북도,포항시 북구,장량동,평일,19.42
3701266,경상북도,포항시 북구,환여동,평일,73.21
3701267,경상북도,포항시 북구,중앙동,평일,59.61
3701268,경상북도,포항시 북구,죽도동,평일,53.19
3702011,경상북도,경주시,감포읍,평일,55.69
3702012,경상북도,경주시,안강읍,평일,35.68
3702013,경상북도,경주시,건천읍,평일,49.03
3702014,경상북도,경주시,외동읍,평일,70.06
3702031,경상북도,경주시,양북면,평일,35.67
3702032,경상북도,경주시,양남면,평일,68.88
3702033,경상북도,경주시,내남면,평일,42.9
3702034,경상북도,경주시,산내면,평일,80.94
3702035,경상북도,경주시,서면,평일,49.83
3702036,경상북도,경주시,현곡면,평일,29.63
3702037,경상북도,경주시,강동면,평일,47.18
3702038,경상북도,경주시,천북면,평일,44.78
3702051,경상북도,경주시,중부동,평일,44.34
3702055,경상북도,경주시,성건동,평일,18.5
3702058,경상북도,경주시,월성동,평일,51.25
3702059,경상북도,경주시,선도동,평일,43.92
3702062,경상북도,경주시,용강동,평일,73.34
3702063,경상북도,경주시,황성동,평일,25.35
3702064,경상북도,경주시,동천동,평일,21.93
3702066,경상북도,경주시,불국동,평일,52.99
3702067,경상북도,경주시,보덕동,평일,4.4
3702068,경상북도,경주시,황오동,평일,66.64
3702069,경상북도,경주시,황남동,평일,50.89
3703011,경상북도,김천시,아포읍,평일,30.9
3703031,경상북도,김천시,농소면,평일,36.32
3703032,경상북도,김천시,남면,평일,32.62
3703033,경상북도,김천시,개령면,평일,57.61
3703034,경상북도,김천시,감문면,평일,81.72
3703035,경상북도,김천시,어모면,평일,28.65
3703036,경상북도,김천시,봉산면,평일,31.01
3703037,경상북도,김천시,대항면,평일,83.47
3703038,경상북도,김천시,감천면,평일,51
3703039,경상북도,김천시,조마면,평일,68.53
3703040,경상북도,김천시,구성면,평일,35.47
3703041,경상북도,김천시,지례면,평일,61.3
3703042,경상북도,김천시,부항면,평일,61.76
3703043,경상북도,김천시,대덕면,평일,66.27
3703044,경상북도,김천시,증산면,평일,88.55
3703055,경상북도,김천시,양금동,평일,82.73
3703056,경상북도,김천시,대신동,평일,48.55
3703058,경상북도,김천시,대곡동,평일,77.73
3703059,경상북도,김천시,지좌동,평일,51.7
3703060,경상북도,김천시,자산동,평일,44.35
3703061,경상북도,김천시,평화남산동,평일,60.59
3703062,경상북도,김천시,율곡동,평일,41.75
3704011,경상북도,안동시,풍산읍,평일,26.82
3704031,경상북도,안동시,와룡면,평일,69
3704032,경상북도,안동시,북후면,평일,21.46
3704033,경상북도,안동시,서후면,평일,23.82
3704034,경상북도,안동시,풍천면,평일,65.6
3704035,경상북도,안동시,일직면,평일,23.77
3704036,경상북도,안동시,남후면,평일,21
3704037,경상북도,안동시,남선면,평일,22.25
3704038,경상북도,안동시,임하면,평일,40.65
3704039,경상북도,안동시,길안면,평일,27.66
3704040,경상북도,안동시,임동면,평일,61.4
3704041,경상북도,안동시,예안면,평일,59.65
3704042,경상북도,안동시,도산면,평일,72.31
3704043,경상북도,안동시,녹전면,평일,50.16
3704051,경상북도,안동시,중구동,평일,27.97
3704052,경상북도,안동시,명륜동,평일,57.88
3704054,경상북도,안동시,용상동,평일,43.04
3704056,경상북도,안동시,태화동,평일,43.87
3704058,경상북도,안동시,평화동,평일,23.74
3704059,경상북도,안동시,안기동,평일,11.33
3704060,경상북도,안동시,옥동,평일,39.32
3704061,경상북도,안동시,송하동,평일,30.75
3704062,경상북도,안동시,서구동,평일,39.88
3704063,경상북도,안동시,강남동,평일,45.73
3705011,경상북도,구미시,선산읍,평일,40.14
3705012,경상북도,구미시,고아읍,평일,66.71
3705031,경상북도,구미시,무을면,평일,56.59
3705032,경상북도,구미시,옥성면,평일,42.61
3705033,경상북도,구미시,도개면,평일,25.61
3705034,경상북도,구미시,해평면,평일,25.18
3705035,경상북도,구미시,산동면,평일,24.51
3705036,경상북도,구미시,장천면,평일,26.87
3705051,경상북도,구미시,송정동,평일,35.05
3705052,경상북도,구미시,원평1동,평일,29.4
3705053,경상북도,구미시,원평2동,평일,32.02
3705055,경상북도,구미시,도량동,평일,23.29
3705056,경상북도,구미시,지산동,평일,70.62
3705057,경상북도,구미시,선주원남동,평일,28.74
3705059,경상북도,구미시,형곡1동,평일,28.06
3705060,경상북도,구미시,형곡2동,평일,28.5
3705061,경상북도,구미시,신평1동,평일,55.31
3705062,경상북도,구미시,신평2동,평일,80.86
3705063,경상북도,구미시,비산동,평일,67.24
3705064,경상북도,구미시,공단1동,평일,61.69
3705065,경상북도,구미시,공단2동,평일,41.13
3705066,경상북도,구미시,광평동,평일,31.17
3705067,경상북도,구미시,상모사곡동,평일,20.71
3705069,경상북도,구미시,임오동,평일,22.8
3705070,경상북도,구미시,인동동,평일,57.72
3705071,경상북도,구미시,진미동,평일,61.35
3705072,경상북도,구미시,양포동,평일,38.11
3706011,경상북도,영주시,풍기읍,평일,24.96
3706031,경상북도,영주시,이산면,평일,23.13
3706032,경상북도,영주시,평은면,평일,36.59
3706033,경상북도,영주시,문수면,평일,24.83
3706034,경상북도,영주시,장수면,평일,17.58
3706035,경상북도,영주시,안정면,평일,18.33
3706036,경상북도,영주시,봉현면,평일,36.64
3706037,경상북도,영주시,순흥면,평일,33.41
3706038,경상북도,영주시,단산면,평일,49
3706039,경상북도,영주시,부석면,평일,57.14
3706051,경상북도,영주시,상망동,평일,69.87
3706053,경상북도,영주시,하망동,평일,47.71
3706055,경상북도,영주시,영주1동,평일,79.47
3706058,경상북도,영주시,영주2동,평일,50.66
3706059,경상북도,영주시,휴천1동,평일,34.49
3706060,경상북도,영주시,휴천2동,평일,32.72
3706061,경상북도,영주시,휴천3동,평일,23.25
3706062,경상북도,영주시,가흥1동,평일,64.51
3706063,경상북도,영주시,가흥2동,평일,33.76
3707011,경상북도,영천시,금호읍,평일,42.89
3707031,경상북도,영천시,청통면,평일,27.78
3707032,경상북도,영천시,신녕면,평일,28.46
3707033,경상북도,영천시,화산면,평일,24.69
3707034,경상북도,영천시,화북면,평일,52.57
3707035,경상북도,영천시,화남면,평일,36.19
3707036,경상북도,영천시,자양면,평일,84.88
3707037,경상북도,영천시,임고면,평일,25.28
3707038,경상북도,영천시,고경면,평일,44.29
3707039,경상북도,영천시,북안면,평일,47.04
3707040,경상북도,영천시,대창면,평일,30.6
3707051,경상북도,영천시,동부동,평일,44.98
3707052,경상북도,영천시,중앙동,평일,39.24
3707053,경상북도,영천시,서부동,평일,59.43
3707054,경상북도,영천시,완산동,평일,13.94
3707055,경상북도,영천시,남부동,평일,37.48
3708011,경상북도,상주시,함창읍,평일,27.14
3708031,경상북도,상주시,사벌면,평일,27.02
3708032,경상북도,상주시,중동면,평일,49.82
3708033,경상북도,상주시,낙동면,평일,32.92
3708034,경상북도,상주시,청리면,평일,20.75
3708035,경상북도,상주시,공성면,평일,36.08
3708036,경상북도,상주시,외남면,평일,36.82
3708037,경상북도,상주시,내서면,평일,31.79
3708038,경상북도,상주시,모동면,평일,63.47
3708039,경상북도,상주시,모서면,평일,52.98
3708040,경상북도,상주시,화동면,평일,44.86
3708041,경상북도,상주시,화서면,평일,32.06
3708042,경상북도,상주시,화북면,평일,58.8
3708043,경상북도,상주시,외서면,평일,32.66
3708044,경상북도,상주시,은척면,평일,35.02
3708045,경상북도,상주시,공검면,평일,28.39
3708046,경상북도,상주시,이안면,평일,25.46
3708047,경상북도,상주시,화남면,평일,29.36
3708052,경상북도,상주시,남원동,평일,77.48
3708053,경상북도,상주시,북문동,평일,54.83
3708054,경상북도,상주시,계림동,평일,28.52
3708055,경상북도,상주시,동문동,평일,23.74
3708056,경상북도,상주시,동성동,평일,37.61
3708057,경상북도,상주시,신흥동,평일,34.14
3709011,경상북도,문경시,문경읍,평일,34.23
3709012,경상북도,문경시,가은읍,평일,57.71
3709031,경상북도,문경시,영순면,평일,74.13
3709032,경상북도,문경시,산양면,평일,56.3
3709033,경상북도,문경시,호계면,평일,53.49
3709034,경상북도,문경시,산북면,평일,72.27
3709035,경상북도,문경시,동로면,평일,82.1
3709036,경상북도,문경시,마성면,평일,35.8
3709037,경상북도,문경시,농암면,평일,61.28
3709057,경상북도,문경시,점촌1동,평일,24.08
3709058,경상북도,문경시,점촌2동,평일,20.84
3709059,경상북도,문경시,점촌3동,평일,6.34
3709060,경상북도,문경시,점촌4동,평일,28.34
3709061,경상북도,문경시,점촌5동,평일,18.6
3710011,경상북도,경산시,하양읍,평일,69.75
3710012,경상북도,경산시,진량읍,평일,28.63
3710031,경상북도,경산시,와촌면,평일,38.67
3710032,경상북도,경산시,자인면,평일,52.84
3710033,경상북도,경산시,용성면,평일,74.9
3710034,경상북도,경산시,남산면,평일,42.39
3710035,경상북도,경산시,압량면,평일,58.21
3710036,경상북도,경산시,남천면,평일,26.35
3710051,경상북도,경산시,중앙동,평일,49.69
3710052,경상북도,경산시,동부동,평일,47.29
3710053,경상북도,경산시,서부1동,평일,20.17
3710054,경상북도,경산시,남부동,평일,53.55
3710055,경상북도,경산시,북부동,평일,36.78
3710056,경상북도,경산시,중방동,평일,73.74
3710057,경상북도,경산시,서부2동,평일,65.49
3731011,경상북도,군위군,군위읍,평일,29.17
3731031,경상북도,군위군,소보면,평일,27.58
3731032,경상북도,군위군,효령면,평일,34.63
3731033,경상북도,군위군,부계면,평일,26.56
3731034,경상북도,군위군,우보면,평일,48.87
3731035,경상북도,군위군,의흥면,평일,75.49
3731036,경상북도,군위군,산성면,평일,41.77
3731037,경상북도,군위군,고로면,평일,61.7
3732011,경상북도,의성군,의성읍,평일,55.72
3732031,경상북도,의성군,단촌면,평일,26.09
3732032,경상북도,의성군,점곡면,평일,21.09
3732033,경상북도,의성군,옥산면,평일,27.72
3732034,경상북도,의성군,사곡면,평일,65.04
3732035,경상북도,의성군,춘산면,평일,61.16
3732036,경상북도,의성군,가음면,평일,72.74
3732037,경상북도,의성군,금성면,평일,64.24
3732038,경상북도,의성군,봉양면,평일,33.47
3732039,경상북도,의성군,비안면,평일,36.77
3732040,경상북도,의성군,구천면,평일,69.01
3732041,경상북도,의성군,단밀면,평일,23.21
3732042,경상북도,의성군,단북면,평일,29.54
3732043,경상북도,의성군,안계면,평일,29.18
3732044,경상북도,의성군,다인면,평일,71.88
3732045,경상북도,의성군,신평면,평일,67.54
3732046,경상북도,의성군,안평면,평일,16.51
3732047,경상북도,의성군,안사면,평일,17.66
3733011,경상북도,청송군,청송읍,평일,54.76
3733031,경상북도,청송군,부동면,평일,82.12
3733032,경상북도,청송군,부남면,평일,60.49
3733033,경상북도,청송군,현동면,평일,69.24
3733034,경상북도,청송군,현서면,평일,46.25
3733035,경상북도,청송군,안덕면,평일,42.89
3733036,경상북도,청송군,파천면,평일,31.48
3733037,경상북도,청송군,진보면,평일,52.06
3734011,경상북도,영양군,영양읍,평일,64.4
3734031,경상북도,영양군,입암면,평일,71.19
3734032,경상북도,영양군,청기면,평일,42.98
3734033,경상북도,영양군,일월면,평일,72.37
3734034,경상북도,영양군,수비면,평일,72.66
3734035,경상북도,영양군,석보면,평일,52.97
3735011,경상북도,영덕군,영덕읍,평일,33.01
3735031,경상북도,영덕군,강구면,평일,60.09
3735032,경상북도,영덕군,남정면,평일,55.09
3735033,경상북도,영덕군,달산면,평일,33.15
3735034,경상북도,영덕군,지품면,평일,34.77
3735035,경상북도,영덕군,축산면,평일,18.61
3735036,경상북도,영덕군,영해면,평일,39.3
3735037,경상북도,영덕군,병곡면,평일,15.5
3735038,경상북도,영덕군,창수면,평일,70
3736011,경상북도,청도군,화양읍,평일,36.72
3736012,경상북도,청도군,청도읍,평일,32.52
3736031,경상북도,청도군,각남면,평일,49
3736032,경상북도,청도군,풍각면,평일,55.12
3736033,경상북도,청도군,각북면,평일,78.06
3736034,경상북도,청도군,이서면,평일,31.58
3736035,경상북도,청도군,운문면,평일,73.69
3736036,경상북도,청도군,금천면,평일,43.58
3736037,경상북도,청도군,매전면,평일,79.34
3737012,경상북도,고령군,대가야읍,평일,26.94
3737032,경상북도,고령군,운수면,평일,48.55
3737033,경상북도,고령군,성산면,평일,32.41
3737034,경상북도,고령군,다산면,평일,9.7
3737035,경상북도,고령군,개진면,평일,29.32
3737036,경상북도,고령군,우곡면,평일,21.46
3737037,경상북도,고령군,쌍림면,평일,38.61
3738011,경상북도,성주군,성주읍,평일,42.61
3738031,경상북도,성주군,선남면,평일,56.87
3738032,경상북도,성주군,용암면,평일,37.68
3738033,경상북도,성주군,수륜면,평일,55.53
3738034,경상북도,성주군,가천면,평일,88.32
3738035,경상북도,성주군,금수면,평일,87.48
3738036,경상북도,성주군,대가면,평일,42.95
3738037,경상북도,성주군,벽진면,평일,46.13
3738038,경상북도,성주군,초전면,평일,36.78
3738039,경상북도,성주군,월항면,평일,33.68
3739011,경상북도,칠곡군,왜관읍,평일,30.39
3739012,경상북도,칠곡군,북삼읍,평일,49.91
3739013,경상북도,칠곡군,석적읍,평일,31.17
3739031,경상북도,칠곡군,지천면,평일,28.5
3739032,경상북도,칠곡군,동명면,평일,45.75
3739033,경상북도,칠곡군,가산면,평일,44.48
3739036,경상북도,칠곡군,약목면,평일,65.91
3739037,경상북도,칠곡군,기산면,평일,53.96
3740011,경상북도,예천군,예천읍,평일,31.56
3740031,경상북도,예천군,용문면,평일,44.09
3740034,경상북도,예천군,감천면,평일,25.58
3740035,경상북도,예천군,보문면,평일,19.38
3740036,경상북도,예천군,호명면,평일,24.42
3740037,경상북도,예천군,유천면,평일,29.56
3740038,경상북도,예천군,용궁면,평일,51.84
3740039,경상북도,예천군,개포면,평일,43.35
3740040,경상북도,예천군,지보면,평일,54.31
3740041,경상북도,예천군,풍양면,평일,66.99
3740042,경상북도,예천군,효자면,평일,73.91
3740043,경상북도,예천군,은풍면,평일,48.6
3741011,경상북도,봉화군,봉화읍,평일,35.55
3741031,경상북도,봉화군,물야면,평일,61.09
3741032,경상북도,봉화군,봉성면,평일,25.26
3741033,경상북도,봉화군,법전면,평일,26.09
3741034,경상북도,봉화군,춘양면,평일,54.34
3741035,경상북도,봉화군,소천면,평일,36.15
3741036,경상북도,봉화군,석포면,평일,32.15
3741037,경상북도,봉화군,재산면,평일,71.64
3741038,경상북도,봉화군,명호면,평일,58.79
3741039,경상북도,봉화군,상운면,평일,41.91
3742011,경상북도,울진군,울진읍,평일,31.04
3742012,경상북도,울진군,평해읍,평일,29.94
3742031,경상북도,울진군,북면,평일,27.08
3742033,경상북도,울진군,근남면,평일,45.62
3742035,경상북도,울진군,기성면,평일,14.4
3742036,경상북도,울진군,온정면,평일,93.87
3742037,경상북도,울진군,죽변면,평일,23.59
3742038,경상북도,울진군,후포면,평일,35.31
3742039,경상북도,울진군,금강송면,평일,58.34
3742040,경상북도,울진군,매화면,평일,26.38
3743011,경상북도,울릉군,울릉읍,평일,87.29
3743031,경상북도,울릉군,서면,평일,93.73
3743032,경상북도,울릉군,북면,평일,81.6
3803011,경상남도,진주시,문산읍,평일,26.47
3803031,경상남도,진주시,내동면,평일,44.86
3803032,경상남도,진주시,정촌면,평일,38.97
3803033,경상남도,진주시,금곡면,평일,22.4
3803034,경상남도,진주시,진성면,평일,22.33
3803035,경상남도,진주시,일반성면,평일,20.88
3803036,경상남도,진주시,이반성면,평일,35.28
3803037,경상남도,진주시,사봉면,평일,21.88
3803038,경상남도,진주시,지수면,평일,20.52
3803039,경상남도,진주시,대곡면,평일,70.6
3803040,경상남도,진주시,금산면,평일,83.35
3803041,경상남도,진주시,집현면,평일,33.67
3803042,경상남도,진주시,미천면,평일,22.34
3803043,경상남도,진주시,명석면,평일,24.47
3803044,경상남도,진주시,대평면,평일,59.9
3803045,경상남도,진주시,수곡면,평일,80.67
3803065,경상남도,진주시,상평동,평일,13.33
3803066,경상남도,진주시,초장동,평일,39.68
3803067,경상남도,진주시,평거동,평일,41.12
3803068,경상남도,진주시,신안동,평일,16.33
3803069,경상남도,진주시,이현동,평일,42.85
3803070,경상남도,진주시,판문동,평일,21.72
3803071,경상남도,진주시,가호동,평일,37.37
3803072,경상남도,진주시,천전동,평일,85.82
3803073,경상남도,진주시,성북동,평일,58.58
3803074,경상남도,진주시,중앙동,평일,36.34
3803075,경상남도,진주시,상봉동,평일,98.42
3803076,경상남도,진주시,충무공동,평일,12.14
3803077,경상남도,진주시,상대동,평일,43.46
3803078,경상남도,진주시,하대동,평일,48.29
3805011,경상남도,통영시,산양읍,평일,83.89
3805031,경상남도,통영시,용남면,평일,66.08
3805032,경상남도,통영시,도산면,평일,72.15
3805033,경상남도,통영시,광도면,평일,43.43
3805052,경상남도,통영시,명정동,평일,36.18
3805053,경상남도,통영시,중앙동,평일,27.78
3805054,경상남도,통영시,정량동,평일,41.07
3805055,경상남도,통영시,북신동,평일,49.09
3805056,경상남도,통영시,무전동,평일,66.34
3805062,경상남도,통영시,도천동,평일,38.04
3805063,경상남도,통영시,미수동,평일,86.52
3805064,경상남도,통영시,봉평동,평일,94.3
3806011,경상남도,사천시,사천읍,평일,56.78
3806031,경상남도,사천시,정동면,평일,42.09
3806032,경상남도,사천시,사남면,평일,62.76
3806033,경상남도,사천시,용현면,평일,52.32
3806034,경상남도,사천시,축동면,평일,41.03
3806035,경상남도,사천시,곤양면,평일,31.98
3806036,경상남도,사천시,곤명면,평일,60.01
3806037,경상남도,사천시,서포면,평일,51.84
3806051,경상남도,사천시,동서동,평일,61.52
3806052,경상남도,사천시,선구동,평일,10.96
3806053,경상남도,사천시,동서금동,평일,51.63
3806055,경상남도,사천시,벌룡동,평일,30.41
3806057,경상남도,사천시,향촌동,평일,76.24
3806059,경상남도,사천시,남양동,평일,35.63
3807011,경상남도,김해시,진영읍,평일,52.56
3807032,경상남도,김해시,주촌면,평일,37.63
3807033,경상남도,김해시,진례면,평일,35.64
3807034,경상남도,김해시,한림면,평일,26.08
3807035,경상남도,김해시,생림면,평일,39.89
3807036,경상남도,김해시,상동면,평일,32.59
