,gid,행정동,공공_문화체육,유통_공급시설,환경기초시설
31520,다사533591,평창동,0,0,0
31521,다사533592,평창동,0,0,0
31522,다사534394,남현동,0,0,0
31523,다사534395,남현동,0,0,0
31524,다사534396,남현동,0,0,0
31525,다사534397,남현동,0,0,0
31526,다사534398,남현동,0,0,0
31527,다사534399,남현동,0,0,0
31528,다사534400,남현동,0,0,0
31529,다사534401,남현동,0,0,0
31530,다사534402,남현동,0,0,0
31531,다사534403,남현동,0,0,0
31532,다사534404,남현동,0,0,0
31533,다사534405,남현동,0,0,0
31534,다사534406,인헌동,0,0,0
31535,다사534407,인헌동,0,0,0
31536,다사534408,인헌동,0,0,0
31537,다사534409,인헌동,0,0,0
31538,다사534410,남현동,0,0,0
31539,다사534411,남현동,0,0,0
31540,다사534412,남현동,0,0,0
31541,다사534413,남현동,0,0,0
31542,다사534414,남현동,0,0,0
31543,다사534415,남현동,0,0,0
31544,다사534416,남현동,1,0,0
31545,다사534417,남현동,1,0,0
31546,다사534418,남현동,1,0,0
31547,다사534419,사당1동,0,0,0
31548,다사534419,사당1동,0,0,0
31549,다사534419,사당1동,0,0,0
31550,다사534419,사당1동,0,0,0
31551,다사534420,사당1동,1,0,0
31552,다사534420,사당1동,1,0,0
31553,다사534420,사당1동,1,0,0
31554,다사534420,사당1동,1,0,0
31555,다사534420,사당1동,1,0,0
31556,다사534420,사당1동,1,0,0
31557,다사534420,사당1동,1,0,0
31558,다사534420,사당1동,1,0,0
31559,다사534421,사당1동,0,0,0
31560,다사534422,사당1동,1,0,0
31561,다사534423,사당1동,1,0,0
31562,다사534424,사당1동,0,0,0
31563,다사534425,사당4동,0,0,0
31564,다사534426,사당4동,1,0,0
31565,다사534427,사당4동,0,0,0
31566,다사534428,사당3동,0,0,0
31567,다사534429,사당3동,0,0,0
31568,다사534430,사당3동,0,0,0
31569,다사534431,사당3동,0,0,0
31570,다사534432,사당3동,0,0,0
31571,다사534433,사당3동,0,0,0
31572,다사534434,사당3동,0,0,0
31573,다사534435,사당3동,0,0,0
31574,다사534436,사당3동,0,0,0
31575,다사534437,사당3동,0,0,0
31576,다사534438,사당2동,0,0,0
31577,다사534439,사당2동,0,0,0
31578,다사534440,사당2동,0,0,0
31579,다사534441,사당2동,0,0,0
31580,다사534442,사당2동,0,0,0
31581,다사534443,사당2동,0,0,0
31582,다사534444,사당2동,0,0,0
31583,다사534445,사당2동,0,0,0
31584,다사534446,사당2동,0,0,0
31585,다사534447,사당2동,0,0,0
31586,다사534448,사당2동,0,0,0
31587,다사534449,사당2동,0,0,0
31588,다사534450,사당2동,0,0,0
31589,다사534451,사당2동,0,0,0
31590,다사534452,사당2동,0,0,0
31591,다사534453,흑석동,0,0,0
31592,다사534454,이촌1동,0,0,0
31593,다사534454,이촌1동,0,0,0
31594,다사534454,이촌1동,0,0,0
31595,다사534454,이촌1동,0,0,0
31596,다사534455,이촌1동,0,0,0
31597,다사534455,이촌1동,0,0,0
31598,다사534455,이촌1동,0,0,0
31599,다사534455,이촌1동,0,0,0
31600,다사534456,이촌1동,0,0,0
31601,다사534457,이촌1동,0,0,0
31602,다사534458,이촌1동,0,0,0
31603,다사534459,이촌1동,0,0,0
31604,다사534460,이촌1동,0,0,0
31605,다사534461,이촌1동,0,0,0
31606,다사534462,이촌1동,0,0,0
31607,다사534463,이촌1동,0,0,0
31608,다사534464,이촌1동,0,0,0
31609,다사534465,이촌1동,0,0,0
31610,다사534466,이촌1동,0,0,0
31611,다사534467,이촌1동,0,0,0
31612,다사534468,이촌1동,0,0,0
31613,다사534469,이촌1동,0,0,0
31614,다사534470,이촌1동,0,0,0
31615,다사534471,이촌1동,0,0,0
31616,다사534472,한강로동,0,0,0
31617,다사534473,한강로동,0,0,0
31618,다사534474,한강로동,0,0,0
31619,다사534475,한강로동,0,0,0
31620,다사534476,한강로동,0,0,0
31621,다사534477,한강로동,0,0,0
31622,다사534478,한강로동,1,0,0
31623,다사534479,한강로동,1,0,0
31624,다사534480,한강로동,1,0,0
31625,다사534481,한강로동,1,0,0
31626,다사534482,한강로동,0,0,0
31627,다사534483,한강로동,0,0,0
31628,다사534484,한강로동,0,0,0
31629,다사534485,한강로동,1,0,0
31630,다사534485,한강로동,1,0,0
31631,다사534486,한강로동,1,0,0
31632,다사534487,한강로동,0,0,0
31633,다사534488,한강로동,0,0,0
31634,다사534489,남영동,0,0,0
31635,다사534490,남영동,0,0,0
31636,다사534491,남영동,0,0,0
31637,다사534492,남영동,0,0,0
31638,다사534493,남영동,0,0,0
31639,다사534494,남영동,0,0,0
31640,다사534495,남영동,0,0,0
31641,다사534496,남영동,0,0,0
31642,다사534497,남영동,0,0,0
31643,다사534498,남영동,0,0,0
31644,다사534499,후암동,0,0,0
31645,다사534500,후암동,0,0,0
31646,다사534501,남영동,0,0,0
31647,다사534502,남영동,0,0,0
31648,다사534503,남영동,0,0,0
31649,다사534504,남영동,0,0,0
31650,다사534505,남영동,0,0,0
31651,다사534506,회현동,0,0,0
31652,다사534506,회현동,0,0,0
31653,다사534506,회현동,0,0,0
31654,다사534506,회현동,0,0,0
31655,다사534507,회현동,0,1,0
31656,다사534507,회현동,0,1,0
31657,다사534507,회현동,0,1,0
31658,다사534507,회현동,0,1,0
31659,다사534507,회현동,0,1,0
31660,다사534507,회현동,0,1,0
31661,다사534507,회현동,0,1,0
31662,다사534507,회현동,0,1,0
31663,다사534508,회현동,0,1,0
31664,다사534509,회현동,0,0,0
31665,다사534510,회현동,0,0,0
31666,다사534511,회현동,0,0,0
31667,다사534512,소공동,0,0,0
31668,다사534513,소공동,0,0,0
31669,다사534514,소공동,0,0,0
31670,다사534515,소공동,0,0,0
31671,다사534516,소공동,0,1,0
31672,다사534517,소공동,1,1,0
31673,다사534517,소공동,1,1,0
31674,다사534518,소공동,1,0,0
31675,다사534518,소공동,1,0,0
31676,다사534519,소공동,1,0,0
31677,다사534520,소공동,1,0,0
31678,다사534521,소공동,0,0,0
31679,다사534522,사직동,0,0,0
31680,다사534522,사직동,0,0,0
31681,다사534522,사직동,0,0,0
31682,다사534522,사직동,0,0,0
31683,다사534523,사직동,0,0,0
31684,다사534523,사직동,0,0,0
31685,다사534523,사직동,0,0,0
31686,다사534523,사직동,0,0,0
31687,다사534524,사직동,0,0,0
31688,다사534525,사직동,0,0,0
31689,다사534526,사직동,0,0,0
31690,다사534527,사직동,0,0,0
31691,다사534528,사직동,1,0,0
31692,다사534529,사직동,1,0,0
31693,다사534530,사직동,1,0,0
31694,다사534531,사직동,0,0,0
31695,다사534532,사직동,0,0,0
31696,다사534533,사직동,0,0,0
31697,다사534534,사직동,1,0,0
31698,다사534535,청운효자동,1,0,0
31699,다사534535,청운효자동,1,0,0
31700,다사534535,청운효자동,1,0,0
31701,다사534536,청운효자동,1,0,0
31702,다사534536,청운효자동,1,0,0
31703,다사534537,청운효자동,1,0,0
31704,다사534537,청운효자동,1,0,0
31705,다사534538,청운효자동,1,0,0
31706,다사534539,청운효자동,0,0,0
31707,다사534540,청운효자동,0,0,0
31708,다사534541,청운효자동,0,0,0
31709,다사534542,청운효자동,0,0,0
31710,다사534543,청운효자동,0,0,0
31711,다사534544,청운효자동,0,0,0
31712,다사534545,청운효자동,0,0,0
31713,다사534546,청운효자동,0,0,0
31714,다사534547,청운효자동,0,0,0
31715,다사534548,청운효자동,0,0,0
31716,다사534549,청운효자동,0,0,0
31717,다사534550,부암동,0,0,0
31718,다사534551,부암동,0,0,0
31719,다사534552,부암동,0,0,0
31720,다사534553,부암동,0,0,0
31721,다사534554,부암동,0,0,0
31722,다사534555,부암동,0,0,0
31723,다사534556,부암동,0,0,0
31724,다사534557,부암동,0,0,0
31725,다사534558,부암동,0,0,0
31726,다사534559,평창동,0,0,0
31727,다사534560,평창동,0,0,0
31728,다사534561,평창동,0,0,0
31729,다사534562,평창동,0,0,0
31730,다사534563,평창동,0,0,0
31731,다사534564,평창동,0,0,0
31732,다사534565,평창동,1,0,0
31733,다사534565,평창동,1,0,0
31734,다사534565,평창동,1,0,0
31735,다사534566,평창동,1,0,0
31736,다사534566,평창동,1,0,0
31737,다사534567,평창동,1,0,0
31738,다사534567,평창동,1,0,0
31739,다사534567,평창동,1,0,0
31740,다사534567,평창동,1,0,0
31741,다사534568,평창동,1,0,1
31742,다사534569,평창동,1,0,0
31743,다사534570,평창동,0,0,0
31744,다사534571,평창동,0,0,1
31745,다사534572,평창동,0,0,0
31746,다사534573,평창동,0,0,0
31747,다사534574,평창동,0,0,0
31748,다사534575,평창동,0,0,0
31749,다사534576,평창동,0,0,0
31750,다사534577,평창동,0,0,0
31751,다사534578,평창동,0,0,0
31752,다사534579,평창동,0,0,0
31753,다사534580,평창동,0,0,0
31754,다사534581,평창동,0,0,0
31755,다사534582,평창동,0,0,0
31756,다사534583,평창동,0,0,0
31757,다사534584,평창동,0,0,0
31758,다사534585,평창동,0,0,0
31759,다사534586,평창동,0,0,0
31760,다사534587,평창동,0,0,0
31761,다사534588,평창동,0,0,0
31762,다사534589,평창동,0,0,0
31763,다사534590,평창동,0,0,0
31764,다사534591,평창동,0,0,0
31765,다사534592,평창동,0,0,0
31766,다사534593,평창동,0,0,0
31767,다사535395,남현동,0,0,0
31768,다사535396,남현동,0,0,0
31769,다사535397,남현동,0,0,0
31770,다사535398,남현동,0,0,0
31771,다사535399,남현동,0,0,0
31772,다사535400,남현동,0,0,0
31773,다사535401,남현동,0,0,0
31774,다사535402,남현동,0,0,0
31775,다사535403,남현동,0,0,0
31776,다사535404,남현동,0,0,0
31777,다사535405,남현동,0,0,0
31778,다사535406,남현동,0,0,0
31779,다사535407,남현동,0,0,0
31780,다사535408,남현동,0,0,0
31781,다사535409,남현동,0,0,0
31782,다사535410,남현동,0,0,0
31783,다사535411,남현동,0,0,0
31784,다사535412,남현동,0,0,0
31785,다사535413,남현동,0,0,0
31786,다사535414,남현동,0,0,0
31787,다사535415,남현동,0,0,0
31788,다사535416,남현동,1,0,0
31789,다사535417,남현동,1,0,0
31790,다사535418,남현동,1,0,0
31791,다사535419,남현동,0,0,0
31792,다사535420,사당1동,0,0,0
31793,다사535420,사당1동,0,0,0
31794,다사535420,사당1동,0,0,0
31795,다사535420,사당1동,0,0,0
31796,다사535421,사당1동,0,0,0
31797,다사535422,사당1동,0,0,0
31798,다사535423,사당1동,0,0,0
31799,다사535424,사당1동,0,0,0
31800,다사535425,사당1동,0,0,0
31801,다사535426,사당4동,1,0,0
31802,다사535427,사당4동,0,1,0
31803,다사535428,사당3동,1,0,0
31804,다사535428,사당3동,1,0,0
31805,다사535429,사당3동,1,0,0
31806,다사535430,사당3동,0,0,0
31807,다사535431,사당3동,0,0,0
31808,다사535432,사당3동,1,0,0
31809,다사535433,사당3동,1,0,0
31810,다사535434,사당3동,1,0,0
31811,다사535435,사당3동,0,0,0
31812,다사535436,사당2동,0,0,0
31813,다사535437,사당2동,0,0,0
31814,다사535438,사당2동,0,0,0
31815,다사535439,사당2동,0,0,0
31816,다사535440,사당2동,0,0,0
31817,다사535441,사당2동,0,0,0
31818,다사535442,사당2동,0,0,0
31819,다사535443,사당2동,0,0,0
31820,다사535444,사당2동,0,0,0
31821,다사535445,사당2동,0,0,0
31822,다사535446,사당2동,0,0,0
31823,다사535447,사당2동,0,0,0
31824,다사535448,사당2동,0,0,0
31825,다사535449,사당2동,0,0,0
31826,다사535450,사당2동,0,0,0
31827,다사535451,사당2동,0,0,0
31828,다사535452,사당2동,0,0,0
31829,다사535453,사당2동,0,0,0
31830,다사535454,이촌1동,0,0,0
31831,다사535454,이촌1동,0,0,0
31832,다사535454,이촌1동,0,0,0
31833,다사535454,이촌1동,0,0,0
31834,다사535455,이촌1동,0,0,0
31835,다사535456,이촌1동,0,0,0
31836,다사535457,이촌1동,0,0,0
31837,다사535458,이촌1동,0,0,0
31838,다사535459,이촌1동,0,0,0
31839,다사535460,이촌1동,0,0,0
31840,다사535461,이촌1동,0,0,0
31841,다사535462,이촌1동,0,0,0
31842,다사535463,이촌1동,0,0,0
31843,다사535464,이촌1동,0,0,0
31844,다사535465,이촌1동,1,0,0
31845,다사535466,이촌1동,1,0,0
31846,다사535467,이촌1동,0,0,0
31847,다사535468,이촌1동,1,0,0
31848,다사535469,이촌1동,0,0,0
31849,다사535470,이촌1동,0,0,0
31850,다사535471,이촌1동,0,0,0
31851,다사535472,한강로동,0,0,0
31852,다사535473,한강로동,0,0,0
31853,다사535474,한강로동,0,0,0
31854,다사535475,한강로동,0,0,0
31855,다사535476,한강로동,0,0,0
31856,다사535477,한강로동,1,0,0
31857,다사535478,한강로동,1,0,0
31858,다사535479,한강로동,1,0,0
31859,다사535480,한강로동,1,0,0
31860,다사535481,한강로동,1,0,0
31861,다사535482,한강로동,1,0,0
31862,다사535483,한강로동,0,0,0
31863,다사535484,한강로동,0,0,0
31864,다사535485,한강로동,0,0,0
31865,다사535486,한강로동,0,0,0
31866,다사535487,한강로동,0,0,0
31867,다사535488,남영동,0,0,0
31868,다사535489,남영동,0,0,0
31869,다사535490,남영동,0,0,0
31870,다사535491,남영동,0,0,0
31871,다사535492,남영동,0,0,0
31872,다사535493,남영동,0,0,0
31873,다사535494,남영동,0,0,0
31874,다사535495,남영동,0,0,0
31875,다사535496,남영동,0,0,0
31876,다사535497,후암동,1,0,0
31877,다사535498,후암동,0,0,0
31878,다사535499,후암동,0,0,0
31879,다사535500,후암동,0,0,0
31880,다사535501,후암동,0,0,0
31881,다사535502,남영동,0,0,0
31882,다사535503,남영동,0,0,0
31883,다사535504,남영동,0,0,0
31884,다사535505,회현동,0,0,0
31885,다사535505,회현동,0,0,0
31886,다사535505,회현동,0,0,0
31887,다사535505,회현동,0,0,0
31888,다사535506,회현동,0,0,0
31889,다사535506,회현동,0,0,0
31890,다사535506,회현동,0,0,0
31891,다사535506,회현동,0,0,0
31892,다사535507,회현동,1,0,0
31893,다사535508,회현동,0,0,0
31894,다사535509,회현동,0,0,0
31895,다사535510,회현동,0,0,0
31896,다사535511,회현동,0,0,0
31897,다사535512,소공동,0,0,0
31898,다사535513,소공동,0,0,0
31899,다사535514,소공동,1,0,0
31900,다사535515,소공동,1,0,0
31901,다사535516,소공동,0,1,0
31902,다사535517,소공동,1,1,0
31903,다사535517,소공동,1,1,0
31904,다사535518,소공동,1,0,0
31905,다사535518,소공동,1,0,0
31906,다사535519,소공동,0,0,0
31907,다사535520,소공동,0,0,0
31908,다사535521,소공동,1,0,0
31909,다사535522,소공동,1,0,0
31910,다사535522,소공동,1,0,0
31911,다사535523,사직동,1,0,0
31912,다사535523,사직동,1,0,0
31913,다사535523,사직동,1,0,0
31914,다사535523,사직동,1,0,0
31915,다사535523,사직동,1,0,0
31916,다사535523,사직동,1,0,0
31917,다사535523,사직동,1,0,0
31918,다사535523,사직동,1,0,0
31919,다사535524,사직동,0,0,0
31920,다사535525,사직동,0,0,0
31921,다사535526,사직동,0,0,0
31922,다사535527,사직동,0,0,0
31923,다사535528,사직동,0,0,0
31924,다사535529,사직동,0,0,0
31925,다사535530,사직동,0,0,0
31926,다사535531,사직동,0,0,0
31927,다사535532,사직동,0,0,0
31928,다사535533,사직동,0,0,0
31929,다사535534,사직동,1,0,0
31930,다사535535,청운효자동,1,0,0
31931,다사535535,청운효자동,1,0,0
31932,다사535536,청운효자동,1,0,0
31933,다사535537,청운효자동,1,0,0
31934,다사535537,청운효자동,1,0,0
31935,다사535538,청운효자동,1,0,0
31936,다사535539,청운효자동,0,0,0
31937,다사535540,청운효자동,0,0,0
31938,다사535541,청운효자동,0,0,0
31939,다사535542,청운효자동,0,0,0
31940,다사535543,청운효자동,0,0,0
31941,다사535544,청운효자동,0,0,0
31942,다사535545,청운효자동,0,0,0
31943,다사535546,청운효자동,0,0,0
31944,다사535547,청운효자동,0,0,0
31945,다사535548,삼청동,0,0,0
31946,다사535549,삼청동,0,0,0
31947,다사535550,삼청동,0,0,0
31948,다사535551,삼청동,0,0,0
31949,다사535552,부암동,0,0,0
31950,다사535553,부암동,0,0,0
31951,다사535554,부암동,0,0,0
31952,다사535555,부암동,0,0,0
31953,다사535556,부암동,0,0,0
31954,다사535557,부암동,0,0,0
31955,다사535558,평창동,0,0,0
31956,다사535559,평창동,0,0,0
31957,다사535560,평창동,0,0,0
31958,다사535561,평창동,0,0,0
31959,다사535562,평창동,0,0,0
31960,다사535563,평창동,0,0,0
31961,다사535564,평창동,0,0,0
31962,다사535565,평창동,0,0,0
31963,다사535566,평창동,0,0,0
31964,다사535567,평창동,1,0,0
31965,다사535568,평창동,1,0,0
31966,다사535569,평창동,1,0,0
31967,다사535570,평창동,0,0,0
31968,다사535571,평창동,0,0,0
31969,다사535572,평창동,0,0,0
31970,다사535573,평창동,0,0,0
31971,다사535574,평창동,0,0,0
31972,다사535575,평창동,0,0,0
31973,다사535576,평창동,0,0,0
31974,다사535577,평창동,0,0,0
31975,다사535578,평창동,0,0,0
31976,다사535579,평창동,0,0,0
31977,다사535580,평창동,0,0,0
31978,다사535581,평창동,0,0,0
31979,다사535582,평창동,0,0,0
31980,다사535583,평창동,0,0,0
31981,다사535584,평창동,0,0,0
31982,다사535585,평창동,0,0,0
31983,다사535586,평창동,0,0,0
31984,다사535587,평창동,0,0,0
31985,다사535588,평창동,0,0,0
31986,다사535589,평창동,0,0,0
31987,다사535590,평창동,0,0,0
31988,다사535591,평창동,0,0,0
31989,다사535592,평창동,0,0,0
31990,다사535593,평창동,0,0,0
31991,다사536396,남현동,0,0,0
31992,다사536397,남현동,0,0,0
31993,다사536398,남현동,0,0,0
31994,다사536399,남현동,0,0,0
31995,다사536400,남현동,0,0,0
31996,다사536401,남현동,0,0,0
31997,다사536402,남현동,0,0,0
31998,다사536403,남현동,0,0,0
31999,다사536404,남현동,0,0,0
32000,다사536405,남현동,0,0,0
32001,다사536406,남현동,0,0,0
32002,다사536407,남현동,0,0,0
32003,다사536408,남현동,0,0,0
32004,다사536409,남현동,0,0,0
32005,다사536410,남현동,0,0,0
32006,다사536411,남현동,0,0,0
32007,다사536412,남현동,0,0,0
32008,다사536413,남현동,0,0,0
32009,다사536414,남현동,0,0,0
32010,다사536415,남현동,0,0,0
32011,다사536416,남현동,0,0,0
32012,다사536417,남현동,1,0,0
32013,다사536418,남현동,1,0,0
32014,다사536419,남현동,0,0,0
32015,다사536420,사당1동,0,0,0
32016,다사536420,사당1동,0,0,0
32017,다사536420,사당1동,0,0,0
32018,다사536420,사당1동,0,0,0
32019,다사536421,사당1동,0,0,0
32020,다사536422,사당1동,0,0,0
32021,다사536423,사당1동,0,0,0
32022,다사536424,사당1동,0,0,0
32023,다사536425,사당1동,0,0,0
32024,다사536426,사당1동,0,0,0
32025,다사536427,사당1동,0,1,0
32026,다사536428,사당1동,1,0,0
32027,다사536429,사당3동,1,0,0
32028,다사536430,사당3동,0,0,0
32029,다사536431,사당3동,0,0,0
32030,다사536432,사당3동,1,0,0
32031,다사536433,사당3동,1,0,0
32032,다사536434,사당3동,1,0,0
32033,다사536435,사당2동,0,0,0
32034,다사536436,사당2동,0,0,0
32035,다사536437,사당2동,0,0,0
32036,다사536438,사당2동,0,0,0
32037,다사536439,사당2동,1,0,0
32038,다사536440,사당2동,0,0,0
32039,다사536441,사당2동,0,0,0
32040,다사536442,사당2동,0,0,0
32041,다사536443,사당2동,0,0,0
32042,다사536444,사당2동,0,0,0
32043,다사536445,사당2동,0,0,0
32044,다사536446,사당2동,0,0,0
32045,다사536447,사당2동,0,0,0
32046,다사536448,사당2동,0,0,0
32047,다사536449,사당2동,0,0,0
32048,다사536450,사당2동,0,0,0
32049,다사536451,사당2동,0,0,0
32050,다사536452,사당2동,0,0,0
32051,다사536453,사당2동,0,0,0
32052,다사536454,이촌1동,0,0,0
32053,다사536454,이촌1동,0,0,0
32054,다사536454,이촌1동,0,0,0
32055,다사536454,이촌1동,0,0,0
32056,다사536455,이촌1동,0,0,0
32057,다사536456,이촌1동,0,0,0
32058,다사536457,이촌1동,0,0,0
32059,다사536458,이촌1동,0,0,0
32060,다사536459,이촌1동,0,0,0
32061,다사536460,이촌1동,0,0,0
32062,다사536461,이촌1동,0,0,0
32063,다사536462,이촌1동,0,0,0
32064,다사536463,이촌1동,0,0,0
32065,다사536464,이촌1동,0,0,0
32066,다사536465,이촌1동,1,0,0
32067,다사536466,이촌1동,1,0,0
32068,다사536467,이촌1동,1,0,0
32069,다사536468,이촌1동,1,0,0
32070,다사536468,이촌1동,1,0,0
32071,다사536469,이촌1동,1,0,0
32072,다사536469,이촌1동,1,0,0
32073,다사536470,이촌1동,1,0,0
32074,다사536471,한강로동,0,0,0
32075,다사536472,한강로동,0,0,0
32076,다사536473,한강로동,0,0,0
32077,다사536474,한강로동,0,0,0
32078,다사536475,한강로동,0,0,0
32079,다사536476,한강로동,0,0,0
32080,다사536477,한강로동,1,0,0
32081,다사536478,한강로동,1,0,0
32082,다사536479,한강로동,1,0,0
32083,다사536480,한강로동,1,0,0
32084,다사536481,한강로동,1,0,0
32085,다사536482,한강로동,1,0,0
32086,다사536483,한강로동,1,0,0
32087,다사536484,남영동,1,0,0
32088,다사536485,남영동,0,0,0
32089,다사536486,남영동,0,0,0
32090,다사536487,남영동,0,0,0
32091,다사536488,남영동,0,0,0
32092,다사536489,남영동,0,0,0
32093,다사536490,남영동,0,0,0
32094,다사536491,남영동,0,0,0
32095,다사536492,남영동,0,0,0
32096,다사536493,남영동,0,0,0
32097,다사536494,남영동,0,0,0
32098,다사536495,남영동,0,0,0
32099,다사536496,남영동,0,0,0
32100,다사536497,후암동,1,0,0
32101,다사536497,후암동,1,0,0
32102,다사536498,후암동,1,0,0
32103,다사536499,후암동,0,0,0
32104,다사536500,후암동,0,0,0
32105,다사536501,후암동,0,0,0
32106,다사536502,후암동,0,0,0
32107,다사536503,후암동,0,0,0
32108,다사536504,후암동,0,0,0
32109,다사536505,회현동,0,0,0
32110,다사536505,회현동,0,0,0
32111,다사536505,회현동,0,0,0
32112,다사536505,회현동,0,0,0
32113,다사536506,회현동,0,0,0
32114,다사536507,회현동,0,0,0
32115,다사536508,회현동,0,0,0
32116,다사536509,회현동,0,0,0
32117,다사536510,회현동,0,0,0
32118,다사536511,회현동,0,0,0
32119,다사536512,소공동,0,0,0
32120,다사536513,소공동,1,0,0
32121,다사536514,소공동,1,0,0
32122,다사536515,소공동,0,0,0
32123,다사536516,소공동,0,0,0
32124,다사536517,소공동,1,0,0
32125,다사536518,소공동,1,0,0
32126,다사536519,소공동,0,0,0
32127,다사536520,소공동,0,0,0
32128,다사536521,소공동,1,0,0
32129,다사536522,소공동,1,0,0
32130,다사536522,소공동,1,0,0
32131,다사536523,사직동,1,0,0
32132,다사536523,사직동,1,0,0
32133,다사536523,사직동,1,0,0
32134,다사536523,사직동,1,0,0
32135,다사536523,사직동,1,0,0
32136,다사536523,사직동,1,0,0
32137,다사536523,사직동,1,0,0
32138,다사536523,사직동,1,0,0
32139,다사536524,사직동,0,0,0
32140,다사536525,사직동,0,0,0
32141,다사536526,사직동,1,0,0
32142,다사536527,사직동,1,0,0
32143,다사536527,사직동,1,0,0
32144,다사536528,사직동,1,0,0
32145,다사536528,사직동,1,0,0
32146,다사536528,사직동,1,0,0
32147,다사536529,사직동,1,0,0
32148,다사536529,사직동,1,0,0
32149,다사536530,사직동,1,0,0
32150,다사536530,사직동,1,0,0
32151,다사536531,청운효자동,0,0,0
32152,다사536532,청운효자동,0,0,0
32153,다사536533,청운효자동,0,0,0
32154,다사536534,청운효자동,0,0,0
32155,다사536535,청운효자동,0,0,0
32156,다사536536,청운효자동,0,0,0
32157,다사536537,청운효자동,0,0,0
32158,다사536538,청운효자동,0,0,0
32159,다사536539,청운효자동,0,0,0
32160,다사536540,청운효자동,0,0,0
32161,다사536541,청운효자동,0,0,0
32162,다사536542,청운효자동,0,0,0
32163,다사536543,청운효자동,0,0,0
32164,다사536544,청운효자동,0,0,0
32165,다사536545,청운효자동,0,0,0
32166,다사536546,삼청동,0,0,0
32167,다사536547,삼청동,0,0,0
32168,다사536548,삼청동,0,0,0
32169,다사536549,삼청동,0,0,0
32170,다사536550,삼청동,0,0,0
32171,다사536551,삼청동,0,0,0
32172,다사536552,삼청동,0,0,0
32173,다사536553,삼청동,0,0,0
32174,다사536554,부암동,0,0,0
32175,다사536555,부암동,0,0,0
32176,다사536556,부암동,0,0,0
32177,다사536557,평창동,0,0,0
32178,다사536558,평창동,0,0,0
32179,다사536559,평창동,0,0,0
32180,다사536560,평창동,0,0,0
32181,다사536561,평창동,0,0,0
32182,다사536562,평창동,0,0,0
32183,다사536563,평창동,0,0,0
32184,다사536564,평창동,0,0,0
32185,다사536565,평창동,0,0,0
32186,다사536566,평창동,0,0,0
32187,다사536567,평창동,0,0,0
32188,다사536568,평창동,1,0,0
32189,다사536569,평창동,0,0,0
32190,다사536570,평창동,0,0,0
32191,다사536571,평창동,0,0,0
32192,다사536572,평창동,0,0,0
32193,다사536573,평창동,0,0,0
32194,다사536574,평창동,0,0,0
32195,다사536575,평창동,0,0,0
32196,다사536576,평창동,0,0,0
32197,다사536577,평창동,0,0,0
32198,다사536578,평창동,0,0,0
32199,다사536579,평창동,0,0,0
32200,다사536580,평창동,0,0,0
32201,다사536581,평창동,0,0,0
32202,다사536582,평창동,0,0,0
32203,다사536583,평창동,0,0,0
32204,다사536584,평창동,0,0,0
32205,다사536585,평창동,0,0,0
32206,다사536586,평창동,0,0,0
32207,다사536587,평창동,0,0,0
32208,다사536588,평창동,0,0,0
32209,다사536589,평창동,0,0,0
32210,다사536589,평창동,0,0,0
32211,다사536589,평창동,0,0,0
32212,다사536589,평창동,0,0,0
32213,다사536590,평창동,0,0,0
32214,다사536590,평창동,0,0,0
32215,다사536590,평창동,0,0,0
32216,다사536590,평창동,0,0,0
32217,다사536591,평창동,0,0,0
32218,다사536591,평창동,0,0,0
32219,다사536591,평창동,0,0,0
32220,다사536591,평창동,0,0,0
32221,다사536592,평창동,0,0,0
32222,다사536592,평창동,0,0,0
32223,다사536592,평창동,0,0,0
32224,다사536592,평창동,0,0,0
32225,다사536593,평창동,0,0,0
32226,다사537396,남현동,0,0,0
32227,다사537397,남현동,0,0,0
32228,다사537398,남현동,0,0,0
32229,다사537399,남현동,0,0,0
32230,다사537400,남현동,0,0,0
32231,다사537401,남현동,0,0,0
32232,다사537402,남현동,0,0,0
32233,다사537403,남현동,0,0,0
32234,다사537404,남현동,0,0,0
32235,다사537405,남현동,0,0,0
32236,다사537406,남현동,0,0,0
32237,다사537407,남현동,0,0,0
32238,다사537408,남현동,0,0,0
32239,다사537409,남현동,0,0,0
32240,다사537410,남현동,0,0,0
32241,다사537411,남현동,0,0,0
32242,다사537412,남현동,0,0,0
32243,다사537413,남현동,0,0,0
32244,다사537414,남현동,0,0,0
32245,다사537415,남현동,0,0,0
32246,다사537416,남현동,0,0,0
32247,다사537417,남현동,0,0,0
32248,다사537418,남현동,0,0,0
32249,다사537419,남현동,0,0,0
32250,다사537420,사당1동,0,0,0
32251,다사537420,사당1동,0,0,0
32252,다사537420,사당1동,0,0,0
32253,다사537420,사당1동,0,0,0
32254,다사537421,사당1동,0,0,0
32255,다사537422,사당1동,0,0,0
32256,다사537423,사당1동,0,0,0
32257,다사537424,사당1동,0,0,0
32258,다사537425,사당1동,0,0,0
32259,다사537426,사당1동,0,0,0
32260,다사537427,사당1동,0,0,0
32261,다사537428,사당1동,1,0,0
32262,다사537429,사당3동,1,0,0
32263,다사537430,사당3동,0,0,0
32264,다사537431,사당3동,0,0,0
32265,다사537432,사당3동,0,0,0
32266,다사537433,사당2동,1,0,0
32267,다사537434,사당2동,0,0,0
32268,다사537435,사당2동,0,0,0
32269,다사537436,사당2동,0,0,0
32270,다사537437,사당2동,0,0,0
