gid,합계
다사370520,0
다사378531,0
다사389545,0
다사404515,0
다사354507,0
다사351509,0
다사377525,0
다사376539,0
다사403534,0
다사405499,0
다사393499,0
다사360512,0
다사377492,0
다사430500,0
다사412536,0
다사383525,0
다사388557,0
다사409529,0
다사431498,0
다사406513,0
다사438515,2
다사404518,0
다사385562,0
다사378505,0
다사372505,0
다사380499,0
다사389509,0
다사375495,0
다사407515,0
다사397547,0
다사373524,0
다사392503,0
다사387541,0
다사426524,0
다사362513,0
다사412530,0
다사393538,0
다사410511,0
다사375516,0
다사402537,0
다사399543,0
다사380523,0
다사382555,0
다사448509,0
다사382494,0
다사406537,0
다사372508,0
다사352508,0
다사425517,0
다사398493,0
다사405519,0
다사404527,0
다사404541,0
다사383517,0
다사382557,0
다사373521,0
다사381495,0
다사363502,0
다사414517,0
다사384524,0
다사387535,0
다사407537,0
다사418535,0
다사404529,0
다사395505,0
다사368509,0
다사421531,0
다사363522,0
다사399549,0
다사402497,0
다사439517,0
다사374508,0
다사405545,0
다사366504,0
다사385520,0
다사375534,0
다사393493,0
다사423522,0
다사377500,0
다사373503,0
다사426511,0
다사380500,0
다사362507,0
다사380513,0
다사376538,0
다사376523,0
다사418505,0
다사395552,0
다사438514,2
다사373509,0
다사425530,0
다사369520,0
다사378516,0
다사360503,0
다사412522,0
다사434490,0
다사390503,0
다사388538,0
다사368512,0
다사449510,2
다사436491,0
다사386561,0
다사411525,0
다사380524,0
다사382547,0
다사393501,0
다사423523,0
다사357507,0
다사446510,0
다사418503,0
다사371514,0
다사408521,0
다사404525,0
다사409517,0
다사363503,0
다사365510,0
다사407516,0
다사361499,0
다사365515,0
다사384510,0
다사409539,0
다사408498,0
다사413530,0
다사366510,0
다사401493,0
다사378510,0
다사360511,0
다사445510,0
다사373518,0
다사408510,0
다사452510,0
다사381527,0
다사363518,0
다사387510,0
다사395553,0
다사420507,0
다사417476,0
다사375525,0
다사375524,0
다사428525,0
다사383553,0
다사366501,0
다사386502,0
다사408537,0
다사404516,0
다사401535,0
다사370515,0
다사379519,0
다사427526,0
다사382520,0
다사381498,0
다사419513,0
다사408533,0
다사403537,0
다사391497,0
다사373526,0
다사399540,0
다사442510,0
다사380535,0
다사389540,0
다사386506,0
다사369516,0
다사414536,0
다사398496,0
다사443512,2
다사374534,0
다사384542,0
다사389538,0
다사384513,0
다사410517,0
다사366521,0
다사401548,0
다사413524,0
다사385559,0
다사431500,0
다사418534,0
다사382505,0
다사362501,0
다사381507,0
다사426527,0
다사367508,0
다사385518,0
다사378492,0
다사402538,0
다사405511,0
다사365525,0
다사375521,0
다사402544,0
다사357510,0
다사402508,0
다사365512,0
다사375515,0
다사380507,0
다사413522,0
다사395542,0
다사393544,0
다사376518,0
다사427516,0
다사365526,0
다사409538,0
다사441512,2
다사405544,0
다사386512,0
다사404521,0
다사410510,0
다사377516,0
다사412529,0
다사387503,0
다사408534,0
다사386499,0
다사395507,0
다사388505,0
다사387495,0
다사384520,0
다사376519,0
다사421520,0
다사401542,0
다사396501,0
다사396536,0
다사385510,0
다사376514,0
다사411529,0
다사407535,0
다사410532,0
다사384547,0
다사379515,0
다사406515,0
다사392545,0
다사419530,0
다사427525,0
다사382540,0
다사389501,0
다사409540,0
다사393504,0
다사380508,0
다사436490,0
다사364508,0
다사448512,0
다사375498,0
다사386509,0
다사386558,0
다사428524,0
다사377515,0
다사373512,0
다사368500,0
다사368529,0
다사380526,0
다사354504,0
다사391507,0
다사378542,0
다사387555,0
다사395543,0
다사361516,0
다사418502,0
다사382498,0
다사409500,0
다사391540,0
다사416521,0
다사387533,0
다사364516,0
다사373502,0
다사377530,0
다사362517,0
다사410537,0
다사379554,0
다사392544,0
다사361510,0
다사379521,0
다사381515,0
다사411516,0
다사387502,0
다사374527,0
다사359511,0
다사391508,0
다사401497,0
다사394495,0
다사380493,0
다사365498,0
다사374495,0
다사410521,0
다사443514,2
다사386519,0
다사395513,0
다사396550,0
다사354508,0
다사376491,0
다사376490,0
다사381508,0
다사378532,0
다사383551,0
다사396500,0
다사386548,0
다사421511,0
다사360504,0
다사387519,0
다사400540,0
다사437498,1
다사400535,0
다사403523,0
다사395531,0
다사429497,0
다사413520,0
다사394506,0
다사384560,0
다사373533,0
다사393549,0
다사387511,0
다사442513,2
다사407541,0
다사380509,0
다사394554,0
다사427478,0
다사399539,0
다사368524,0
다사403518,0
다사370502,0
다사371516,0
다사403543,0
다사450507,0
다사425528,0
다사451500,2
다사397550,0
다사355504,0
다사435493,0
다사407524,0
다사424527,0
다사423532,0
다사422528,0
다사372499,0
다사404499,0
다사392557,0
다사439515,2
다사383524,0
다사401507,0
다사365520,0
다사410528,0
다사398544,0
다사384511,0
다사434518,0
다사385523,0
다사362500,0
다사382506,0
다사379533,0
다사394540,0
다사382526,0
다사412521,0
다사400514,0
다사378530,0
다사388511,0
다사354505,0
다사434491,0
다사408513,0
다사395497,0
다사393550,0
다사400496,0
다사368515,0
다사386511,0
다사408512,0
다사428511,2
다사397513,0
다사414524,0
다사376541,0
다사407534,0
다사410539,0
다사429494,0
다사357504,0
다사413535,0
다사411507,0
다사428509,0
다사376496,0
다사393505,0
다사374497,0
다사391541,0
다사420522,0
다사381532,0
다사409528,0
다사391539,0
다사372529,0
다사391558,0
다사401506,0
다사367498,0
다사396492,0
다사360519,0
다사384499,0
다사438503,0
다사383559,0
다사381548,0
다사409518,0
다사398501,0
다사397492,0
다사376540,0
다사397501,0
다사392507,0
다사414523,0
다사406521,0
다사404534,0
다사358504,0
다사425519,0
다사429490,0
다사368526,0
다사405520,0
다사443513,2
다사359506,0
다사389557,0
다사364502,0
다사388498,0
다사385530,0
다사377509,0
다사361500,0
다사385542,0
다사402540,0
다사384558,0
다사395496,0
다사388533,0
다사420529,0
다사376532,0
다사383520,0
다사392555,0
다사438513,2
다사401537,0
다사390556,0
다사352506,0
다사402495,0
다사434512,0
다사382524,0
다사358509,0
다사406540,0
다사377536,0
다사404508,0
다사378514,0
다사430490,0
다사393492,0
다사368505,0
다사394542,0
다사377526,0
다사428478,0
다사384540,0
다사403494,1
다사422523,0
다사366513,0
다사360515,0
다사392548,0
다사390554,0
다사415523,0
다사363523,0
다사381526,0
다사388504,0
다사386556,0
다사363510,0
다사379523,0
다사395539,0
다사361514,0
다사368499,0
다사381534,0
다사374507,0
다사381500,0
다사432489,0
다사356504,0
다사380542,0
다사365516,0
다사387544,0
다사428527,0
다사415534,0
다사377496,0
다사361507,0
다사432519,0
다사392539,0
다사377507,0
다사380528,0
다사365519,0
다사373519,0
다사373528,0
다사352509,0
다사386562,0
다사405515,0
다사441501,1
다사446513,0
다사379539,0
다사409510,0
다사380521,0
다사418513,0
다사398494,0
다사451509,2
다사386545,0
다사375533,0
다사389499,0
다사382519,0
다사375530,0
다사377498,0
다사432494,0
다사374533,0
다사406538,0
다사399542,0
다사379506,0
다사387500,0
다사361502,0
다사367516,0
다사429499,0
다사367530,0
다사407500,0
다사378537,0
다사397549,0
다사428521,0
다사390537,0
다사389553,0
다사438516,2
다사404514,0
다사409531,0
다사368517,0
다사407531,0
다사405498,0
다사396497,0
다사367518,0
다사376501,0
다사427494,0
다사384498,0
다사372514,0
다사394513,0
다사418504,0
다사375506,0
다사383522,0
다사387508,0
다사407501,0
다사383499,0
다사383507,0
다사388545,0
다사368530,0
다사396493,0
다사409524,0
다사363505,0
다사378521,0
다사405539,0
다사363504,0
다사408514,0
다사405526,0
다사361513,0
다사353506,0
다사428494,0
다사369522,0
다사364505,0
다사370504,0
다사398552,0
다사388502,0
다사355507,0
다사425529,0
다사371511,0
다사419535,0
다사412519,0
다사374501,0
다사389508,0
다사435505,0
다사381506,0
다사390501,0
다사352510,0
다사415536,0
다사399544,0
다사384515,0
다사406529,0
다사450511,0
다사442501,0
다사359501,0
다사408529,0
다사415520,0
다사366528,0
다사399532,0
다사432495,0
다사392495,0
다사373498,0
다사382495,0
다사382551,0
다사387553,0
다사395541,0
다사399497,0
다사413515,0
다사407528,0
다사437516,2
다사402545,0
다사420523,0
다사364510,0
다사433518,0
다사403513,0
다사377534,0
다사364522,0
다사369512,0
다사392504,0
다사379538,0
다사361520,0
다사390535,0
다사403532,0
다사366508,0
다사381528,0
다사380504,0
다사406531,0
다사445514,0
다사357511,0
다사378534,0
다사388497,0
다사371532,0
다사371499,0
다사402531,0
다사365513,0
다사368501,0
다사379520,0
다사382542,0
다사359523,0
다사392505,0
다사362510,0
다사403547,0
다사432504,0
다사391543,0
다사381545,0
다사401494,0
다사363507,0
다사379505,0
다사391509,0
다사383563,0
다사429493,0
다사376522,0
다사386520,0
다사415524,2
다사367512,0
다사364504,0
다사405527,0
다사385507,0
다사364506,0
다사385561,0
다사379499,0
다사382552,0
다사377512,0
다사388543,0
다사387499,0
다사416533,0
다사400541,0
다사444515,0
다사375507,0
다사396495,0
다사433491,0
다사370522,0
다사389505,0
다사394546,0
다사385513,0
다사369530,0
다사420502,0
다사374505,0
다사357509,0
다사393542,0
다사383502,0
다사383539,0
다사390551,0
다사396503,0
다사363508,0
다사366503,0
다사377518,0
다사360523,0
다사388534,0
다사404520,0
다사385551,0
다사386504,0
다사392506,0
다사403517,0
다사386531,0
다사412524,0
다사386515,0
다사388503,0
다사433494,0
다사425527,0
다사411538,0
다사384517,0
다사385563,0
다사441511,0
다사366502,0
다사430497,0
다사449509,0
다사381557,0
다사388496,0
다사407533,0
다사377511,0
다사380556,0
다사381494,0
다사378528,0
다사393546,0
다사374536,0
다사410512,0
다사392543,0
다사380506,0
다사389560,0
다사427497,0
다사366518,0
다사415535,0
다사364521,0
다사369517,0
다사435479,0
다사370499,0
다사405513,0
다사416530,0
다사396502,3
다사356512,0
다사396512,0
다사385497,0
다사448506,0
다사427509,0
다사404497,0
다사422521,0
다사428522,0
다사417530,0
다사399547,0
다사367500,0
다사379528,0
다사414519,0
다사360501,0
다사364519,0
다사386541,0
다사422529,0
다사391516,0
다사397499,0
다사452509,0
다사402515,0
다사380532,0
다사385552,0
다사407530,0
다사401541,0
다사401547,0
다사383512,0
다사376527,0
다사372527,0
다사376488,0
다사381491,0
다사377533,0
다사370498,0
다사366505,0
다사440512,2
다사388510,0
다사390553,0
다사397494,0
다사374493,0
다사406517,0
다사430491,0
다사355505,0
다사379535,0
다사396546,0
다사409525,0
다사359513,0
다사380520,0
다사385498,0
다사412534,0
다사389503,0
다사426518,0
다사382508,0
다사380501,0
다사426520,0
다사368525,0
다사375528,0
다사383521,0
다사444511,0
다사361508,0
다사394504,0
다사376516,0
다사388556,0
다사372496,0
다사381544,0
다사374512,0
다사382501,0
다사386507,0
다사426521,0
다사385533,0
다사388559,0
다사390540,0
다사383556,0
다사431523,0
다사385504,0
다사364520,0
다사411534,0
다사377529,0
다사390499,0
다사408516,0
다사378489,0
다사374524,0
다사370514,0
다사379500,0
다사411530,0
다사394555,0
다사415538,0
다사440513,2
다사409514,0
다사377505,0
다사405512,0
다사394556,0
다사384518,0
다사393494,0
다사382503,0
다사366529,0
다사383531,0
다사376528,0
다사381502,0
다사379503,0
다사404536,0
다사371498,0
다사378501,0
다사362521,0
다사413512,0
다사406520,0
다사384556,0
다사366516,0
다사389496,0
다사429491,0
다사392500,0
다사410493,0
다사387540,0
다사403546,0
다사392551,0
다사415513,2
다사358510,0
다사406534,0
다사412532,0
다사361506,0
다사442506,0
다사380551,0
다사409512,0
다사380554,0
다사375519,0
다사408501,0
다사378488,0
다사397498,0
다사370518,0
다사411520,0
다사370509,0
다사395504,0
다사405536,0
다사387560,0
다사395555,0
다사376492,0
다사397551,0
다사385509,0
다사360522,0
다사352505,0
다사382509,0
다사404495,1
다사383511,0
다사380527,0
다사397542,0
다사431502,0
다사372501,0
다사367524,0
다사386538,0
다사431522,0
다사437518,0
다사447510,0
다사384539,0
다사401534,0
다사371523,0
다사376503,0
다사389539,0
다사423527,0
다사397535,0
다사376530,0
다사424526,0
다사396514,0
다사365509,0
다사380548,0
다사362516,0
다사396543,0
다사451507,2
다사376493,0
다사424528,0
다사350508,0
다사380545,0
다사380491,0
다사399550,0
다사360510,0
다사380531,0
다사389555,0
다사390546,0
다사379516,0
다사385508,0
다사402507,0
다사427527,0
다사433519,0
다사432506,0
다사435490,0
다사361517,0
다사394502,0
다사367515,0
다사381504,0
다사412539,0
다사394538,0
다사386559,0
다사378506,0
다사402530,0
다사435518,0
다사401533,0
다사451510,0
다사406512,0
다사369504,0
다사393545,0
다사402517,0
다사402532,0
다사379510,0
다사359521,0
다사397541,0
다사362515,0
다사390544,0
다사438518,0
다사406541,0
다사364515,0
다사415522,0
다사440516,0
다사396505,2
다사393552,0
다사382518,0
다사390559,0
다사394543,0
다사404513,0
다사424518,0
다사383557,0
다사433522,0
다사387542,0
다사386555,0
다사355510,0
다사393500,0
다사394503,3
다사381558,0
다사426526,0
다사443511,0
다사379536,0
다사380510,0
다사450504,0
다사447512,0
다사374509,0
다사379491,0
다사419503,0
다사397502,0
다사398524,1
다사365506,0
다사375499,0
다사389542,0
다사403531,0
다사404543,0
다사406542,0
다사410516,0
다사368502,0
다사400533,0
다사400509,0
다사386513,0
다사378513,0
다사451501,2
다사365517,0
다사441515,2
다사383549,0
다사387545,0
다사369526,0
다사378495,0
다사392541,0
다사377497,0
다사384561,0
다사356508,0
다사388537,0
다사395547,0
다사397540,0
다사366500,0
다사384519,0
다사393502,0
다사369531,0
다사375523,0
다사382492,0
다사385534,0
다사451499,0
다사379526,0
다사402533,0
다사376497,0
다사449505,0
다사419534,0
다사388558,0
다사434492,0
다사379522,0
다사430496,0
다사407521,0
다사384507,0
다사387534,0
다사382516,0
다사410508,0
다사396548,0
다사377523,0
다사389494,0
다사414525,2
다사393543,0
다사394496,0
다사370524,0
다사421502,0
다사393541,0
다사386553,0
다사395550,0
다사381556,0
다사394539,0
다사429478,0
다사417502,0
다사390543,0
다사427493,0
다사399506,0
다사363500,0
다사381553,0
다사369513,0
다사382496,0
다사389541,0
다사387516,0
다사366512,0
다사383547,0
다사411512,0
다사366526,0
다사431499,0
다사377522,0
다사381503,0
다사382530,0
다사417518,2
다사375509,0
다사398550,0
다사444514,0
다사385501,0
다사404517,0
다사381510,0
다사405529,0
다사365518,0
다사405537,0
다사387546,0
다사404535,0
다사409502,0
다사402493,1
다사369498,0
다사380559,0
다사377540,0
다사369502,0
다사419533,0
다사384521,0
다사392492,0
다사395493,0
다사391504,0
다사375504,0
다사418532,0
다사375497,0
다사386526,0
다사409533,0
다사382560,0
다사392499,0
다사376505,0
다사379518,0
다사405533,0
다사412510,0
다사394547,0
다사360514,0
다사418536,0
다사384501,0
다사403493,1
다사380529,0
다사384562,0
다사407502,0
다사395551,0
다사358502,0
다사416524,0
다사385554,0
다사391495,0
다사388539,0
다사363511,0
다사369510,0
다사365502,0
다사369515,0
다사385527,0
다사384496,0
다사389500,0
다사409542,0
다사376535,0
다사359504,0
다사362519,0
다사369503,0
다사377537,0
다사386496,0
다사371533,0
다사400529,0
다사383538,0
다사400544,0
다사388560,0
다사404493,1
다사435521,0
다사393540,0
다사383495,0
다사384530,1
다사384564,0
다사371531,0
다사429525,0
다사403529,0
다사400494,0
다사377517,0
다사391546,0
다사389504,0
다사439518,0
다사374514,0
다사379534,0
다사378515,0
다사378541,0
다사373506,0
다사411535,0
다사376498,0
다사371529,0
다사408540,0
다사421532,0
다사380533,0
다사387514,0
다사373510,0
다사399545,0
다사379512,0
다사422524,2
다사398503,0
다사410522,0
다사377503,0
다사378504,0
다사453500,0
다사414521,0
다사372515,0
다사400495,0
다사386542,0
다사400515,0
다사359515,0
다사411510,0
다사371508,0
다사427524,0
다사384497,0
다사382528,0
다사362505,0
다사374529,0
다사398546,0
다사401538,0
다사409493,0
다사365504,0
다사432492,0
다사386521,0
다사390500,0
다사379537,0
다사381543,0
다사374511,0
다사396504,2
다사411521,0
다사396531,0
다사409526,0
다사394531,0
다사426496,0
다사449511,0
다사442514,2
다사431497,0
다사413510,3
다사429495,0
다사406501,0
다사411533,0
다사381530,0
다사367505,0
다사400510,3
다사420503,0
다사389547,0
다사388500,0
다사444513,2
다사442516,0
다사411517,0
다사368523,0
다사397500,0
다사421506,0
다사435520,0
다사367514,0
다사435511,0
다사372497,0
다사411539,0
다사373500,0
다사404537,0
다사378503,0
다사380555,0
다사364511,0
다사387539,0
다사380543,0
다사369505,0
다사385543,0
다사407523,0
다사372509,0
다사409541,0
다사426509,0
다사354510,0
다사366499,0
다사437515,1
다사399538,0
다사433510,0
다사432500,0
다사400508,0
다사436520,0
다사382510,0
다사395492,0
다사403527,0
다사390502,0
다사386551,0
다사377489,0
다사380530,0
다사354509,0
다사407544,0
다사372511,0
다사396498,0
다사392542,0
다사430501,0
다사411522,0
다사400542,0
다사403508,0
다사407511,0
다사363520,0
다사385525,0
다사391545,0
다사373531,0
다사410525,0
다사429500,0
다사404539,0
다사390552,0
다사436512,1
다사394552,0
다사367502,0
다사417535,0
다사377490,0
다사396499,0
다사392556,0
다사367504,0
다사382529,0
다사396510,0
다사358506,0
다사396496,0
다사421522,0
다사369507,0
다사396494,0
다사355508,0
다사404538,0
다사387561,0
다사385511,0
다사411515,0
다사376489,0
다사369509,0
다사382517,0
다사378529,0
다사408518,0
다사399548,0
다사400537,0
다사381489,0
다사450509,2
다사365501,0
다사389556,0
다사404512,0
다사404501,0
다사433521,0
다사430522,0
다사452508,2
다사394548,0
다사426525,0
다사441514,2
다사379511,0
다사364507,0
다사386523,0
다사446512,2
다사368527,0
다사392552,0
다사393547,0
다사418531,0
다사384512,0
다사428523,0
다사373515,0
다사376506,0
다사373517,0
다사407529,0
다사378493,0
다사390493,0
다사445512,2
다사399541,0
다사384553,0
다사431492,0
다사390505,0
다사428526,0
다사413540,0
다사420530,0
다사370513,0
다사379498,0
다사403507,0
다사375518,0
다사390550,0
다사380518,0
다사437514,2
다사362503,0
다사401515,0
다사414535,0
다사378519,0
다사405516,0
다사364501,0
다사385553,0
다사407526,0
다사449508,0
다사444507,0
다사399546,0
다사368513,0
다사409536,0
다사432493,0
다사398547,0
다사378525,0
다사367519,0
다사409537,0
다사370528,0
다사383550,0
다사403512,3
다사402547,0
다사413533,0
다사372510,0
다사371501,0
다사390504,0
다사389546,0
다사408517,0
다사388506,0
다사377491,0
다사420534,0
다사382554,0
다사397495,0
다사431506,0
다사384503,0
다사446511,0
다사384528,0
다사436518,2
다사358508,0
다사387506,0
다사422533,0
다사361512,0
다사422531,0
다사406526,0
다사401495,0
다사377502,0
다사380503,0
다사375511,0
다사407519,0
다사428491,0
다사400539,0
다사406518,0
다사394497,0
다사368503,0
다사370501,0
다사371502,0
다사378535,0
다사412509,0
다사406525,0
다사374506,0
다사377506,0
다사385549,0
다사383494,0
다사432521,0
다사408525,0
다사393503,0
다사426503,0
다사400549,0
다사414522,0
다사408541,0
다사433492,0
다사362518,0
다사430494,0
다사382559,0
다사421521,0
다사383526,0
다사408530,0
다사395549,0
다사410513,0
다사385496,0
다사413529,0
다사374520,0
다사413539,0
다사381499,0
다사378508,0
다사389535,0
다사401532,0
다사379527,0
다사374528,0
다사355511,0
다사384504,0
다사359502,0
다사388508,0
다사381520,0
다사427511,0
다사363499,0
다사388507,0
다사391548,0
다사420531,0
다사381521,0
다사433500,0
다사374513,0
다사386517,0
다사376510,0
다사430493,0
다사412528,0
다사416511,0
다사372503,0
다사351508,0
다사367503,0
다사410534,0
다사367523,0
다사379556,0
다사407542,0
다사393553,0
다사359503,0
다사372520,0
다사419525,0
다사404532,0
다사395537,0
다사416531,0
다사408538,0
다사395514,0
다사448510,0
다사364500,0
다사388552,0
다사375536,0
다사421523,0
다사380552,0
다사432520,0
다사365521,0
다사380536,0
다사369514,0
다사375520,0
다사391493,0
다사444508,0
다사410514,0
다사377493,0
다사410526,0
다사383558,0
다사432496,0
다사390558,0
다사403502,0
다사372525,0
다사413519,0
다사423521,0
다사368520,0
다사381551,0
다사411511,0
다사421508,0
다사406533,0
다사386533,0
다사387559,0
다사376513,0
다사359520,0
다사396545,0
다사397497,3
다사416536,0
다사422532,0
다사371530,0
다사412523,0
다사380553,0
다사405518,0
다사392501,0
다사396554,0
다사395498,0
다사384538,0
다사383527,0
다사402528,0
다사408522,0
다사447513,0
다사378511,0
다사397552,0
다사363515,0
다사372519,0
다사388531,0
다사381517,0
다사430498,0
다사381552,0
다사391557,0
다사396549,0
다사431490,0
다사366527,0
다사419514,0
다사398548,0
다사414527,0
다사373499,0
다사402546,0
다사372530,0
다사371525,0
다사399496,0
다사433520,0
다사362506,0
다사366524,0
다사395499,0
다사385522,0
다사410524,0
다사405514,0
다사384557,0
다사356510,0
다사396547,0
다사383513,0
다사397505,2
다사405525,0
다사399503,0
다사364514,0
다사417534,0
다사403541,0
다사381516,0
다사373516,0
다사414516,0
다사368516,0
다사376529,0
다사362511,0
다사351507,0
다사410538,0
다사359522,0
다사392549,0
다사356507,0
다사373522,0
다사409511,0
다사377519,0
다사396539,0
다사430523,0
다사356511,0
다사395538,0
다사445513,0
다사380490,0
다사394551,0
다사360521,0
다사397539,0
다사383537,0
다사375493,0
다사380558,0
다사378499,0
다사415521,0
다사412541,0
다사373507,0
다사384552,0
다사378517,0
다사403544,0
다사372513,0
다사392546,0
다사380494,0
다사376536,0
다사413526,0
다사401514,0
다사416520,0
다사376507,0
다사385560,0
다사391505,0
다사371505,0
다사402514,0
다사385526,0
다사376495,0
다사374521,0
다사423510,0
다사440515,2
다사367510,0
다사379542,0
다사388523,0
다사375517,0
다사434522,0
다사415517,0
다사418476,0
다사418533,0
다사378498,0
다사386554,0
다사405502,0
다사410535,0
다사374500,0
다사451508,2
다사377531,0
다사405500,0
다사370525,0
다사375502,0
다사417529,0
다사380549,0
다사411527,0
다사353504,0
다사410519,0
다사364512,0
다사400532,0
다사371522,0
다사410530,0
다사375501,0
다사400530,0
다사374496,0
다사400492,1
다사387554,0
다사400502,0
다사398542,0
다사382511,0
다사364523,0
다사382550,0
다사362522,0
다사360507,0
다사371526,0
다사395548,0
다사385528,1
다사387523,0
다사379540,0
다사382500,0
다사358503,0
다사365524,0
다사407543,0
다사384516,0
다사452501,2
다사394541,0
다사407520,0
다사358507,0
다사375527,0
다사404498,0
다사403539,0
다사385521,0
다사389550,0
다사389552,0
다사404545,0
다사425514,0
다사382562,0
다사383497,0
다사382507,0
다사376525,0
다사371507,0
다사385536,0
다사391494,0
다사372524,0
다사409543,0
다사407496,0
다사411508,0
다사397496,0
다사385546,0
다사375531,0
다사417533,0
다사381509,0
다사400548,0
다사388549,0
다사373504,0
다사415516,0
다사373513,0
다사391553,0
다사406503,0
다사426495,0
다사426529,0
다사387557,0
다사388553,0
다사382497,0
다사390494,0
다사432505,0
다사444499,0
다사406544,0
다사368514,0
다사357505,0
다사383562,0
다사403536,0
다사405535,0
다사380502,0
다사401539,0
다사370512,0
다사383515,0
다사434521,0
다사431524,0
다사386560,0
다사374516,0
다사397523,1
다사358513,0
다사371521,0
다사401530,0
다사369506,0
다사383554,0
다사377514,0
다사430495,0
다사392532,0
다사416534,0
다사398492,0
다사409515,0
다사384529,0
다사381523,0
다사403496,0
다사361511,0
다사391544,0
다사386498,0
다사451502,0
다사386550,0
다사408500,0
다사360520,0
다사376504,0
다사379490,0
다사408524,0
다사384522,0
다사413523,0
다사372523,0
다사399495,0
다사413521,0
다사367517,0
다사385512,0
다사384559,0
다사369499,0
다사367507,0
다사398500,0
다사395554,0
다사375529,0
다사367511,0
다사441516,0
다사391502,0
다사387543,0
다사392493,0
다사388546,0
다사368528,0
다사383500,0
다사393497,0
다사442512,2
다사401502,0
다사428499,0
다사398551,0
다사424529,0
다사405543,0
다사385544,0
다사414526,0
다사398543,0
다사398538,0
다사371517,0
다사383540,0
다사368511,0
다사435519,0
다사385541,0
다사406543,0
다사387504,0
다사362509,0
다사430502,0
다사372522,0
다사389559,0
다사373529,0
다사379557,0
다사369524,0
다사383508,0
다사404500,0
다사381547,0
다사360513,0
다사382549,0
다사413517,0
다사433479,0
다사382527,0
다사424531,0
다사369508,0
다사384527,0
다사382504,0
다사376508,0
다사403530,0
다사396542,0
다사373520,0
다사381518,0
다사372512,0
다사391542,0
다사355509,0
다사419506,0
다사360508,0
다사385537,0
다사429526,0
다사378527,0
다사394536,0
다사395546,0
다사426494,0
다사372504,0
다사390538,0
다사428496,0
다사413531,0
다사373508,0
다사364517,0
다사410542,0
다사374532,0
다사387558,0
다사397548,0
다사389502,0
다사408527,0
다사374499,0
다사408528,0
다사412525,0
다사388555,0
다사365505,0
다사388547,0
다사369500,0
다사364518,0
다사411537,0
다사432507,0
다사366498,0
다사399501,0
다사412485,3
다사389554,0
다사396537,0
다사380495,0
다사389506,0
다사413536,0
다사440502,0
다사411532,0
다사413525,0
다사452500,0
다사364525,0
다사382539,0
다사445499,0
다사367499,0
다사400538,0
다사363506,0
다사405541,0
다사400504,0
다사392553,0
다사375491,0
다사374535,0
다사376521,0
다사403540,0
다사408515,0
다사376526,0
다사369529,0
다사380544,0
다사366507,0
다사381555,0
다사380557,0
다사452499,0
다사387538,0
다사378502,0
다사411541,0
다사431493,0
다사416535,0
다사370526,0
다사404546,0
다사413484,3
다사361518,0
다사383518,0
다사402492,1
다사362520,0
다사419502,0
다사380522,0
다사431507,2
다사408532,0
다사367529,0
다사370500,0
다사386510,0
다사397493,0
다사385517,0
다사387549,0
다사383560,0
다사396551,0
다사406524,0
다사390541,0
다사428513,2
다사396538,0
다사417536,0
다사371515,0
다사385495,0
다사390555,0
다사374531,0
다사404542,0
다사370505,0
다사365523,0
다사381496,0
다사407536,0
다사377513,0
다사380492,0
다사391492,0
다사417512,0
다사379555,0
다사421507,0
다사380511,0
다사397537,0
다사397517,0
다사399505,0
다사371513,0
다사373511,0
다사426528,0
다사381524,0
다사431495,0
다사417532,0
다사389498,0
다사412535,0
다사373534,0
다사378494,0
다사432523,0
다사395544,0
다사421529,0
다사370530,0
다사369528,0
다사384548,0
다사390495,0
다사384526,0
다사388542,0
다사413518,0
다사397536,0
다사424479,0
다사383552,0
다사401496,0
다사363516,0
다사379543,0
다사375505,0
다사408523,0
다사377488,0
다사402541,0
다사382558,0
다사382515,0
다사394501,0
다사392538,0
다사370507,0
다사395536,0
다사431501,0
다사369521,0
다사381497,0
다사401492,1
다사385516,0
다사386536,0
다사419505,0
다사371509,0
다사382538,0
다사395495,0
다사375514,0
다사394550,0
다사374526,0
다사366506,0
다사401516,2
다사378509,0
다사373532,0
다사432522,0
다사411528,0
다사389551,0
다사401517,1
다사384502,0
다사451506,2
다사391554,0
다사391500,0
다사391550,0
다사401510,0
다사415532,0
다사382512,0
다사387507,0
다사391501,0
다사363517,0
다사422506,0
다사368522,0
다사379497,0
다사378507,0
다사362512,0
다사357502,0
다사377510,0
다사361519,0
다사408526,0
다사383519,0
다사368507,0
다사450503,0
다사404540,0
다사410540,0
다사373501,0
다사371512,0
다사385540,0
다사382531,0
다사386557,0
다사378539,0
다사384549,0
다사379493,0
다사382561,0
다사400547,0
다사423529,0
다사398540,0
다사381513,0
다사446509,0
다사411513,0
다사378540,0
다사372516,0
다사385532,0
다사427513,0
다사391549,0
다사414532,0
다사419532,0
다사403495,0
다사385515,0
다사404531,0
다사386540,0
다사357512,0
다사374517,0
다사413516,0
다사381511,0
다사381533,0
다사419529,0
다사367520,0
다사394549,0
다사400543,0
다사370510,0
다사427495,0
다사382532,0
다사378522,0
다사399534,0
다사384550,0
다사409520,0
다사420477,0
다사386508,0
다사393551,0
다사401546,0
다사414533,0
다사402535,0
다사404530,0
다사383542,0
다사390539,0
다사380512,0
다사363514,0
다사415511,3
다사393554,0
다사392496,0
다사403515,0
다사390496,0
다사413527,0
다사425518,0
다사391506,0
다사399492,0
다사386495,0
다사372533,0
다사390547,0
다사399493,0
다사373514,0
다사383498,0
