"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"39698","11000UQ152PS201912151186","UQS500","UQSA54"," ","UQSA54","11000URZ199404077502","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","147.24081982","68.59881740"
"39699","11000UQ152PS201912151187","UQS500","UQSA54"," ","UQSA54","11000URZ199404077612","11000NTC199404074430","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","297.90453836","77.41484997"
"39700","11000UQ152PS201912151189","UQS500","UQSA54"," ","UQSA54","11000URZ199404077754","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","653.10465270","126.81341581"
"39701","11000UQ152PS201912151190","UQS500","UQSA54"," ","UQSA54","11000URZ199404078310","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","320.62849570","79.93143938"
"39702","11000UQ152PS201912151191","UQS500","UQSA54"," ","UQSA54","11000URZ199404078474","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","258.42480743","66.03407490"
"39703","11000UQ152PS201912151192","UQS500","UQSA54"," ","UQSA54","11000URZ199404078783","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","220.09533137","68.85224682"
"39704","11000UQ152PS201912151193","UQS500","UQSA54"," ","UQSA54","11000URZ199408188816","11000NTC199408184705","분당선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","258.03362819","70.83816324"
"39705","11000UQ152PS201912151194","UQS500","UQSA54"," ","UQSA54","11000URZ199404079018","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","209.47007468","64.35274142"
"39706","11000UQ152PS201912151195","UQS500","UQSA54"," ","UQSA54","11000URZ199404079019","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","307.29257515","70.13873265"
"39707","11000UQ152PS201912151196","UQS500","UQSA54"," ","UQSA54","11000URZ199404079020","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","296.94633997","75.11316204"
"39708","11000UQ152PS201912151197","UQS500","UQSA54"," ","UQSA54","11000URZ199404079030","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","259.76705891","72.37046591"
"39709","11000UQ152PS201912151198","UQS500","UQSA54"," ","UQSA54","11000URZ199404079048","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","132.71598710","53.83486218"
"39710","11000UQ152PS201912151199","UQS500","UQSA54"," ","UQSA54","11000URZ199404079049","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","136.82795859","60.02409293"
"39711","11000UQ152PS201912151200","UQS500","UQSA54"," ","UQSA54","11000URZ199404079051","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","223.01157886","60.79200452"
"39712","11000UQ152PS201912151201","UQS500","UQSA54"," ","UQSA54","11000URZ199504039135","11000NTC199504035149","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","173.70408480","60.30839081"
"39713","11000UQ152PS201912151202","UQS500","UQSA54"," ","UQSA54","11000URZ199502109471","11000NTC199502105071","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","419.58270774","89.38933424"
"39714","11000UQ152PS201912151203","UQS500","UQSA54"," ","UQSA54","11000URZ199504030230","11000NTC199504035149","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","149.26413742","61.00955703"
"39715","11000UQ152PS201912151204","UQS500","UQSA54"," ","UQSA54","11000URZ199603071769","11000NTC199603075866","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","101.29522148","45.79467601"
"39716","11000UQ152PS201912151205","UQS500","UQSA54"," ","UQSA54","11000URZ199603072705","11000NTC199603075866","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","110.45861390","71.40329626"
"39717","11000UQ152PS201912151206","UQS500","UQSA52"," ","UQSA52","11000URZ200102161038","11000NTC200102160268","2호선 강변정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","7439.42757136","510.95508790"
"39718","11000UQ152PS201912151207","UQS500","UQSA52"," ","UQSA52","11000URZ200706143471","11000NTC200706141109","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","4304.98603429","418.26918246"
"39719","11000UQ152PS201912151208","UQS500","UQSA52"," ","UQSA52","11000URZ199611212451","11000NTC199611216496","7호선 마들정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5342.70674080","386.94391189"
"39720","11000UQ152PS201912151209","UQS500","UQSA52"," ","UQSA52","11000URZ199910256993","11000NTC199910259108","7호선 청담정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","7280.56827335","607.84337889"
"39721","11000UQ152PS201912151210","UQS500","UQSA52"," ","UQSA52","11000URZ199702283169","11000NTC199702286746","8호선 문정정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","4401.62244989","536.89932979"
"39722","11000UQ152PS201912151211","UQS500","UQSA52"," ","UQSA52","11000URZ199603073709","11000NTC199603075866","3호선 학여울정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","10129.05294870","626.64031706"
"39723","11000UQ152PS201912151212","UQS500","UQSA52"," ","UQSA52","11000URZ199905248368","11000NTC199905248740","3호선 약수정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","4421.06433202","464.09095722"
"39724","11000UQ152PS201912151354","UQS500","UQSA54"," ","UQSA54","11000URZ199602173086","11000NTC199602175837","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","480.57929657","87.65645601"
"39725","11000UQ152PS201912151355","UQS500","UQSA54"," ","UQSA54","11000URZ199603073631","11000NTC199603075866","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","361.21863047","116.18448487"
"39726","11000UQ152PS201912151356","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","9호선환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","531.31416801","96.43354248"
"39727","11000UQ152PS201912151357","UQS500","UQSA54"," ","UQSA54","11000URZ200011259238","11000NTC200011250023","분당선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","534.38940092","104.68055117"
"39728","11000UQ152PS201912151358","UQS500","UQSA54"," ","UQSA54","11000URZ200011259239","11000NTC200011250023","분당선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","412.61580184","82.98615449"
"39729","11000UQ152PS201912151359","UQS500","UQSA54"," ","UQSA54","11000URZ199207241005","11000NTC199207243218","환기구","11000","1","EMA0009","2019-12-15 00:00:00.0","479.99062062","112.87353539"
"39730","11000UQ152PS201912151360","UQS500","UQSA54"," ","UQSA54","11000URZ200801243001","11000NTC200801241760","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","425.24097359","113.63838204"
"39731","11000UQ152PS201912151361","UQS500","UQSA54"," ","UQSA54","11000URZ199307316005","11000NTC199307313956","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","292.48862578","67.93970228"
"39732","11000UQ152PS201912151362","UQS500","UQSA54"," ","UQSA54","11000URZ199207241004","11000NTC199207243218","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","567.58927531","105.57797478"
"39733","11000UQ152PS201912151363","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","540.72033918","98.36894236"
"39734","11000UQ152PS201912151364","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","175.63179089","100.39698151"
"39735","11000UQ152PS201912151188","UQS500","UQSA54"," ","UQSA54","11000URZ199404077641","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","334.45713555","75.48315153"
"39736","11000UQ152PS201912151509","UQS500","UQSA54"," ","UQSA54","11000URZ199103156138","11000NTC199103152233","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","51.49808084","29.10848641"
"39737","11000UQ152PS202108240001","UQS300","UQS310"," ","UQS310","11000URZ202108110002","11000NTC202108110004","여객자동차터미널","11000","1","EMA0009","2021-08-24 00:00:00.0","8676.68082957","417.63276756"
"39738","11260UQ152PS202203170001","UQS500","UQS510"," ","UQS510","11260URZ202112160012","11260NTC202112160004","일반철도(경춘선)","11260","①","EMA0009","2022-03-17 00:00:00.0","49551.73238729","5203.38819598"
"39739","11260UQ152PS202203170002","UQS500","UQS510"," ","UQS510","11260URZ202112160012","11260NTC202112160004","일반철도(경춘선)","11260","①","EMA0009","2022-03-17 00:00:00.0","49551.73238729","5203.38819598"
"39740","11260UQ152PS202203170003","UQS200","UQS290"," ","UQS290","11260URZ202112160013","11260NTC202112160004","주차장","11260","①","EMA0009","2022-03-17 00:00:00.0","1215.85130706","136.87335676"
"39741","11260UQ152PS202203170004","UQS200","UQS201"," ","UQS201","11260URZ202112160014","11260NTC202112160004","주차장","11260","②","EMA0009","2022-03-17 00:00:00.0","688.10794415","105.60318006"
"39742","11260UQ152PS202203170005","UQS200","UQS290"," ","UQS290","11260URZ202112160015","11260NTC202112160004","주차장","11260","③","EMA0009","2022-03-17 00:00:00.0","684.46000274","101.45787109"
"39743","11710UQ152PS202202230001","UQS200","UQS290"," ","UQS290","11710URZ202201210009","11710NTC202201210002","주차장","11710","14","EMA0009","2022-02-23 00:00:00.0","22765.10432291","841.36520041"
"39744","11000UQ152PS202205180001","UQS200","UQS290"," ","UQS290","11710URZ202205020001","11000NTC202205020005","주차장","11000","②","EMA0009","2022-05-18 00:00:00.0","1140.93575000","136.36728525"
"39745","11410UQ152PS202205200002","UQS200","UQS290"," ","UQS290","11410URZ202203020010","11000NTC202204270002","주차장","11410","6","EMA0009","2022-05-20 00:00:00.0","1498.88636700","163.39062738"
"39746","11000UQ152PS201912150487","UQS200","UQS210"," ","UQS210","11000URZ199712172529","11000NTC199712177490","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","362.93150561","76.87559456"
"39747","11000UQ152PS201912150488","UQS200","UQS290"," ","UQS290","11000URZ200306307798","11000NTC200306304505","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1265.97499172","161.86018289"
"39748","11000UQ152PS201912150489","UQS200","UQS210"," ","UQS210","11000URZ201211291823","11000NTC201211296685","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","898.62381517","122.12547097"
"39749","11000UQ152PS201912150491","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","65.14948698","39.72140943"
"39750","11000UQ152PS201912150492","UQS200","UQS210"," ","UQS210","11000URZ200609283941","11000NTC200609280403","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2751.38166417","217.65651371"
"39751","11000UQ152PS201912150493","UQS200","UQS210"," ","UQS210","11000URZ199711174670","11000NTC199711177410","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","797.02469050","121.29719395"
"39752","11000UQ152PS201912150494","UQS200","UQS290"," ","UQS290","11000URZ200210306620","11000NTC200210303289","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5387.94400834","310.35482883"
"39753","11000UQ152PS201912150076","UQS200","UQS210"," ","UQS210","11000URZ200101130354","11000NTC200101130168","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1101.92044617","133.63744337"
"39754","11000UQ152PS201912150077","UQS200","UQS210"," ","UQS210","11000URZ200203154380","11000NTC200203152223","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1967.50981580","180.96807766"
"39755","11000UQ152PS201912150078","UQS200","UQS210"," ","UQS210","11000URZ200601191646","11000NTC200601199551","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3142.08337606","245.77637717"
"39756","11000UQ152PS201912150079","UQS200","UQS290"," ","UQS290","11000URZ200711013865","11000NTC200711011537","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1964.58172035","231.55367722"
"39757","11000UQ152PS201912150080","UQS200","UQS290"," ","UQS290","11000URZ200701166198","11000NTC200701160698","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","804.66435903","114.47869146"
"39758","11000UQ152PS201912150081","UQS200","UQS210"," ","UQS210","11000URZ200512291151","11000NTC200512299437","주차장","11000","1","EMA0009","2019-12-15 00:00:00.0","296.80806810","69.26217113"
"39759","11000UQ152PS201912150082","UQS200","UQS290"," ","UQS290","11000URZ199001080600","11000NTC199001081249","잠실제2유수지부지","11000"," ","EMA0009","2019-12-15 00:00:00.0","29710.31499480","672.13236428"
"39760","11000UQ152PS201912150083","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","8008.41741800","480.38324633"
"39761","11000UQ152PS201912150084","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1621.78374541","160.92499014"
"39762","11000UQ152PS201912150085","UQS200","UQS290"," ","UQS290","11000URZ200909100511","11000NTC200909103813","주차장","11000","8","EMA0009","2019-12-15 00:00:00.0","447.48983797","89.22260545"
"39763","11000UQ152PS201912150086","UQS200","UQS290"," ","UQS290","11000URZ200401260684","11000NTC200401265659","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","2465.95620992","202.75286884"
"39764","11000UQ152PS201912150087","UQS200","UQS290"," ","UQS290","11000URZ200807104152","11000NTC200807102037","교통시설","11000","⑨","EMA0009","2019-12-15 00:00:00.0","354.68398372","97.75815257"
"39765","11000UQ152PS201912150088","UQS200","UQS210"," ","UQS210","11000URZ199703104651","11000NTC199703106766","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1480.72390495","210.62920990"
"39766","11000UQ152PS201912150486","UQS200","UQS210"," ","UQS210","11000URZ200009199960","11000NTC200009199861","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1767.66752733","197.79118318"
"39767","11000UQ152PS201912150089","UQS200","UQS290"," ","UQS290","11000URZ200208085777","11000NTC200208082992","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","369.62102821","77.09721820"
"39768","11000UQ152PS201912150090","UQS200","UQS210"," ","UQS210","11000URZ200011139221","11000NTC200011139994","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","166.93164667","66.61183773"
"39769","11000UQ152PS201912150091","UQS200","UQS210"," ","UQS210","11000URZ199910186355","11000NTC199910189086","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","446.01142876","85.31247267"
"39770","11000UQ152PS201912150092","UQS200","UQS290"," ","UQS290","11000URZ200407260184","11000NTC200407266677","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1011.83276243","126.05517694"
"39771","11000UQ152PS201912150095","UQS200","UQS290"," ","UQS290","11000URZ200107311585","11000NTC200107311114","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","691.16004625","105.28247948"
"39772","11000UQ152PS201912150096","UQS200","UQS210"," ","UQS210","11000URZ199811074897","11000NTC199811078355","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1384.54848572","164.42084457"
"39773","11000UQ152PS201912150097","UQS200","UQS290"," ","UQS290","11000URZ200410110306","11000NTC200410117010","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","708.81970679","116.69056108"
"39774","11000UQ152PS201912150098","UQS200","UQS290"," ","UQS290","11000URZ200909280569","11000NTC200909283894","기타주차장시설","11000","3","EMA0009","2019-12-15 00:00:00.0","1839.53830447","173.60761367"
"39775","11000UQ152PS201912150279","UQS200","UQS210"," ","UQS210","11000URZ000000001521"," ","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1764.56882496","200.44059538"
"39776","11000UQ152PS201912150280","UQS200","UQS210"," ","UQS210","11000URZ201310041915","11000NTC201310046952","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2194.09387962","206.14172338"
"39777","11000UQ152PS201912150281","UQS200","UQS210"," ","UQS210","11000URZ200604204472","11000NTC200604209974","노외주차장","11000","②","EMA0009","2019-12-15 00:00:00.0","1188.27347170","150.74006738"
"39778","11000UQ152PS201912150282","UQS200","UQS210"," ","UQS210","11000URZ199206095480","11000NTC199206093114","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5186.30006570","558.12805363"
"39779","11000UQ152PS201912150283","UQS200","UQS290"," ","UQS290","11000URZ200609143501","11000NTC200609140361","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","7131.72420164","333.65148659"
"39780","11000UQ152PS201912150285","UQS200","UQS290"," ","UQS290","11000URZ200606015514","11000NTC200606010120","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1551.47530410","181.89004620"
"39781","11000UQ152PS201912150286","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1254.87040464","162.92884289"
"39782","11000UQ152PS201912150287","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","184.42491414","57.04706036"
"39783","11000UQ152PS201912150288","UQS200","UQS210"," ","UQS210","11000URZ200512306368","11000NTC200512309445","노외주차장","11000","6","EMA0009","2019-12-15 00:00:00.0","3073.94775468","257.89785880"
"39784","11000UQ152PS201912150289","UQS200","UQS290"," ","UQS290","11000URZ201512314896","11000NTC201512317690","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","209.80344545","57.32931579"
"39785","11000UQ152PS201912150290","UQS200","UQS210"," ","UQS210","11000URZ200004159926","11000NTC200004159502","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2469.76699225","205.68747408"
"39786","11000UQ152PS201912150291","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","214.29266333","66.76365818"
"39787","11000UQ152PS201912150292","UQS200","UQS290"," ","UQS290","11000URZ200110242446","11000NTC200110241498","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","483.40008432","89.84630252"
"39788","11000UQ152PS201912150293","UQS200","UQS210"," ","UQS210","11000URZ200403201043","11000NTC200403205917","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","572.64068862","94.66483511"
"39789","11000UQ152PS201912150294","UQS200","UQS290"," ","UQS290","11000URZ200307158832","11000NTC200307154581","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","36.43469597","26.35621530"
"39790","11000UQ152PS201912150295","UQS200","UQS290"," ","UQS290","11000URZ201004277291","11000NTC201004274830","주차장","11000","3","EMA0009","2019-12-15 00:00:00.0","930.18661471","126.03624601"
"39791","11000UQ152PS201912150296","UQS200","UQS290"," ","UQS290","11000URZ200108282250","11000NTC200108281236","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","622.81971080","103.10872824"
"39792","11000UQ152PS201912150297","UQS200","UQS290"," ","UQS290","11000URZ200202053325","11000NTC200202052062","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","518.90183960","100.96791677"
"39793","11000UQ152PS201912150299","UQS200","UQS290"," ","UQS290","11000URZ201004277293","11000NTC201004274830","주차장","11000","1","EMA0009","2019-12-15 00:00:00.0","2873.47993949","221.80917958"
"39794","11000UQ152PS201912150906","UQS300","UQS320"," ","UQS320","11000URZ201102248406","11000NTC201102245953","자동차정류장","11000","1","EMA0009","2019-12-15 00:00:00.0","108291.57695600","1586.15513311"
"39795","11000UQ152PS201912150907","UQS300","UQS330"," ","UQS330","11000URZ201106090812","11000NTC201106096120","자동차정류장","11000"," ","EMA0009","2019-12-15 00:00:00.0","56422.00189050","1307.28254027"
"39796","11000UQ152PS201912150908","UQS300","UQS310"," ","UQS310","11000URZ197906269198","11000NTC197906263284","자동차정류장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1864.52306482","180.01221909"
"39797","11000UQ152PS201912150909","UQS300","UQS310"," ","UQS310","11000URZ197809066271","11000NTC197809062770","여객자동차정류장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2070.76634845","187.43214758"
"39798","11000UQ152PS201912150910","UQS300","UQS310"," ","UQS310","11000URZ197901127475","11000NTC197901123026","북부운수","11000"," ","EMA0009","2019-12-15 00:00:00.0","6092.70311192","312.30927382"
"39799","11000UQ152PS201912150911","UQS300","UQS310"," ","UQS310","11000URZ198008181372","11000NTC198008183870","아진교통","11000"," ","EMA0009","2019-12-15 00:00:00.0","3196.09367963","249.57984235"
"39800","11000UQ152PS201912150912","UQS300","UQS310"," ","UQS310","11000URZ197806095310","11000NTC197806092579","신한교통","11000"," ","EMA0009","2019-12-15 00:00:00.0","3190.37600861","227.46612291"
"39801","11000UQ152PS201912150913","UQS300","UQS310"," ","UQS310","11000URZ198006071084","11000NTC198006073770","여객자동차터미널","11000"," ","EMA0009","2019-12-15 00:00:00.0","1924.10431677","173.21694210"
"39802","11000UQ152PS201912150914","UQS300","UQS310"," ","UQS310","11000URZ198802265720","11000NTC198802269599","여객자동차터미널","11000"," ","EMA0009","2019-12-15 00:00:00.0","5770.43602657","407.90929452"
"39803","11000UQ152PS201912150915","UQS300","UQS310"," ","UQS310","11000URZ199207015665","11000NTC199207013180","여객자동차터미널","11000"," ","EMA0009","2019-12-15 00:00:00.0","5952.09732537","340.73974814"
"39804","11000UQ152PS201912150916","UQS300","UQS310"," ","UQS310","11000URZ197605141179","11000NTC197605141639","여객자동차터미널","11000"," ","EMA0009","2019-12-15 00:00:00.0","2156.87202199","190.14517389"
"39805","11000UQ152PS201912150917","UQS300","UQS310"," ","UQS310","11000URZ199906287344","11000NTC199906288823","여객자동차터미널","11000"," ","EMA0009","2019-12-15 00:00:00.0","4548.68159206","328.91169946"
"39806","11290UQ152PS202106150001","UQS500","UQSA54"," ","UQSA54","11290URZ202105210002","11290NTC202105210003","환기구","11290"," ","EMA0009","2021-06-15 00:00:00.0","117.84142819","44.80000000"
"39807","11110UQ152PS202106220002","UQS200","UQS210"," ","UQS210","11110URZ202106160004","11110NTC202106160002","노외주차장","11110","①","EMA0009","2021-06-22 00:00:00.0","377.06296000","106.65501707"
"39808","11000UQ152PS202101050001","UQS500","UQSA52"," ","UQSA52","11000URZ202101050001","11740NTC202101050006","지하철역사","11000"," ","EMA0009","2021-01-05 00:00:00.0","7067.64444790","873.07543619"
"39809","11710UQ152PS202101270001","UQS200","UQS290"," ","UQS290","11710URZ202101220003","11710NTC202101220003","주차장시설 기타","11710"," ","EMA0009","2021-01-27 00:00:00.0","6929.81172342","329.68502795"
"39810","11230UQ152PS202104080013","UQS500","UQS510"," ","UQS510","11230URZ202008040058","11230NTC202008040003","일반철도","11230","3","EMA0009","2021-04-08 00:00:00.0","6832.76934350","684.17805775"
"39811","11000UQ152PS202012080021","UQS500","UQSA52"," ","UQSA52","11000URZ202011160035","11000NTC202011160007","지하철역사","11000","110","EMA0009","2020-12-08 00:00:00.0","2370.69501183","329.65878673"
"39812","11000UQ152PS202102240001","UQS500","UQSA52"," ","UQSA52","11350URZ202102150001","11350NTC202102150002","지하철역사","11000"," ","EMA0009","2021-02-24 00:00:00.0","6256.48317566","626.34669701"
"39813","11680UQ152PS202105110001","UQS500","UQS530"," ","UQS530","11680URZ202105040002","11680NTC202105040002","고속철도","11680","1","EMA0009","2021-05-11 00:00:00.0","74863.95118161","5188.52233888"
"39814","11230UQ152PS202104080015","UQS500","UQS510"," ","UQS510","11230URZ202008040058","11230NTC202008040003","일반철도","11230","3","EMA0009","2021-04-08 00:00:00.0","6832.76934350","684.17805775"
"39815","11000UQ152PS202107290003","UQS200","UQS290"," ","UQS290","11000URZ202107160007","11260NTC202107160002","주차장","11000","1","EMA0009","2021-07-29 00:00:00.0","762.14397316","120.03932682"
"39816","11000UQ152PS202107290004","UQS300","UQS330"," ","UQS330","11000URZ202107160008","11260NTC202107160002","공영차고지","11000"," ","EMA0009","2021-07-29 00:00:00.0","50279.14920801","958.68544020"
"39817","11680UQ152PS202107130001","UQS200","UQS290"," ","UQS290","11000URZ202107070002","11680NTC202107070001","주차장","11680","3","EMA0009","2021-07-13 00:00:00.0","658.71115000","105.82517528"
"39818","11000UQ152PS201912150962","UQS500","UQSA52"," ","UQSA52","11000URZ199505039475","11000NTC199505035219","5호선 종로3가정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6239.42922825","585.15827596"
"39819","11000UQ152PS201912150963","UQS500","UQSA52"," ","UQSA52","11000URZ199804203979","11000NTC199804207888","8호선 몽촌토성정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5570.43480855","705.89539009"
"39820","11000UQ152PS201912150964","UQS500","UQSA52"," ","UQSA52","11000URZ199803234169","11000NTC199803237772","6호선 효창공원앞정거장(구:용산구청)","11000"," ","EMA0009","2019-12-15 00:00:00.0","3736.19530719","377.32439872"
"39821","11000UQ152PS201912150965","UQS500","UQSA52"," ","UQSA52","11000URZ201707069721","11000NTC201707068188","철도","11000","②","EMA0009","2019-12-15 00:00:00.0","9906.34848991","899.27799028"
"39822","11530UQ152PS202202080001","UQS500","UQSA52"," ","UQSA52","11530URZ202202040001","11530NTC202202040003","도시철도 (온수역)","11530"," ","EMA0009","2022-02-08 00:00:00.0","9002.69454358","857.33136464"
"39823","11260UQ152PS202203170006","UQS500","UQS510"," ","UQS510","11260URZ202112160012","11260NTC202112160004","일반철도(경춘선)","11260","①","EMA0009","2022-03-17 00:00:00.0","49551.73238729","5203.38819598"
"39824","11000UQ152PS201912150314","UQS200","UQS290"," ","UQS290","11000URZ199808295833","11000NTC199808298202","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","900.56377343","123.45928595"
"39825","11000UQ152PS201912150315","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","8.77876355","22.28566465"
"39826","11000UQ152PS201912150316","UQS200","UQS210"," ","UQS210","11000URZ200802059681","11000NTC200802051779","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1851.45068623","228.76675147"
"39827","11000UQ152PS201912150496","UQS200","UQS290"," ","UQS290","11000URZ201706014295","11000NTC201706018140","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2646.61093908","243.29999533"
"39828","11000UQ152PS201912150497","UQS200","UQS210"," ","UQS210","11000URZ200112152901","11000NTC200112151797","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","609.41934278","106.66251800"
"39829","11000UQ152PS201912150498","UQS200","UQS210"," ","UQS210","11000URZ200512291458","11000NTC200512299421","노외주차장","11000","근린공원1","EMA0009","2019-12-15 00:00:00.0","1574.48606120","167.11372337"
"39830","11000UQ152PS201912150499","UQS200","UQS290"," ","UQS290","11000URZ200107091373","11000NTC200107091004","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1915.69017309","176.05685218"
"39831","11000UQ152PS201912150500","UQS200","UQS210"," ","UQS210","11000URZ199909146383","11000NTC199909148998","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1013.40008366","131.96874506"
"39832","11000UQ152PS201912150501","UQS200","UQS210"," ","UQS210","11000URZ200007060409","11000NTC200007069699","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","820.60062004","121.41343657"
