gid,lon,lat
다사677501,"127.1348964000","37.5501252700"
다사672502,"127.1292315000","37.5510089800"
다사718505,"127.1812966000","37.5538650500"
다사673488,"127.1304259000","37.5383937500"
다사681490,"127.1394725000","37.5402244300"
다사709526,"127.1710241000","37.5727652900"
다사680489,"127.1383449000","37.5393196200"
다사711525,"127.1732929000","37.5718702400"
다사675501,"127.1326323000","37.5501182500"
다사679488,"127.1372174000","37.5384148100"
다사674488,"127.1315578000","37.5383972900"
다사719501,"127.1824441000","37.5502627200"
다사678502,"127.1360241000","37.5510301100"
다사711527,"127.1732850000","37.5736729200"
다사718502,"127.1813081000","37.5511610200"
다사679489,"127.1372130000","37.5393161500"
다사718504,"127.1813005000","37.5529637100"
다사674502,"127.1314957000","37.5510160600"
다사678501,"127.1360285000","37.5501287700"
다사675488,"127.1326897000","37.5384008100"
다사673498,"127.1303814000","37.5474071600"
다사674499,"127.1315090000","37.5483120400"
다사678487,"127.1360898000","37.5375099800"
다사677489,"127.1349492000","37.5393091800"
다사678490,"127.1360767000","37.5402140100"
다사672474,"127.1293565000","37.5257714000"
다사668483,"127.1247890000","37.5338691900"
다사671473,"127.1282292000","37.5248665000"
다사677488,"127.1349536000","37.5384078300"
다사680486,"127.1383580000","37.5366156000"
다사680485,"127.1383623000","37.5357142500"
다사710526,"127.1721565000","37.5727684400"
다사677502,"127.1348920000","37.5510266100"
다사677490,"127.1349448000","37.5402105200"
다사676501,"127.1337643000","37.5501217700"
다사681487,"127.1394855000","37.5375204000"
다사673501,"127.1303681000","37.5501111800"
다사673500,"127.1303725000","37.5492098400"
다사675500,"127.1326367000","37.5492169100"
다사718501,"127.1813120000","37.5502596700"
다사674501,"127.1315002000","37.5501147200"
다사675489,"127.1326853000","37.5393021600"
다사708524,"127.1698996000","37.5709594500"
다사675491,"127.1326765000","37.5411048400"
다사711498,"127.1733991000","37.5475339800"
다사711526,"127.1732890000","37.5727715800"
다사682484,"127.1406304000","37.5348198200"
다사677487,"127.1349580000","37.5375064900"
다사676502,"127.1337599000","37.5510231100"
다사680484,"127.1383667000","37.5348129100"
다사671499,"127.1281129000","37.5483013900"
다사710525,"127.1721605000","37.5718671000"
다사679486,"127.1372261000","37.5366121200"
다사681489,"127.1394768000","37.5393230900"
다사681484,"127.1394985000","37.5348163700"
다사674500,"127.1315046000","37.5492133800"
다사679487,"127.1372217000","37.5375134700"
다사708523,"127.1699036000","37.5700581100"
다사707530,"127.1687433000","37.5763643200"
다사673499,"127.1303770000","37.5483085000"
다사671500,"127.1281084000","37.5492027400"
다사674490,"127.1315490000","37.5401999700"
다사672501,"127.1292360000","37.5501076400"
다사674489,"127.1315534000","37.5392986300"
다사680490,"127.1383406000","37.5402209700"
다사675490,"127.1326809000","37.5402035000"
다사678488,"127.1360855000","37.5384113300"
다사676489,"127.1338172000","37.5393056700"
다사667483,"127.1236572000","37.5338655900"
다사676500,"127.1337687000","37.5492204300"
다사675502,"127.1326278000","37.5510195900"
다사679502,"127.1371562000","37.5510335900"
다사679490,"127.1372086000","37.5402174900"
다사678486,"127.1360942000","37.5366086400"
다사680488,"127.1383493000","37.5384182800"
다사678489,"127.1360811000","37.5393126700"
다사676490,"127.1338128000","37.5402070100"
다사676488,"127.1338217000","37.5384043300"
다사694497,"127.1541585000","37.5465778400"
다사674491,"127.1315445000","37.5411013100"
다사676487,"127.1338261000","37.5375029900"
다사673502,"127.1303636000","37.5510125200"
다사672500,"127.1292405000","37.5492063000"
다사681486,"127.1394899000","37.5366190600"
다사681488,"127.1394812000","37.5384217400"
다사707524,"127.1687672000","37.5709562800"
다사672473,"127.1293609000","37.5248700600"
다사680487,"127.1383536000","37.5375169400"
다사679485,"127.1372305000","37.5357107800"
다사679484,"127.1372348000","37.5348094400"
다사682491,"127.1406001000","37.5411292200"
다사709524,"127.1710320000","37.5709626100"
다사681485,"127.1394942000","37.5357177100"
다사710527,"127.1721526000","37.5736697800"
다사714526,"127.1766863000","37.5727809300"
다사710524,"127.1721644000","37.5709657600"
다사712526,"127.1744214000","37.5727747100"
다사713526,"127.1755538000","37.5727778300"
다사638410,"127.0911929000","37.4679583500"
다사618440,"127.0684207000","37.4949182600"
다사590465,"127.0366068000","37.5173317000"
다사599478,"127.0467201000","37.5290885700"
다사620446,"127.0706522000","37.5003345500"
다사629427,"127.0809298000","37.4832455900"
다사634428,"127.0865802000","37.4841668600"
다사618438,"127.0684311000","37.4931155800"
다사588433,"127.0345228000","37.4884800400"
다사658419,"127.1137679000","37.4761465900"
다사586466,"127.0320749000","37.5182151900"
다사635429,"127.0877063000","37.4850721600"
다사587466,"127.0332065000","37.5182196700"
다사592444,"127.0389864000","37.4984125000"
다사636415,"127.0889066000","37.4724572500"
다사600471,"127.0478899000","37.5227835700"
다사597470,"127.0445005000","37.5218691900"
다사601452,"127.0491246000","37.5056625000"
다사590432,"127.0367906000","37.4875875900"
다사636429,"127.0888374000","37.4850761000"
다사616437,"127.0661739000","37.4922059500"
다사591470,"127.0377106000","37.5218428100"
다사585464,"127.0309546000","37.5164080400"
다사591435,"127.0379051000","37.4902960400"
다사619444,"127.0695313000","37.4985277500"
다사658418,"127.1137726000","37.4752452400"
다사596427,"127.0436048000","37.4831073000"
다사620444,"127.0706626000","37.4985318700"
다사595475,"127.0422096000","37.5263671100"
다사638413,"127.0911782000","37.4706624000"
다사601476,"127.0489945000","37.5272945700"
다사584467,"127.0298061000","37.5191075400"
다사635437,"127.0876667000","37.4922829200"
다사600478,"127.0478519000","37.5290929100"
다사599476,"127.0467310000","37.5272859100"
다사639415,"127.0922993000","37.4724690000"
다사618437,"127.0684363000","37.4922142300"
다사587470,"127.0331840000","37.5218250100"
다사590468,"127.0365901000","37.5200357100"
다사619438,"127.0695623000","37.4931197000"
다사596428,"127.0435993000","37.4840086400"
다사618441,"127.0684155000","37.4958196000"
다사586464,"127.0320862000","37.5164125300"
다사587462,"127.0332290000","37.5146143300"
다사593472,"127.0399628000","37.5236543100"
다사592468,"127.0388533000","37.5200445700"
다사641426,"127.0945075000","37.4823916100"
다사639409,"127.0923286000","37.4670609100"
다사600473,"127.0478791000","37.5245862400"
다사617438,"127.0672999000","37.4931114400"
다사596470,"127.0433688000","37.5218648200"
다사601473,"127.0490107000","37.5245905700"
다사627428,"127.0786626000","37.4841388900"
다사587458,"127.0332514000","37.5110090000"
다사641425,"127.0945124000","37.4814902600"
다사602476,"127.0501262000","37.5272988900"
다사589431,"127.0356651000","37.4866818100"
다사596471,"127.0433633000","37.5227661600"
다사601428,"127.0492547000","37.4840303600"
다사626425,"127.0775468000","37.4814308200"
다사591467,"127.0377273000","37.5191388100"
다사630428,"127.0820559000","37.4841509400"
다사639413,"127.0923091000","37.4706663100"
다사598427,"127.0458669000","37.4831160200"
다사604450,"127.0525296000","37.5038727300"
다사597475,"127.0444730000","37.5263758600"
다사617437,"127.0673051000","37.4922101000"
다사599471,"127.0467583000","37.5227792300"
다사590434,"127.0367795000","37.4893902700"
다사640408,"127.0934643000","37.4661634600"
다사593444,"127.0401177000","37.4984169100"
다사633428,"127.0854491000","37.4841629000"
다사600475,"127.0478682000","37.5263889100"
다사601477,"127.0489890000","37.5281959100"
다사597471,"127.0444950000","37.5227705300"
다사657418,"127.1126416000","37.4752415400"
다사631428,"127.0831870000","37.4841549400"
다사585466,"127.0309433000","37.5182107000"
다사598428,"127.0458614000","37.4840173600"
다사599474,"127.0467419000","37.5254832400"
다사600453,"127.0479878000","37.5065595200"
다사590433,"127.0367851000","37.4884889300"
다사598471,"127.0456266000","37.5227748800"
다사594475,"127.0410779000","37.5263627200"
다사589434,"127.0356483000","37.4893858300"
다사592445,"127.0389809000","37.4993138400"
다사640429,"127.0933618000","37.4850917600"
다사630425,"127.0820709000","37.4814469100"
다사591466,"127.0377328000","37.5182374700"
다사595471,"127.0422317000","37.5227617800"
다사601475,"127.0489999000","37.5263932400"
다사587461,"127.0332346000","37.5137130000"
다사593443,"127.0401232000","37.4975155700"
다사638416,"127.0911635000","37.4733664400"
다사585463,"127.0309602000","37.5155067000"
다사592470,"127.0388422000","37.5218472300"
다사619440,"127.0695520000","37.4949223900"
다사592467,"127.0388589000","37.5191432300"
다사641416,"127.0945562000","37.4733781300"
다사591433,"127.0379162000","37.4884933600"
다사597427,"127.0447358000","37.4831116700"
다사635414,"127.0877806000","37.4715519600"
다사621443,"127.0717990000","37.4976346400"
다사589430,"127.0356707000","37.4857804700"
다사599427,"127.0469980000","37.4831203600"
다사642415,"127.0956920000","37.4724806600"
다사586468,"127.0320637000","37.5200178600"
다사586465,"127.0320805000","37.5173138600"
다사638414,"127.0911733000","37.4715637500"
다사597429,"127.0447249000","37.4849143500"
다사620443,"127.0706677000","37.4976305300"
다사587459,"127.0332458000","37.5119103300"
다사585468,"127.0309320000","37.5200133700"
다사636413,"127.0889164000","37.4706545500"
다사597425,"127.0447468000","37.4813089900"
다사617442,"127.0672791000","37.4967168100"
다사590467,"127.0365957000","37.5191343700"
다사596475,"127.0433413000","37.5263714900"
다사595473,"127.0422206000","37.5245644400"
다사621444,"127.0717938000","37.4985359800"
다사591430,"127.0379328000","37.4857893400"
다사601474,"127.0490053000","37.5254919000"
다사600476,"127.0478627000","37.5272902400"
다사591432,"127.0379217000","37.4875920200"
다사585465,"127.0309490000","37.5173093700"
다사638415,"127.0911684000","37.4724650900"
다사617441,"127.0672843000","37.4958154600"
다사590430,"127.0368018000","37.4857849100"
다사593471,"127.0399683000","37.5227529800"
다사596473,"127.0433523000","37.5245688200"
다사598429,"127.0458560000","37.4849187000"
다사586462,"127.0320974000","37.5146098600"
다사619439,"127.0695571000","37.4940210500"
다사618442,"127.0684103000","37.4967209400"
다사587460,"127.0332402000","37.5128116600"
다사617436,"127.0673103000","37.4913087500"
다사587464,"127.0332177000","37.5164170000"
다사596429,"127.0435938000","37.4849099900"
다사597426,"127.0447413000","37.4822103300"
다사629428,"127.0809248000","37.4841469400"
다사599473,"127.0467474000","37.5245819000"
다사635413,"127.0877855000","37.4706506100"
다사595470,"127.0422372000","37.5218604400"
다사594442,"127.0412600000","37.4966186300"
다사658420,"127.1137633000","37.4770479400"
다사602451,"127.0502614000","37.5047654800"
다사657420,"127.1126323000","37.4770442300"
다사616438,"127.0661687000","37.4931072900"
다사657417,"127.1126463000","37.4743401900"
다사597472,"127.0444895000","37.5236718600"
다사589468,"127.0354585000","37.5200312600"
다사594470,"127.0411055000","37.5218560500"
다사639410,"127.0923237000","37.4679622600"
다사598477,"127.0455938000","37.5281828900"
다사587463,"127.0332233000","37.5155156700"
다사586467,"127.0320693000","37.5191165300"
다사597474,"127.0444785000","37.5254745300"
다사585467,"127.0309377000","37.5191120400"
다사595474,"127.0422151000","37.5254657800"
다사584466,"127.0298117000","37.5182062100"
다사596474,"127.0433468000","37.5254701600"
다사591434,"127.0379106000","37.4893947000"
다사589469,"127.0354529000","37.5209326000"
다사599475,"127.0467365000","37.5263845700"
다사602475,"127.0501316000","37.5263975500"
다사657419,"127.1126370000","37.4761428900"
다사579453,"127.0242282000","37.5064662100"
다사587465,"127.0332121000","37.5173183400"
다사618443,"127.0684052000","37.4976222900"
다사593441,"127.0401343000","37.4957129000"
다사641410,"127.0945854000","37.4679700400"
다사593470,"127.0399739000","37.5218516500"
다사646419,"127.1001964000","37.4761014500"
다사641418,"127.0945465000","37.4751808300"
다사590466,"127.0366013000","37.5182330400"
다사598476,"127.0455993000","37.5272815600"
다사591468,"127.0377217000","37.5200401400"
다사598475,"127.0456048000","37.5263802200"
다사592446,"127.0389753000","37.5002151800"
다사587468,"127.0331953000","37.5200223400"
다사591431,"127.0379273000","37.4866906800"
다사641415,"127.0945611000","37.4724767800"
다사626428,"127.0775316000","37.4841348500"
다사599477,"127.0467256000","37.5281872400"
다사588429,"127.0345451000","37.4848746800"
다사634429,"127.0865752000","37.4850682100"
다사597428,"127.0447304000","37.4840130100"
다사592469,"127.0388478000","37.5209459000"
다사594441,"127.0412655000","37.4957172900"
다사643415,"127.0968229000","37.4724845200"
다사617440,"127.0672895000","37.4949141200"
다사640418,"127.0934155000","37.4751769400"
다사600474,"127.0478736000","37.5254875800"
다사587469,"127.0331896000","37.5209236700"
다사647414,"127.1013513000","37.4715985200"
다사599430,"127.0469816000","37.4858243900"
다사599472,"127.0467528000","37.5236805700"
다사594443,"127.0412545000","37.4975199700"
다사640409,"127.0934595000","37.4670648100"
다사641417,"127.0945513000","37.4742794800"
다사588431,"127.0345340000","37.4866773600"
다사598426,"127.0458724000","37.4822146800"
다사637428,"127.0899734000","37.4841786900"
다사585469,"127.0309264000","37.5209147000"
다사594471,"127.0411000000","37.5227573800"
다사588432,"127.0345284000","37.4875787000"
다사598473,"127.0456157000","37.5245775500"
다사618439,"127.0684259000","37.4940169200"
다사625425,"127.0764157000","37.4814267700"
다사600429,"127.0481182000","37.4849273800"
다사592430,"127.0390639000","37.4857937600"
다사616439,"127.0661634000","37.4940086300"
다사598472,"127.0456212000","37.5236762200"
다사630426,"127.0820659000","37.4823482500"
다사602477,"127.0501208000","37.5282002200"
다사586461,"127.0321030000","37.5137085200"
다사640417,"127.0934204000","37.4742755900"
다사590431,"127.0367962000","37.4866862500"
다사592431,"127.0390584000","37.4866951000"
다사577457,"127.0219424000","37.5100624100"
다사638429,"127.0910996000","37.4850839500"
다사594472,"127.0410945000","37.5236587200"
다사616436,"127.0661791000","37.4913046100"
다사590435,"127.0367739000","37.4902916100"
다사615438,"127.0650375000","37.4931031300"
다사636412,"127.0889214000","37.4697532000"
다사588430,"127.0345396000","37.4857760200"
다사600426,"127.0481345000","37.4822233500"
다사590469,"127.0365845000","37.5209370400"
다사588463,"127.0343549000","37.5155201300"
다사620445,"127.0706574000","37.4994332100"
다사589432,"127.0356595000","37.4875831500"
다사591469,"127.0377162000","37.5209414800"
다사593442,"127.0401287000","37.4966142300"
다사598470,"127.0456321000","37.5218735500"
다사615439,"127.0650322000","37.4940044700"
다사600477,"127.0478573000","37.5281915800"
다사594473,"127.0410890000","37.5245600500"
다사598474,"127.0456102000","37.5254788900"
다사640410,"127.0934546000","37.4679661600"
다사655406,"127.1104359000","37.4644178900"
다사653405,"127.1081790000","37.4635090700"
다사599455,"127.0468455000","37.5083578600"
다사601427,"127.0492601000","37.4831290100"
다사600428,"127.0481236000","37.4840260400"
다사650426,"127.1046870000","37.4824261000"
다사589465,"127.0354753000","37.5173272600"
다사600455,"127.0479769000","37.5083621900"
다사621437,"127.0718299000","37.4922265800"
다사589433,"127.0356539000","37.4884844900"
다사593430,"127.0401950000","37.4857981700"
다사640428,"127.0933667000","37.4841904100"
다사599425,"127.0470088000","37.4813176800"
다사641427,"127.0945026000","37.4832929500"
다사598425,"127.0458778000","37.4813133400"
다사600427,"127.0481290000","37.4831246900"
다사577456,"127.0219481000","37.5091610800"
다사588470,"127.0343157000","37.5218294700"
다사641409,"127.0945903000","37.4670686900"
다사600472,"127.0478845000","37.5236849100"
다사589470,"127.0354473000","37.5218339300"
다사597424,"127.0447523000","37.4804076500"
다사577458,"127.0219366000","37.5109637400"
다사599428,"127.0469925000","37.4840217000"
다사600454,"127.0479824000","37.5074608500"
다사658421,"127.1137587000","37.4779492900"
다사599454,"127.0468509000","37.5074565200"
다사599426,"127.0470034000","37.4822190200"
다사621442,"127.0718041000","37.4967332900"
다사601451,"127.0491301000","37.5047611700"
다사617456,"127.0672062000","37.5093355700"
다사599429,"127.0469871000","37.4849230400"
다사593469,"127.0399794000","37.5209503100"
다사599456,"127.0468400000","37.5092591900"
다사600456,"127.0479715000","37.5092635300"
