gid,lbl,val
다사562476,,
다사524494,,
다사538487,,
다사558468,,
다사540495,,
다사558491,,
다사545502,,
다사555468,,
다사517481,,
다사555495,,
다사516474,,
다사557493,,
다사545486,,
다사536458,,
다사560472,,
다사529458,,
다사522461,,
다사562502,,
다사543482,,
다사547464,,
다사538454,,
다사536475,,
다사534461,,
다사542454,,
다사539488,,
다사542459,,
다사564494,,
다사532477,,
다사545476,,
다사534463,,
다사536464,,
다사556469,,
다사548459,,
다사547503,,
다사537454,,
다사515469,,
다사548498,,
다사521471,,
다사560499,,
다사545455,,
다사532472,,
다사562485,,
다사532458,,
다사545461,,
다사547470,,
다사534490,,
다사526460,,
다사524467,,
다사544467,,
다사534489,,
다사559493,,
다사547477,,
다사550478,,
다사526483,,
다사516472,,
다사527464,,
다사549497,,
다사543472,,
다사536489,,
다사520493,,
다사516478,,
다사530461,,
다사522466,,
다사526497,,
다사519477,,
다사519465,,
다사555497,,
다사536465,,
다사546455,,
다사566489,,
다사546483,,
다사537495,,
다사535457,,
다사536457,,
다사551465,,
다사571484,,
다사562499,,
다사536494,,
다사541458,,
다사540481,,
다사536463,,
다사541472,,
다사537457,,
다사537462,,
다사538481,,
다사536481,,
다사523466,,
다사538493,,
다사538463,,
다사541476,,
다사539482,,
다사547483,,
다사528480,,
다사544461,,
다사562494,,
다사512482,,
다사535490,,
다사547473,,
다사569490,,
다사516471,,
다사543456,,
다사565474,,
다사538491,,
다사546485,,
다사532459,,
다사545466,,
다사533475,,
다사563489,,
다사541482,,
다사547460,,
다사549463,,
다사528493,,
다사539478,,
다사532462,,
다사547457,,
다사546503,,
다사511483,,
다사530463,,
다사533487,,
다사522481,,
다사545468,,
다사552499,,
다사545483,,
다사519468,,
다사552494,,
다사542492,,
다사525482,,
다사552497,,
다사517466,,
다사540457,,
다사543490,,
다사561471,,
다사535476,,
다사547499,,
다사526478,,
다사550503,,
다사555465,,
다사527459,,
다사527472,,
다사522469,,
다사559500,,
다사552496,,
다사563474,,
다사572482,,
다사540480,,
다사553497,,
다사564476,,
다사538455,,
다사537488,,
다사531485,,
다사535479,,
다사565493,,
다사528458,,
다사542493,,
다사539460,,
다사550476,,
다사556501,,
다사531505,,
다사537492,,
다사514473,,
다사543483,,
다사537456,,
다사545471,,
다사515468,,
다사555469,,
다사536456,,
다사538470,,
다사546456,,
다사516470,,
다사520471,,
다사559491,,
다사564475,,
다사546504,,
다사543477,,
다사558500,,
다사544485,,
다사544476,,
다사549473,,
다사528468,,
다사551499,,
다사518468,,
다사515467,,
다사545479,,
다사519464,,
다사557470,,
다사515472,,
다사541488,,
다사524468,,
다사561469,,
다사534464,,
다사559470,,
다사555500,,
다사541473,,
다사523464,,
다사540460,,
다사542485,,
다사521470,,
다사532502,,
다사533465,,
다사514476,,
다사528507,,
다사549465,,
다사556497,,
다사548476,,
다사559468,,
다사571482,,
다사547476,,
다사540479,,
다사549482,,
다사544463,,
다사517464,,
다사539496,,
다사525459,,
다사560473,,
다사530462,,
다사535475,,
다사540455,,
다사539459,,
다사556495,,
다사550470,,
다사538478,,
다사549472,,
다사515479,,
다사523462,,
다사553500,,
다사524478,,
다사543469,,
다사522467,,
다사543486,,
다사542462,,
다사548481,,
다사529457,,
다사541475,,
다사557489,,
다사541487,,
다사540459,,
다사550501,,
다사552465,,
다사540484,,
다사540477,,
다사548468,,
다사537479,,
다사562500,,
다사532498,,
다사513466,,
다사550477,,
다사556490,,
다사511482,,
다사525478,,
다사521468,,
다사551500,,
다사556500,,
다사536461,,
다사537491,,
다사537481,,
다사541491,,
다사515476,,
다사571483,,
다사560491,,
다사513481,,
다사514469,,
다사469469,374.000000,374.000000
다사466473,47.000000,47.000000
다사471472,28.000000,28.000000
다사479468,37.000000,37.000000
다사478439,58.000000,58.000000
다사480444,661.000000,661.000000
다사502470,609.000000,609.000000
다사470447,473.000000,473.000000
다사473471,223.000000,223.000000
다사454468,760.000000,760.000000
다사453473,240.000000,240.000000
다사503471,463.000000,463.000000
다사468469,0.000000,0.000000
다사478452,392.000000,392.000000
다사469447,399.000000,399.000000
다사487450,453.000000,453.000000
다사476448,214.000000,214.000000
다사480466,505.000000,505.000000
다사466437,209.000000,209.000000
다사465446,110.000000,110.000000
다사468449,394.000000,394.000000
다사474476,671.000000,671.000000
다사470460,256.000000,256.000000
다사463459,0.000000,0.000000
다사456471,781.000000,781.000000
다사475464,6.000000,6.000000
다사468465,440.000000,440.000000
다사484463,62.000000,62.000000
다사496469,0.000000,0.000000
다사471441,299.000000,299.000000
다사476450,647.000000,647.000000
다사460476,305.000000,305.000000
다사472447,170.000000,170.000000
다사461467,695.000000,695.000000
다사462462,72.000000,72.000000
다사485463,278.000000,278.000000
다사467473,399.000000,399.000000
다사471456,344.000000,344.000000
다사485444,331.000000,331.000000
다사476467,301.000000,301.000000
다사498471,502.000000,502.000000
다사455471,561.000000,561.000000
다사488480,20.000000,20.000000
다사460462,832.000000,832.000000
다사497473,311.000000,311.000000
다사484465,61.000000,61.000000
다사497470,0.000000,0.000000
다사474433,12.000000,12.000000
다사463482,691.000000,691.000000
다사482444,396.000000,396.000000
다사473432,94.000000,94.000000
다사475460,186.000000,186.000000
다사473457,188.000000,188.000000
다사465473,675.000000,675.000000
다사485447,377.000000,377.000000
다사498467,889.000000,889.000000
다사474447,80.000000,80.000000
다사461471,49.000000,49.000000
다사464449,1053.000000,1053.000000
다사473443,253.000000,253.000000
다사470461,0.000000,0.000000
다사468477,434.000000,434.000000
다사471468,97.000000,97.000000
다사497467,555.000000,555.000000
다사469437,171.000000,171.000000
다사469445,123.000000,123.000000
다사466472,242.000000,242.000000
다사468478,304.000000,304.000000
다사499467,0.000000,0.000000
다사476442,15.000000,15.000000
다사468458,136.000000,136.000000
다사469479,608.000000,608.000000
다사468437,214.000000,214.000000
다사481452,110.000000,110.000000
다사475478,355.000000,355.000000
다사462469,387.000000,387.000000
다사477468,406.000000,406.000000
다사480453,331.000000,331.000000
다사475475,89.000000,89.000000
다사467471,374.000000,374.000000
다사482443,276.000000,276.000000
다사462476,0.000000,0.000000
다사471434,319.000000,319.000000
다사481460,337.000000,337.000000
다사473469,113.000000,113.000000
다사478445,453.000000,453.000000
다사460494,90.000000,90.000000
다사476458,309.000000,309.000000
다사469458,683.000000,683.000000
다사466489,520.000000,520.000000
다사484450,376.000000,376.000000
다사476480,617.000000,617.000000
다사467445,213.000000,213.000000
다사490458,109.000000,109.000000
다사495476,166.000000,166.000000
다사465486,334.000000,334.000000
다사475455,96.000000,96.000000
다사482455,283.000000,283.000000
다사465490,293.000000,293.000000
다사469475,297.000000,297.000000
다사474443,357.000000,357.000000
다사477479,516.000000,516.000000
다사479458,124.000000,124.000000
다사469483,518.000000,518.000000
다사478449,213.000000,213.000000
다사473454,736.000000,736.000000
다사467447,16.000000,16.000000
다사456468,492.000000,492.000000
다사479445,428.000000,428.000000
다사486464,666.000000,666.000000
다사464454,41.000000,41.000000
다사471450,372.000000,372.000000
다사478462,207.000000,207.000000
다사500469,162.000000,162.000000
다사483446,200.000000,200.000000
다사456474,318.000000,318.000000
다사484461,148.000000,148.000000
다사491460,64.000000,64.000000
다사490455,20.000000,20.000000
다사480471,0.000000,0.000000
다사479461,227.000000,227.000000
다사470471,234.000000,234.000000
다사484457,311.000000,311.000000
다사476460,270.000000,270.000000
다사471447,37.000000,37.000000
다사489469,581.000000,581.000000
다사466481,529.000000,529.000000
다사468448,61.000000,61.000000
다사474467,129.000000,129.000000
다사483464,227.000000,227.000000
다사455468,470.000000,470.000000
다사474470,117.000000,117.000000
다사485453,270.000000,270.000000
다사477456,365.000000,365.000000
다사459474,149.000000,149.000000
다사467458,292.000000,292.000000
다사476441,415.000000,415.000000
다사474455,349.000000,349.000000
다사465461,8.000000,8.000000
다사472483,519.000000,519.000000
다사471462,0.000000,0.000000
다사477471,0.000000,0.000000
다사470480,831.000000,831.000000
다사460470,48.000000,48.000000
다사470443,620.000000,620.000000
다사472469,128.000000,128.000000
다사473453,440.000000,440.000000
다사470458,176.000000,176.000000
다사464460,0.000000,0.000000
다사477446,0.000000,0.000000
다사467448,163.000000,163.000000
다사477453,274.000000,274.000000
다사469450,82.000000,82.000000
다사474483,335.000000,335.000000
다사469466,683.000000,683.000000
다사476465,38.000000,38.000000
다사457475,114.000000,114.000000
다사460472,174.000000,174.000000
다사458472,267.000000,267.000000
다사472437,131.000000,131.000000
다사471459,633.000000,633.000000
다사474437,189.000000,189.000000
다사480455,320.000000,320.000000
다사479453,36.000000,36.000000
다사498473,432.000000,432.000000
다사462488,36.000000,36.000000
다사500466,403.000000,403.000000
다사471482,848.000000,848.000000
다사479450,447.000000,447.000000
다사471474,620.000000,620.000000
다사491467,304.000000,304.000000
다사469433,296.000000,296.000000
다사471470,385.000000,385.000000
다사477477,222.000000,222.000000
다사476479,502.000000,502.000000
다사476466,341.000000,341.000000
다사490462,378.000000,378.000000
다사460493,477.000000,477.000000
다사461472,145.000000,145.000000
다사470477,495.000000,495.000000
다사471443,327.000000,327.000000
다사474461,390.000000,390.000000
다사473435,119.000000,119.000000
다사472474,472.000000,472.000000
다사479452,290.000000,290.000000
다사471485,113.000000,113.000000
다사454475,555.000000,555.000000
다사464461,12.000000,12.000000
다사479456,194.000000,194.000000
다사475469,177.000000,177.000000
다사467474,343.000000,343.000000
다사472486,21.000000,21.000000
다사467465,312.000000,312.000000
다사478448,210.000000,210.000000
다사488469,143.000000,143.000000
다사498475,1056.000000,1056.000000
다사467459,75.000000,75.000000
다사477470,65.000000,65.000000
다사471439,302.000000,302.000000
다사468485,39.000000,39.000000
다사481455,212.000000,212.000000
다사482448,510.000000,510.000000
다사485449,505.000000,505.000000
다사464463,11.000000,11.000000
다사490461,20.000000,20.000000
다사469467,7.000000,7.000000
다사483465,249.000000,249.000000
다사477466,72.000000,72.000000
다사467434,404.000000,404.000000
다사467439,35.000000,35.000000
다사486463,588.000000,588.000000
다사462475,92.000000,92.000000
다사473434,234.000000,234.000000
다사489464,137.000000,137.000000
다사468434,176.000000,176.000000
다사471476,438.000000,438.000000
다사477467,99.000000,99.000000
다사467441,212.000000,212.000000
다사489479,0.000000,0.000000
다사463478,572.000000,572.000000
다사482454,669.000000,669.000000
다사457474,97.000000,97.000000
다사464491,126.000000,126.000000
다사492466,854.000000,854.000000
다사464457,649.000000,649.000000
다사497474,178.000000,178.000000
다사456466,339.000000,339.000000
다사478453,0.000000,0.000000
다사468456,823.000000,823.000000
다사487451,263.000000,263.000000
다사476478,345.000000,345.000000
다사485457,0.000000,0.000000
다사472439,341.000000,341.000000
다사474460,839.000000,839.000000
다사479444,763.000000,763.000000
다사470433,271.000000,271.000000
다사482462,576.000000,576.000000
다사461490,40.000000,40.000000
다사463470,648.000000,648.000000
다사468476,239.000000,239.000000
다사479442,476.000000,476.000000
다사480462,478.000000,478.000000
다사470459,871.000000,871.000000
다사489456,200.000000,200.000000
다사490469,212.000000,212.000000
다사470449,142.000000,142.000000
다사480454,267.000000,267.000000
다사475443,360.000000,360.000000
다사501471,337.000000,337.000000
다사480443,269.000000,269.000000
다사465462,12.000000,12.000000
다사477465,0.000000,0.000000
다사454473,147.000000,147.000000
다사473467,124.000000,124.000000
다사502469,376.000000,376.000000
다사470441,211.000000,211.000000
다사476461,416.000000,416.000000
다사496468,0.000000,0.000000
다사473445,42.000000,42.000000
다사486451,317.000000,317.000000
다사479457,6.000000,6.000000
다사478467,26.000000,26.000000
다사470451,367.000000,367.000000
다사475472,332.000000,332.000000
다사472472,251.000000,251.000000
다사460463,22.000000,22.000000
다사485476,210.000000,210.000000
다사465478,256.000000,256.000000
다사482456,289.000000,289.000000
다사484460,145.000000,145.000000
다사477444,398.000000,398.000000
다사475450,231.000000,231.000000
다사470439,78.000000,78.000000
다사468479,186.000000,186.000000
다사454472,360.000000,360.000000
다사479466,416.000000,416.000000
다사483462,274.000000,274.000000
다사471452,0.000000,0.000000
다사487462,259.000000,259.000000
다사469457,368.000000,368.000000
다사466488,460.000000,460.000000
다사469438,103.000000,103.000000
다사464462,14.000000,14.000000
다사487478,44.000000,44.000000
다사472481,424.000000,424.000000
다사482447,678.000000,678.000000
다사469441,0.000000,0.000000
다사472484,114.000000,114.000000
다사470479,695.000000,695.000000
다사468443,39.000000,39.000000
다사464487,391.000000,391.000000
다사477448,181.000000,181.000000
다사474475,42.000000,42.000000
다사489458,459.000000,459.000000
다사467449,275.000000,275.000000
다사474469,166.000000,166.000000
다사460495,362.000000,362.000000
다사474435,151.000000,151.000000
다사480448,395.000000,395.000000
다사474434,79.000000,79.000000
다사468446,397.000000,397.000000
다사467456,495.000000,495.000000
다사472478,604.000000,604.000000
다사470452,651.000000,651.000000
다사458468,438.000000,438.000000
다사478474,54.000000,54.000000
다사471444,417.000000,417.000000
다사471455,276.000000,276.000000
다사464459,0.000000,0.000000
다사462494,355.000000,355.000000
다사457469,681.000000,681.000000
다사488461,452.000000,452.000000
다사464458,7.000000,7.000000
다사478460,145.000000,145.000000
다사460473,311.000000,311.000000
다사462459,11.000000,11.000000
다사479446,271.000000,271.000000
다사457464,116.000000,116.000000
다사487448,226.000000,226.000000
다사466479,611.000000,611.000000
다사484444,326.000000,326.000000
다사465457,683.000000,683.000000
다사471463,49.000000,49.000000
다사469470,210.000000,210.000000
다사468486,0.000000,0.000000
다사471446,18.000000,18.000000
다사472460,557.000000,557.000000
다사464474,273.000000,273.000000
다사476476,104.000000,104.000000
다사483460,201.000000,201.000000
다사472459,555.000000,555.000000
다사464445,153.000000,153.000000
다사487457,403.000000,403.000000
다사480467,0.000000,0.000000
다사499472,358.000000,358.000000
다사483466,395.000000,395.000000
다사465445,96.000000,96.000000
다사485459,336.000000,336.000000
다사460477,233.000000,233.000000
다사469446,239.000000,239.000000
다사474474,96.000000,96.000000
다사504467,1137.000000,1137.000000
다사468468,141.000000,141.000000
다사470464,0.000000,0.000000
다사467487,167.000000,167.000000
다사472468,49.000000,49.000000
다사468483,327.000000,327.000000
다사474452,43.000000,43.000000
다사476439,543.000000,543.000000
다사469454,364.000000,364.000000
다사477442,183.000000,183.000000
다사466469,750.000000,750.000000
다사456473,165.000000,165.000000
다사465487,72.000000,72.000000
다사486479,223.000000,223.000000
다사466443,164.000000,164.000000
다사481467,224.000000,224.000000
다사473463,279.000000,279.000000
다사472471,329.000000,329.000000
다사470484,85.000000,85.000000
다사483456,287.000000,287.000000
다사484456,69.000000,69.000000
다사492462,278.000000,278.000000
다사470475,275.000000,275.000000
다사488470,821.000000,821.000000
다사481458,376.000000,376.000000
다사480461,273.000000,273.000000
다사475454,334.000000,334.000000
다사481456,340.000000,340.000000
다사460491,54.000000,54.000000
다사472457,323.000000,323.000000
다사474463,143.000000,143.000000
다사457472,0.000000,0.000000
다사504468,32.000000,32.000000
다사503468,271.000000,271.000000
다사468462,6.000000,6.000000
다사461466,104.000000,104.000000
다사465489,384.000000,384.000000
다사490460,91.000000,91.000000
다사456475,0.000000,0.000000
다사465480,176.000000,176.000000
다사463473,217.000000,217.000000
다사459476,734.000000,734.000000
다사456463,38.000000,38.000000
다사467476,176.000000,176.000000
다사467454,23.000000,23.000000
다사494466,316.000000,316.000000
다사481447,334.000000,334.000000
다사471478,1328.000000,1328.000000
다사492461,7.000000,7.000000
다사468450,296.000000,296.000000
다사470486,74.000000,74.000000
다사482445,290.000000,290.000000
다사471457,176.000000,176.000000
다사470434,278.000000,278.000000
다사493467,129.000000,129.000000
다사454466,867.000000,867.000000
다사470478,146.000000,146.000000
다사473472,96.000000,96.000000
다사457477,110.000000,110.000000
다사475466,68.000000,68.000000
다사468474,279.000000,279.000000
다사484448,67.000000,67.000000
다사489462,128.000000,128.000000
다사477451,534.000000,534.000000
다사465447,80.000000,80.000000
다사464447,261.000000,261.000000
다사483443,203.000000,203.000000
다사497475,336.000000,336.000000
다사488456,389.000000,389.000000
다사478459,150.000000,150.000000
다사472452,278.000000,278.000000
다사461463,46.000000,46.000000
다사482466,360.000000,360.000000
다사493469,0.000000,0.000000
다사478451,8.000000,8.000000
다사467435,561.000000,561.000000
다사468470,75.000000,75.000000
다사470436,115.000000,115.000000
다사472476,23.000000,23.000000
다사464480,153.000000,153.000000
다사467443,212.000000,212.000000
다사499473,192.000000,192.000000
다사466476,25.000000,25.000000
다사480445,150.000000,150.000000
다사480470,161.000000,161.000000
다사468442,109.000000,109.000000
다사484454,227.000000,227.000000
다사481451,501.000000,501.000000
다사481450,224.000000,224.000000
다사475484,446.000000,446.000000
다사487458,449.000000,449.000000
다사493462,12.000000,12.000000
다사474462,37.000000,37.000000
다사479447,331.000000,331.000000
다사462484,0.000000,0.000000
다사473470,98.000000,98.000000
다사471431,550.000000,550.000000
다사476456,148.000000,148.000000
다사478472,280.000000,280.000000
다사476455,327.000000,327.000000
다사474478,237.000000,237.000000
다사481448,989.000000,989.000000
다사455475,32.000000,32.000000
다사485466,205.000000,205.000000
다사475458,394.000000,394.000000
다사468457,577.000000,577.000000
다사464476,281.000000,281.000000
다사470437,209.000000,209.000000
다사479473,379.000000,379.000000
다사474439,335.000000,335.000000
다사468436,159.000000,159.000000
다사471479,847.000000,847.000000
다사476469,174.000000,174.000000
다사466463,270.000000,270.000000
다사466446,81.000000,81.000000
다사471466,616.000000,616.000000
다사461473,128.000000,128.000000
다사466483,49.000000,49.000000
다사461491,232.000000,232.000000
다사464464,0.000000,0.000000
다사502468,388.000000,388.000000
다사476474,687.000000,687.000000
다사488462,400.000000,400.000000
다사456467,1106.000000,1106.000000
다사489480,0.000000,0.000000
다사472446,35.000000,35.000000
다사469455,402.000000,402.000000
다사475439,450.000000,450.000000
다사475436,199.000000,199.000000
다사472448,742.000000,742.000000
다사461476,243.000000,243.000000
다사474481,200.000000,200.000000
다사459473,303.000000,303.000000
다사481463,397.000000,397.000000
다사468433,323.000000,323.000000
다사459465,565.000000,565.000000
다사466470,565.000000,565.000000
다사500467,517.000000,517.000000
다사468440,18.000000,18.000000
다사474472,340.000000,340.000000
다사475462,277.000000,277.000000
다사472449,410.000000,410.000000
다사484443,0.000000,0.000000
다사460496,39.000000,39.000000
다사469435,176.000000,176.000000
다사479459,435.000000,435.000000
다사488452,112.000000,112.000000
다사459463,13.000000,13.000000
다사466480,754.000000,754.000000
다사474444,317.000000,317.000000
다사457468,325.000000,325.000000
다사477459,378.000000,378.000000
다사461493,111.000000,111.000000
다사478471,517.000000,517.000000
다사476449,1058.000000,1058.000000
다사466456,284.000000,284.000000
다사485446,316.000000,316.000000
다사471458,7.000000,7.000000
다사467479,218.000000,218.000000
다사478469,37.000000,37.000000
다사465488,116.000000,116.000000
다사467467,443.000000,443.000000
다사462466,893.000000,893.000000
다사467463,228.000000,228.000000
다사462467,568.000000,568.000000
다사477445,208.000000,208.000000
다사477473,701.000000,701.000000
다사472431,322.000000,322.000000
다사465450,334.000000,334.000000
다사503470,373.000000,373.000000
다사468444,49.000000,49.000000
다사484449,539.000000,539.000000
다사475482,15.000000,15.000000
다사481462,284.000000,284.000000
다사460461,366.000000,366.000000
다사462461,412.000000,412.000000
다사459462,363.000000,363.000000
다사478454,155.000000,155.000000
다사475477,280.000000,280.000000
다사480458,332.000000,332.000000
다사455464,232.000000,232.000000
다사459494,285.000000,285.000000
다사466490,49.000000,49.000000
다사467470,56.000000,56.000000
다사459495,93.000000,93.000000
다사480450,492.000000,492.000000
다사463463,13.000000,13.000000
다사477457,318.000000,318.000000
다사466486,569.000000,569.000000
다사487463,349.000000,349.000000
다사470438,261.000000,261.000000
다사499468,233.000000,233.000000
다사456465,466.000000,466.000000
다사464456,195.000000,195.000000
다사467485,268.000000,268.000000
다사462491,1027.000000,1027.000000
다사471433,187.000000,187.000000
다사464444,431.000000,431.000000
다사462481,703.000000,703.000000
다사466441,185.000000,185.000000
다사475442,318.000000,318.000000
다사487461,298.000000,298.000000
다사468432,280.000000,280.000000
다사472473,564.000000,564.000000
다사465439,61.000000,61.000000
다사490463,301.000000,301.000000
다사473477,142.000000,142.000000
다사479454,57.000000,57.000000
다사471437,131.000000,131.000000
다사470444,221.000000,221.000000
다사470470,146.000000,146.000000
다사466449,39.000000,39.000000
다사471438,240.000000,240.000000
다사485477,0.000000,0.000000
다사473456,330.000000,330.000000
다사468435,244.000000,244.000000
다사488454,651.000000,651.000000
다사473483,313.000000,313.000000
다사473464,38.000000,38.000000
다사486478,0.000000,0.000000
다사489452,20.000000,20.000000
다사477476,819.000000,819.000000
다사477474,364.000000,364.000000
다사455467,741.000000,741.000000
다사477463,428.000000,428.000000
다사465456,342.000000,342.000000
다사455473,507.000000,507.000000
다사473436,278.000000,278.000000
다사491481,373.000000,373.000000
다사464471,14.000000,14.000000
다사483444,426.000000,426.000000
다사472477,749.000000,749.000000
다사477480,646.000000,646.000000
다사470474,631.000000,631.000000
다사504470,0.000000,0.000000
다사462464,7.000000,7.000000
다사497476,557.000000,557.000000
다사480465,230.000000,230.000000
다사472456,407.000000,407.000000
다사466442,184.000000,184.000000
다사467442,145.000000,145.000000
다사466457,513.000000,513.000000
다사469474,590.000000,590.000000
다사471473,391.000000,391.000000
다사454471,632.000000,632.000000
다사474458,296.000000,296.000000
다사463471,64.000000,64.000000
다사482464,58.000000,58.000000
다사476477,863.000000,863.000000
다사480456,278.000000,278.000000
다사460468,20.000000,20.000000
다사484446,333.000000,333.000000
다사473449,112.000000,112.000000
다사469453,318.000000,318.000000
다사469459,337.000000,337.000000
다사478447,167.000000,167.000000
다사457466,772.000000,772.000000
다사462473,261.000000,261.000000
다사473476,30.000000,30.000000
다사467451,464.000000,464.000000
다사466450,27.000000,27.000000
다사467482,442.000000,442.000000
다사468467,241.000000,241.000000
다사473473,17.000000,17.000000
다사464448,235.000000,235.000000
다사458477,501.000000,501.000000
다사465459,13.000000,13.000000
다사470455,127.000000,127.000000
다사458464,0.000000,0.000000
다사477439,56.000000,56.000000
다사471435,301.000000,301.000000
다사475483,241.000000,241.000000
다사477447,0.000000,0.000000
다사479441,793.000000,793.000000
다사488455,390.000000,390.000000
다사474454,383.000000,383.000000
다사482449,186.000000,186.000000
다사477478,462.000000,462.000000
다사475444,303.000000,303.000000
다사468480,169.000000,169.000000
다사468472,393.000000,393.000000
다사490459,113.000000,113.000000
다사475449,71.000000,71.000000
다사498466,773.000000,773.000000
다사459466,380.000000,380.000000
다사481454,1020.000000,1020.000000
다사456469,436.000000,436.000000
다사491461,12.000000,12.000000
다사486470,248.000000,248.000000
다사460466,246.000000,246.000000
다사486452,601.000000,601.000000
다사464470,492.000000,492.000000
다사466487,80.000000,80.000000
다사479465,135.000000,135.000000
다사479474,310.000000,310.000000
다사462465,118.000000,118.000000
다사492469,1177.000000,1177.000000
다사485450,1216.000000,1216.000000
다사475474,105.000000,105.000000
다사472482,407.000000,407.000000
다사481445,140.000000,140.000000
다사468487,143.000000,143.000000
다사490457,19.000000,19.000000
다사484464,352.000000,352.000000
다사467464,285.000000,285.000000
다사488460,357.000000,357.000000
다사466458,238.000000,238.000000
다사476452,597.000000,597.000000
다사486457,172.000000,172.000000
다사476459,379.000000,379.000000
다사482467,285.000000,285.000000
다사489453,47.000000,47.000000
다사476471,26.000000,26.000000
다사486475,591.000000,591.000000
다사484459,292.000000,292.000000
다사469442,332.000000,332.000000
다사483455,142.000000,142.000000
다사475452,756.000000,756.000000
다사491469,419.000000,419.000000
다사469436,269.000000,269.000000
다사493466,782.000000,782.000000
다사464469,213.000000,213.000000
다사460465,13.000000,13.000000
다사484451,417.000000,417.000000
다사467483,162.000000,162.000000
다사465460,0.000000,0.000000
다사475473,953.000000,953.000000
다사482446,265.000000,265.000000
다사478465,51.000000,51.000000
다사473474,524.000000,524.000000
다사460464,21.000000,21.000000
다사470454,63.000000,63.000000
다사485475,314.000000,314.000000
다사469448,193.000000,193.000000
다사465463,0.000000,0.000000
다사476473,428.000000,428.000000
다사488453,221.000000,221.000000
다사468473,517.000000,517.000000
다사467437,153.000000,153.000000
다사477450,491.000000,491.000000
다사470487,287.000000,287.000000
다사466492,8.000000,8.000000
다사488479,200.000000,200.000000
다사468464,437.000000,437.000000
다사470483,1032.000000,1032.000000
다사468455,371.000000,371.000000
다사474438,243.000000,243.000000
다사485445,333.000000,333.000000
다사457463,0.000000,0.000000
다사465484,0.000000,0.000000
다사476468,186.000000,186.000000
다사472467,212.000000,212.000000
다사486462,78.000000,78.000000
다사474441,471.000000,471.000000
다사503469,185.000000,185.000000
다사464481,0.000000,0.000000
다사479451,1216.000000,1216.000000
다사472479,310.000000,310.000000
다사478475,83.000000,83.000000
다사469473,432.000000,432.000000
다사466444,76.000000,76.000000
다사464472,317.000000,317.000000
다사475470,217.000000,217.000000
다사470462,13.000000,13.000000
다사474480,336.000000,336.000000
다사474464,236.000000,236.000000
다사488449,64.000000,64.000000
다사470435,248.000000,248.000000
다사470453,539.000000,539.000000
다사478473,429.000000,429.000000
다사469472,453.000000,453.000000
다사475441,633.000000,633.000000
다사480451,644.000000,644.000000
다사466474,75.000000,75.000000
다사479443,668.000000,668.000000
다사475476,468.000000,468.000000
다사475456,60.000000,60.000000
다사476446,223.000000,223.000000
다사473455,187.000000,187.000000
다사469484,437.000000,437.000000
다사476444,150.000000,150.000000
다사488450,58.000000,58.000000
다사457467,381.000000,381.000000
다사490464,12.000000,12.000000
다사485458,149.000000,149.000000
다사470472,265.000000,265.000000
다사481449,653.000000,653.000000
다사486454,715.000000,715.000000
다사480457,31.000000,31.000000
다사491462,324.000000,324.000000
다사478440,625.000000,625.000000
다사477469,406.000000,406.000000
다사475457,307.000000,307.000000
다사467466,461.000000,461.000000
다사488451,79.000000,79.000000
다사487459,411.000000,411.000000
다사471436,227.000000,227.000000
다사487456,186.000000,186.000000
다사462492,922.000000,922.000000
다사482465,254.000000,254.000000
다사487455,74.000000,74.000000
다사472461,271.000000,271.000000
다사468482,13.000000,13.000000
다사470440,150.000000,150.000000
다사474442,262.000000,262.000000
다사475453,150.000000,150.000000
다사483461,54.000000,54.000000
다사481464,316.000000,316.000000
다사484477,0.000000,0.000000
다사466436,167.000000,167.000000
다사486458,313.000000,313.000000
다사457471,614.000000,614.000000
다사500470,402.000000,402.000000
다사486446,265.000000,265.000000
다사491472,0.000000,0.000000
다사473446,31.000000,31.000000
다사477458,276.000000,276.000000
다사484462,492.000000,492.000000
다사468453,135.000000,135.000000
다사489457,329.000000,329.000000
다사491479,391.000000,391.000000
다사471445,128.000000,128.000000
다사487454,353.000000,353.000000
다사472454,480.000000,480.000000
다사465472,823.000000,823.000000
다사459475,35.000000,35.000000
다사459470,865.000000,865.000000
다사469480,593.000000,593.000000
다사469478,440.000000,440.000000
다사480452,376.000000,376.000000
다사474451,471.000000,471.000000
다사488464,172.000000,172.000000
다사478441,363.000000,363.000000
다사463484,0.000000,0.000000
다사458469,367.000000,367.000000
다사468445,165.000000,165.000000
다사467481,489.000000,489.000000
다사471432,382.000000,382.000000
다사467436,222.000000,222.000000
다사478461,305.000000,305.000000
다사485462,478.000000,478.000000
다사478442,435.000000,435.000000
다사484458,337.000000,337.000000
다사479448,320.000000,320.000000
다사470445,59.000000,59.000000
다사482461,204.000000,204.000000
다사462463,30.000000,30.000000
다사481453,451.000000,451.000000
다사465444,367.000000,367.000000
다사477455,227.000000,227.000000
다사473439,423.000000,423.000000
다사479470,159.000000,159.000000
다사464442,11.000000,11.000000
다사467477,444.000000,444.000000
다사479460,302.000000,302.000000
다사472453,462.000000,462.000000
다사480459,152.000000,152.000000
다사461475,0.000000,0.000000
다사463489,0.000000,0.000000
다사481443,109.000000,109.000000
다사479471,246.000000,246.000000
다사470450,187.000000,187.000000
다사458467,417.000000,417.000000
다사501468,530.000000,530.000000
다사464483,217.000000,217.000000
다사504469,198.000000,198.000000
다사482458,357.000000,357.000000
다사478476,177.000000,177.000000
