gid,lon,lat
다사596594,127.0426858000,37.6336292500
다사599634,127.0458663000,37.6696949800
다사595629,127.0413585000,37.6651708700
다사597649,127.0435157000,37.6832058900
다사576661,127.0196301000,37.6939269800
다사596601,127.0426471000,37.6399384700
다사571614,127.0142351000,37.6515422700
다사585618,127.0300828000,37.6552118100
다사599649,127.0457839000,37.6832146500
다사577625,127.0209730000,37.6614845100
다사580620,127.0244030000,37.6569917200
다사596635,127.0424591000,37.6705831500
다사597630,127.0436206000,37.6660809800
다사595597,127.0415358000,37.6363288000
다사588614,127.0335064000,37.6516200600
다사583614,127.0278383000,37.6515975100
다사579615,127.0232982000,37.6524805800
다사588602,127.0335740000,37.6408042800
다사584623,127.0289207000,37.6597138500
다사594617,127.0402914000,37.6543507000
다사597636,127.0435875000,37.6714888500
다사588613,127.0335120000,37.6507187400
다사594615,127.0403025000,37.6525480700
다사597611,127.0437254000,37.6489560200
다사585605,127.0301567000,37.6434947400
다사599653,127.0457619000,37.6868198900
다사579623,127.0232521000,37.6596910700
다사586632,127.0311371000,37.6678346800
다사590602,127.0358409000,37.6408132200
다사579621,127.0232636000,37.6578884500
다사570619,127.0130721000,37.6560441500
다사577620,127.0210020000,37.6569779600
다사593593,127.0392913000,37.6327147000
다사588633,127.0333992000,37.6687449900
다사592616,127.0380296000,37.6534405300
다사592634,127.0379291000,37.6696641500
다사588630,127.0334161000,37.6660410500
다사589620,127.0346062000,37.6570324100
다사593627,127.0391020000,37.6633594100
다사587630,127.0322823000,37.6660365600
다사587607,127.0324123000,37.6453063700
다사594608,127.0403414000,37.6462388700
다사595612,127.0414527000,37.6498485400
다사578623,127.0221183000,37.6596864900
다사591610,127.0369296000,37.6480282000
다사585626,127.0300374000,37.6624223100
다사602624,127.0493224000,37.6606949000
다사596648,127.0423871000,37.6823001900
다사595622,127.0413973000,37.6588616800
다사598638,127.0447104000,37.6732958600
다사591627,127.0368344000,37.6633505300
다사596632,127.0424757000,37.6678792100
다사574622,127.0175893000,37.6587667200
다사590620,127.0357399000,37.6570368800
다사606603,127.0539706000,37.6417845000
다사590608,127.0358073000,37.6462211100
다사583641,127.0276842000,37.6759329000
다사588609,127.0335346000,37.6471134900
다사591615,127.0369016000,37.6525347700
다사596613,127.0425808000,37.6507542600
다사584622,127.0289264000,37.6588125400
다사601652,127.0480356000,37.6859273000
다사605607,127.0528156000,37.6453854700
다사605609,127.0528048000,37.6471881100
다사587606,127.0324180000,37.6444050600
다사576627,127.0198277000,37.6632825200
다사587636,127.0322484000,37.6714444300
다사592613,127.0380464000,37.6507365900
다사593594,127.0392858000,37.6336160200
다사591604,127.0369632000,37.6426203100
다사595613,127.0414472000,37.6507498500
다사596618,127.0425531000,37.6552608300
다사600654,127.0468905000,37.6877255600
다사572625,127.0153042000,37.6614613500
다사595621,127.0414028000,37.6579603700
다사597638,127.0435764000,37.6732914800
다사579610,127.0233270000,37.6479740200
다사589625,127.0345781000,37.6615389800
다사592632,127.0379403000,37.6678615300
다사601646,127.0480684000,37.6805194300
다사588652,127.0332919000,37.6858698700
다사596609,127.0426029000,37.6471489900
다사601638,127.0481122000,37.6733089400
다사602646,127.0492025000,37.6805237700
다사594599,127.0403913000,37.6381270300
다사600628,127.0470330000,37.6642914600
다사586621,127.0311995000,37.6579202600
다사595632,127.0413418000,37.6678748100
다사582627,127.0266304000,37.6633100200
다사585629,127.0300203000,37.6651262400
다사596623,127.0425255000,37.6597674000
다사596655,127.0423484000,37.6886093500
다사573616,127.0164906000,37.6533542100
다사594628,127.0402302000,37.6642651400
다사595593,127.0415580000,37.6327235300
다사597660,127.0434549000,37.6931202900
다사600636,127.0469892000,37.6715019700
다사601636,127.0481231000,37.6715063200
다사596650,127.0423761000,37.6841028100
다사586610,127.0312618000,37.6480058100
다사588623,127.0334556000,37.6597318700
다사580611,127.0244548000,37.6488799100
다사592620,127.0380073000,37.6570457800
다사593624,127.0391187000,37.6606554700
다사582608,127.0267391000,37.6461850800
다사572619,127.0153394000,37.6560534900
다사583622,127.0277927000,37.6588080000
다사596600,127.0426526000,37.6390371500
다사574621,127.0175951000,37.6578654100
다사599633,127.0458718000,37.6687936700
다사599629,127.0458937000,37.6651884200
다사598642,127.0446883000,37.6769011000
다사579617,127.0232866000,37.6542832100
다사596624,127.0425199000,37.6606687100
다사599646,127.0458004000,37.6805107200
다사579622,127.0232578000,37.6587897600
다사595638,127.0413086000,37.6732826800
다사602641,127.0492298000,37.6760172200
다사596596,127.0426747000,37.6354318800
다사599620,127.0459431000,37.6570766000
다사601618,127.0482215000,37.6552826700
다사585615,127.0300999000,37.6525078700
다사590633,127.0356669000,37.6687539400
다사573618,127.0164789000,37.6551568300
다사583628,127.0277584000,37.6642158700
다사593645,127.0390016000,37.6795830100
다사599626,127.0459102000,37.6624844800
다사593634,127.0390630000,37.6696685900
다사601654,127.0480247000,37.6877299200
다사588610,127.0335289000,37.6480148000
다사592607,127.0380799000,37.6453287000
다사598650,127.0446443000,37.6841115900
다사592605,127.0380911000,37.6435260700
다사594627,127.0402358000,37.6633638300
다사598647,127.0446608000,37.6814076600
다사586629,127.0311542000,37.6651307500
다사602648,127.0491916000,37.6823263900
다사603614,127.0505105000,37.6516860700
다사572623,127.0153160000,37.6596587300
다사573617,127.0164848000,37.6542555200
다사584625,127.0289093000,37.6615164700
다사590606,127.0358185000,37.6444184900
다사588628,127.0334274000,37.6642384300
다사600622,127.0470659000,37.6588835800
다사602615,127.0493715000,37.6525830600
다사573623,127.0164497000,37.6596633800
다사571618,127.0142116000,37.6551475200
다사577627,127.0209614000,37.6632871300
다사600619,127.0470823000,37.6561796400
다사578626,127.0221010000,37.6623904200
다사592606,127.0380855000,37.6444273800
다사594614,127.0403080000,37.6516467600
다사592621,127.0380017000,37.6579471000
다사586625,127.0311768000,37.6615255100
다사590654,127.0355490000,37.6876814400
다사594651,127.0401023000,37.6849952900
다사594625,127.0402469000,37.6615612100
다사578656,127.0219275000,37.6894296700
다사586635,127.0311201000,37.6705386200
다사598606,127.0448865000,37.6444538200
다사586634,127.0311258000,37.6696373100
다사589606,127.0346850000,37.6444140200
다사582628,127.0266246000,37.6642113300
다사588626,127.0334387000,37.6624358100
다사600624,127.0470549000,37.6606862100
다사587621,127.0323332000,37.6579247600
다사592598,127.0381301000,37.6372168600
다사600653,127.0468960000,37.6868242500
다사578627,127.0220952000,37.6632917300
다사592644,127.0378732000,37.6786772600
다사600626,127.0470440000,37.6624888400
다사586631,127.0311428000,37.6669333700
다사601605,127.0482924000,37.6435655700
다사582607,127.0267448000,37.6452837700
다사587618,127.0323502000,37.6552208200
다사581623,127.0255195000,37.6597002200
다사586613,127.0312448000,37.6507097600
다사595602,127.0415081000,37.6408353800
다사579612,127.0233154000,37.6497766500
다사602621,127.0493388000,37.6579909500
다사590632,127.0356726000,37.6678526300
다사578620,127.0221357000,37.6569825500
다사581609,127.0255998000,37.6470818500
다사593618,127.0391521000,37.6552475900
다사594656,127.0400745000,37.6895018400
다사595657,127.0412031000,37.6904075600
다사589618,127.0346175000,37.6552297900
다사595635,127.0413252000,37.6705787400
다사586627,127.0311655000,37.6633281300
다사599611,127.0459925000,37.6489647600
다사585610,127.0301283000,37.6480013100
다사595608,127.0414749000,37.6462432800
다사586659,127.0309840000,37.6921700200
다사596629,127.0424923000,37.6651752700
다사573619,127.0164731000,37.6560581400
다사587622,127.0323275000,37.6588260700
다사599614,127.0459761000,37.6516687100
다사593644,127.0390072000,37.6786817000
다사597620,127.0436758000,37.6570678500
다사601635,127.0481286000,37.6706050000
다사599648,127.0457894000,37.6823133400
다사601625,127.0481832000,37.6615918700
다사597612,127.0437199000,37.6498573300
다사589604,127.0346962000,37.6426113900
다사585621,127.0300658000,37.6579157500
다사598618,127.0448205000,37.6552696000
다사600621,127.0470714000,37.6579822700
다사572621,127.0153277000,37.6578561100
다사575667,127.0184609000,37.6993301800
다사589629,127.0345556000,37.6651442200
다사570618,127.0130779000,37.6551428400
다사570663,127.0128128000,37.6957016700
다사593631,127.0390797000,37.6669646600
다사601645,127.0480739000,37.6796181200
다사575664,127.0184784000,37.6966262700
다사591617,127.0368904000,37.6543374000
다사590645,127.0355995000,37.6795696600
다사597650,127.0435102000,37.6841072000
다사596630,127.0424868000,37.6660765900
다사570615,127.0130956000,37.6524389100
다사601640,127.0481013000,37.6751115600
다사601650,127.0480466000,37.6841246800
다사584613,127.0289776000,37.6507007200
다사571615,127.0142292000,37.6524435900
다사580623,127.0243858000,37.6596956500
다사587605,127.0324236000,37.6435037400
다사594626,127.0402413000,37.6624625200
다사602613,127.0493824000,37.6507804300
다사585622,127.0300601000,37.6588170600
다사596602,127.0426416000,37.6408397800
다사591620,127.0368736000,37.6570413400
다사601619,127.0482160000,37.6561839900
다사577624,127.0209788000,37.6605832000
다사596638,127.0424425000,37.6732870800
다사595627,127.0413696000,37.6633682500
다사596646,127.0423982000,37.6804975700
다사579624,127.0232463000,37.6605923800
다사578611,127.0221876000,37.6488707500
다사590607,127.0358129000,37.6453198000
다사591635,127.0367896000,37.6705610200
다사571617,127.0142175000,37.6542462100
다사572618,127.0153453000,37.6551521800
다사580616,127.0244260000,37.6533864700
다사589609,127.0346681000,37.6471179600
다사585613,127.0301112000,37.6507052500
다사592624,127.0379850000,37.6606510300
다사591616,127.0368960000,37.6534360800
다사597633,127.0436040000,37.6687849200
다사598634,127.0447324000,37.6696906100
다사596593,127.0426913000,37.6327279300
다사601641,127.0480958000,37.6760128800
다사580609,127.0244663000,37.6470772800
다사590601,127.0358465000,37.6399119100
다사602642,127.0492243000,37.6769185300
다사598608,127.0448755000,37.6462564500
다사582613,127.0267105000,37.6506916500
다사599644,127.0458113000,37.6787081000
다사583609,127.0278669000,37.6470909400
다사599622,127.0459322000,37.6588792200
다사601653,127.0480302000,37.6868286100
다사595609,127.0414693000,37.6471445900
다사594632,127.0402080000,37.6678703900
다사596644,127.0424093000,37.6786949500
다사591625,127.0368456000,37.6615479000
다사599640,127.0458333000,37.6751028500
다사591612,127.0369184000,37.6498308300
다사590622,127.0357287000,37.6588395100
다사601606,127.0482870000,37.6444668800
다사583610,127.0278612000,37.6479922500
다사598643,127.0446828000,37.6778024100
다사602651,127.0491752000,37.6850303300
다사594601,127.0403802000,37.6399296600
다사595617,127.0414250000,37.6543551100
다사578613,127.0221761000,37.6506733700
다사593628,127.0390964000,37.6642607200
다사571620,127.0141999000,37.6569501400
다사600606,127.0471535000,37.6444625400
다사603612,127.0505214000,37.6498834400
다사585634,127.0299919000,37.6696327900
다사597647,127.0435267000,37.6814032700
다사596639,127.0424370000,37.6741883900
다사590600,127.0358521000,37.6390105900
다사604609,127.0516712000,37.6471838100
다사593635,127.0390574000,37.6705699000
다사599651,127.0457729000,37.6850172700
다사598637,127.0447159000,37.6723945500
다사598655,127.0446167000,37.6886181400
다사596610,127.0425974000,37.6480503100
다사570614,127.0131015000,37.6515376000
다사570616,127.0130897000,37.6533402200
다사599613,127.0459816000,37.6507673900
다사593595,127.0392802000,37.6345173400
다사596608,127.0426084000,37.6462476800
다사591621,127.0368680000,37.6579426500
다사596595,127.0426802000,37.6345305700
다사586615,127.0312335000,37.6525123800
다사587612,127.0323841000,37.6498129400
다사601612,127.0482542000,37.6498747800
다사600625,127.0470495000,37.6615875200
다사588612,127.0335177000,37.6498174300
다사598649,127.0446498000,37.6832102800
다사581612,127.0255826000,37.6497857800
다사597613,127.0437144000,37.6507586500
다사580625,127.0243743000,37.6614982700
다사601610,127.0482651000,37.6480721500
다사576625,127.0198393000,37.6614799000
다사594620,127.0402747000,37.6570546400
다사588622,127.0334613000,37.6588305600
다사582625,127.0266418000,37.6615073900
다사590599,127.0358577000,37.6381092800
다사598613,127.0448480000,37.6507630200
다사599630,127.0458882000,37.6660897300
다사596651,127.0423705000,37.6850041200
다사593622,127.0391299000,37.6588528400
다사579625,127.0232405000,37.6614937000
다사582610,127.0267276000,37.6479877100
다사594658,127.0400633000,37.6913044500
다사605606,127.0528210000,37.6444841600
다사599627,127.0459047000,37.6633857900
다사593620,127.0391410000,37.6570502200
다사586633,127.0311315000,37.6687359900
다사594624,127.0402525000,37.6606598900
다사596643,127.0424148000,37.6777936400
다사585612,127.0301169000,37.6498039300
다사601620,127.0482105000,37.6570853000
다사590623,127.0357231000,37.6597408200
다사591602,127.0369743000,37.6408176800
다사594602,127.0403747000,37.6408309700
다사589605,127.0346906000,37.6435127100
다사587610,127.0323954000,37.6480103100
다사591600,127.0369855000,37.6390150500
다사600615,127.0471042000,37.6525743800
다사593598,127.0392635000,37.6372212900
다사579614,127.0233039000,37.6515792700
다사603615,127.0505051000,37.6525873900
다사587628,127.0322936000,37.6642339400
다사592612,127.0380520000,37.6498352700
다사576623,127.0198509000,37.6596772800
다사599642,127.0458223000,37.6769054800
다사606607,127.0539491000,37.6453897700
다사588616,127.0334951000,37.6534226800
다사595652,127.0412309000,37.6859010200
다사600641,127.0469618000,37.6760085300
다사605615,127.0527723000,37.6525960100
다사579611,127.0233212000,37.6488753300
다사597635,127.0435930000,37.6705875400
다사599645,127.0458058000,37.6796094100
다사588606,127.0335515000,37.6444095400
다사597654,127.0434881000,37.6877124400
다사594616,127.0402969000,37.6534493900
다사590644,127.0356052000,37.6786683500
다사588627,127.0334331000,37.6633371200
다사598645,127.0446718000,37.6796050400
다사586605,127.0312901000,37.6434992400
다사602629,127.0492952000,37.6652014600
다사586619,127.0312108000,37.6561176300
다사590617,127.0357568000,37.6543329400
다사578614,127.0221703000,37.6515746800
다사578617,127.0221530000,37.6542786200
다사593603,127.0392357000,37.6417278700
다사575618,127.0187462000,37.6551661000
다사583620,127.0278041000,37.6570053800
다사596662,127.0423096000,37.6949185100
다사600607,127.0471480000,37.6453638600
다사573611,127.0165198000,37.6488476500
다사606606,127.0539545000,37.6444884500
다사588611,127.0335233000,37.6489161200
다사581611,127.0255883000,37.6488844700
다사581620,127.0255367000,37.6569962800
다사598627,127.0447709000,37.6633814200
다사593623,127.0391243000,37.6597541600
다사591598,127.0369967000,37.6372124100
다사595624,127.0413862000,37.6606643100
다사589631,127.0345443000,37.6669468500
다사572620,127.0153335000,37.6569548000
다사599625,127.0459157000,37.6615831700
다사602609,127.0494041000,37.6471751700
다사588635,127.0333879000,37.6705476100
다사595594,127.0415524000,37.6336248500
다사604650,127.0514489000,37.6841376600
다사596636,127.0424536000,37.6714844600
다사578615,127.0221645000,37.6524760000
다사605612,127.0527885000,37.6498920600
다사600623,127.0470604000,37.6597849000
다사590612,127.0357848000,37.6498263700
다사586643,127.0310748000,37.6777490900
다사572613,127.0153746000,37.6506456300
다사600642,127.0469563000,37.6769098400
다사601608,127.0482761000,37.6462695200
다사595625,127.0413807000,37.6615656200
다사598652,127.0446332000,37.6859142100
다사593604,127.0392301000,37.6426291800
다사596641,127.0424259000,37.6759910200
다사599643,127.0458168000,37.6778067900
다사594619,127.0402802000,37.6561533300
다사601615,127.0482378000,37.6525787300
다사598629,127.0447599000,37.6651840500
다사597643,127.0435488000,37.6777980300
다사600616,127.0470987000,37.6534757000
다사598620,127.0448095000,37.6570722300
다사601631,127.0481504000,37.6669997500
다사590618,127.0357511000,37.6552342500
다사599623,127.0459267000,37.6597805400
다사582622,127.0266590000,37.6588034600
다사583642,127.0276785000,37.6768342100
다사595600,127.0415192000,37.6390327500
다사601648,127.0480575000,37.6823220500
다사594598,127.0403969000,37.6372257100
다사601634,127.0481340000,37.6697036900
다사582623,127.0266532000,37.6597047700
다사592619,127.0380129000,37.6561444700
다사595651,127.0412364000,37.6849997100
다사604611,127.0516604000,37.6489864400
다사584626,127.0289036000,37.6624177800
다사594604,127.0403636000,37.6426336100
다사596631,127.0424812000,37.6669779000
다사597610,127.0437309000,37.6480547000
다사585607,127.0301453000,37.6452973600
다사588632,127.0334049000,37.6678436800
다사594600,127.0403858000,37.6390283400
다사597652,127.0434991000,37.6859098200
다사602650,127.0491807000,37.6841290200
다사587631,127.0322767000,37.6669378800
다사598631,127.0447489000,37.6669866700
다사596598,127.0426637000,37.6372345200
다사590628,127.0356950000,37.6642473800
다사592630,127.0379514000,37.6660589100
다사591599,127.0369911000,37.6381137300
다사591629,127.0368232000,37.6651531500
다사574619,127.0176068000,37.6560627800
다사592611,127.0380576000,37.6489339600
다사605613,127.0527831000,37.6507933700
다사593632,127.0390741000,37.6678659700
다사598651,127.0446388000,37.6850129000
다사571621,127.0141940000,37.6578514500
다사596657,127.0423373000,37.6904119700
다사589645,127.0344655000,37.6795651900
다사606608,127.0539437000,37.6462910800
다사592623,127.0379906000,37.6597497200
다사597624,127.0436537000,37.6606731000
다사601624,127.0481887000,37.6606905600
다사580621,127.0243973000,37.6578930300
다사587615,127.0323671000,37.6525168800
다사590598,127.0358633000,37.6372079600
다사597626,127.0436427000,37.6624757300
다사599624,127.0459212000,37.6606818500
다사599652,127.0457674000,37.6859185800
다사605604,127.0528318000,37.6426815200
다사587634,127.0322597000,37.6696418100
다사592625,127.0379794000,37.6615523500
다사583608,127.0278726000,37.6461896300
다사592631,127.0379459000,37.6669602200
다사595598,127.0415303000,37.6372301200
다사597616,127.0436978000,37.6534625900
다사575622,127.0187230000,37.6587713500
다사584624,127.0289150000,37.6606151600
다사595595,127.0415469000,37.6345261700
다사596611,127.0425918000,37.6489516300
다사577623,127.0209846000,37.6596818900
다사576624,127.0198451000,37.6605785900
다사589614,127.0346400000,37.6516245300
다사593630,127.0390853000,37.6660633400
다사589612,127.0346512000,37.6498219100
다사594593,127.0404246000,37.6327191200
다사601626,127.0481778000,37.6624931900
다사575616,127.0187579000,37.6533634800
다사587619,127.0323445000,37.6561221300
다사573622,127.0164555000,37.6587620700
다사590613,127.0357792000,37.6507276900
다사598633,127.0447379000,37.6687893000
다사586618,127.0312165000,37.6552163200
다사589626,127.0345725000,37.6624402900
다사588605,127.0335571000,37.6435082300
다사594652,127.0400967000,37.6858966000
다사577626,127.0209672000,37.6623858200
다사593616,127.0391633000,37.6534449600
다사597641,127.0435599000,37.6759954100
다사578619,127.0221414000,37.6560812400
다사583621,127.0277984000,37.6579066900
다사596614,127.0425752000,37.6516555700
다사590609,127.0358016000,37.6471224300
다사602652,127.0491698000,37.6859316400
다사598648,127.0446553000,37.6823089700
다사575620,127.0187346000,37.6569687300
다사592617,127.0380241000,37.6543418400
다사596612,127.0425863000,37.6498529400
다사596637,127.0424480000,37.6723857700
다사580612,127.0244490000,37.6497812200
다사602628,127.0493006000,37.6643001500
다사587620,127.0323389000,37.6570234500
다사600652,127.0469015000,37.6859229400
다사596633,127.0424702000,37.6687805200
다사578642,127.0220085000,37.6768113700
다사595631,127.0413474000,37.6669735000
다사595645,127.0412697000,37.6795918500
다사590635,127.0356557000,37.6705565600
다사571619,127.0142057000,37.6560488300
다사590621,127.0357343000,37.6579381900
다사594630,127.0402191000,37.6660677700
다사572612,127.0153804000,37.6497443100
다사599616,127.0459651000,37.6534713400
다사595626,127.0413751000,37.6624669300
다사591613,127.0369128000,37.6507321400
다사592615,127.0380352000,37.6525392100
다사601609,127.0482706000,37.6471708300
다사575611,127.0187870000,37.6488569200
다사592618,127.0380185000,37.6552431600
다사593611,127.0391911000,37.6489383900
다사596640,127.0424314000,37.6750897000
다사579627,127.0232290000,37.6632963200
다사594634,127.0401969000,37.6696730200
다사603610,127.0505322000,37.6480808100
다사596620,127.0425421000,37.6570634600
다사598628,127.0447654000,37.6642827400
다사600638,127.0469782000,37.6733045900
다사600637,127.0469837000,37.6724032800
다사604617,127.0516279000,37.6543943300
다사584610,127.0289947000,37.6479967800
다사589632,127.0345387000,37.6678481600
다사598659,127.0445947000,37.6922233700
다사591603,127.0369688000,37.6417189900
다사578610,127.0221934000,37.6479694300
다사592627,127.0379682000,37.6633549700
다사582611,127.0267219000,37.6488890200
다사591611,127.0369240000,37.6489295100
다사591614,127.0369072000,37.6516334600
다사573612,127.0165140000,37.6497489700
다사584628,127.0288922000,37.6642204100
다사587613,127.0323784000,37.6507142500
다사592609,127.0380687000,37.6471313300
다사598625,127.0447819000,37.6615788000
다사594639,127.0401691000,37.6741795700
다사595599,127.0415247000,37.6381314400
다사588629,127.0334218000,37.6651397400
다사599617,127.0459596000,37.6543726500
다사583626,127.0277698000,37.6624132500
다사570617,127.0130838000,37.6542415300
다사585623,127.0300544000,37.6597183700
다사593602,127.0392412000,37.6408265500
다사603623,127.0504616000,37.6597979100
다사603611,127.0505268000,37.6489821300
다사601611,127.0482597000,37.6489734700
다사576612,127.0199147000,37.6497628500
다사605605,127.0528264000,37.6435828400
다사587614,127.0323728000,37.6516155700
다사594607,127.0403469000,37.6453375500
다사602623,127.0493279000,37.6597935800
다사594637,127.0401802000,37.6723769500
다사588621,127.0334669000,37.6579292500
다사588634,127.0333936000,37.6696463000
다사583619,127.0278098000,37.6561040700
다사586623,127.0311882000,37.6597228800
다사584619,127.0289435000,37.6561086000
다사598611,127.0448590000,37.6489603900
다사586620,127.0312052000,37.6570189500
다사581610,127.0255941000,37.6479831600
다사594631,127.0402135000,37.6669690800
다사591606,127.0369520000,37.6444229400
다사593637,127.0390463000,37.6723725200
다사600632,127.0470111000,37.6678967200
다사600635,127.0469947000,37.6706006500
다사602611,127.0493932000,37.6489778000
다사577612,127.0210483000,37.6497674600
다사601622,127.0481996000,37.6588879300
다사606605,127.0539599000,37.6435871300
다사575612,127.0187811000,37.6497582400
다사593597,127.0392691000,37.6363199700
다사598639,127.0447049000,37.6741971700
다사601649,127.0480520000,37.6832233600
다사574617,127.0176184000,37.6542601600
다사590614,127.0357736000,37.6516290000
다사595636,127.0413196000,37.6714800500
다사597618,127.0436868000,37.6552652200
다사588645,127.0333315000,37.6795607100
다사593656,127.0389403000,37.6894974100
다사596597,127.0426692000,37.6363332000
다사599618,127.0459541000,37.6552739700
다사585625,127.0300431000,37.6615209900
다사602616,127.0493660000,37.6534843800
다사596634,127.0424646000,37.6696818400
다사571622,127.0141881000,37.6587527600
다사593609,127.0392023000,37.6471357600
다사591628,127.0368288000,37.6642518400
다사594635,127.0401913000,37.6705743300
다사577621,127.0209962000,37.6578792700
다사592599,127.0381245000,37.6381181700
다사598622,127.0447984000,37.6588748500
다사589608,127.0346737000,37.6462166500
다사594605,127.0403580000,37.6435349200
다사591630,127.0368176000,37.6660544600
다사603624,127.0504562000,37.6606992200
다사588603,127.0335684000,37.6417056000
다사603613,127.0505159000,37.6507847600
다사603625,127.0504507000,37.6616005400
다사603648,127.0503257000,37.6823307200
다사595604,127.0414970000,37.6426380200
다사579613,127.0233097000,37.6506779600
다사605614,127.0527777000,37.6516946900
다사593617,127.0391577000,37.6543462800
다사596645,127.0424037000,37.6795962600
다사602608,127.0494096000,37.6462738500
다사602619,127.0493497000,37.6561883200
다사585632,127.0300033000,37.6678301700
다사593626,127.0391076000,37.6624580900
다사573620,127.0164672000,37.6569594500
다사602614,127.0493769000,37.6516817500
다사587626,127.0323049000,37.6624313200
다사603649,127.0503202000,37.6832320400
다사595658,127.0411975000,37.6913088700
다사590610,127.0357960000,37.6480237400
다사593638,127.0390407000,37.6732738400
다사586606,127.0312845000,37.6444005600
다사597609,127.0437364000,37.6471533800
다사590615,127.0357680000,37.6525303100
다사598615,127.0448370000,37.6525656500
다사600612,127.0471206000,37.6498704300
다사595610,127.0414638000,37.6480459100
다사586626,127.0311712000,37.6624268200
다사587604,127.0324293000,37.6426024300
다사591626,127.0368400000,37.6624492100
다사595628,127.0413640000,37.6642695600
다사597607,127.0437475000,37.6453507500
다사596616,127.0425642000,37.6534582000
다사601630,127.0481559000,37.6660984400
다사597608,127.0437419000,37.6462520700
다사577614,127.0210367000,37.6515700900
다사582621,127.0266647000,37.6579021500
다사584606,127.0290175000,37.6443915300
다사589611,127.0346569000,37.6489205900
다사583612,127.0278498000,37.6497948800
다사595653,127.0412253000,37.6868023300
다사589613,127.0346456000,37.6507232200
다사595618,127.0414195000,37.6552564300
다사599636,127.0458553000,37.6714976100
다사597651,127.0435046000,37.6850085100
다사591622,127.0368624000,37.6588439600
다사593653,127.0389570000,37.6867934800
다사583629,127.0277527000,37.6651171800
다사591609,127.0369352000,37.6471268800
다사595644,127.0412753000,37.6786905400
다사594595,127.0404135000,37.6345217600
다사596619,127.0425476000,37.6561621400
다사600613,127.0471152000,37.6507717500
다사596622,127.0425310000,37.6588660800
다사590625,127.0357119000,37.6615434400
다사601637,127.0481176000,37.6724076300
다사601621,127.0482051000,37.6579866200
다사597646,127.0435323000,37.6805019600
다사575624,127.0187113000,37.6605739700
다사585611,127.0301226000,37.6489026200
다사586614,127.0312392000,37.6516110700
다사574616,127.0176242000,37.6533588500
다사584611,127.0289890000,37.6488981000
다사595615,127.0414361000,37.6525524800
다사597619,127.0436813000,37.6561665300
다사602625,127.0493170000,37.6615962100
다사602630,127.0492897000,37.6661027800
다사586636,127.0311145000,37.6714399300
다사599612,127.0459870000,37.6498660800
다사590624,127.0357175000,37.6606421300
다사586624,127.0311825000,37.6606241900
다사593633,127.0390686000,37.6687672800
다사597644,127.0435433000,37.6786993400
다사584612,127.0289833000,37.6497994100
다사593601,127.0392468000,37.6399252400
다사589633,127.0345331000,37.6687494700
다사585631,127.0300090000,37.6669288600
다사584645,127.0287953000,37.6795426700
다사592595,127.0381468000,37.6345129100
다사593629,127.0390908000,37.6651620300
다사601642,127.0480903000,37.6769141900
다사604615,127.0516387000,37.6525917000
다사581625,127.0255080000,37.6615028400
다사582612,127.0267162000,37.6497903400
다사578616,127.0221588000,37.6533773100
다사601647,127.0480630000,37.6814207400
다사573621,127.0164614000,37.6578607600
다사588625,127.0334443000,37.6615345000
다사596621,127.0425365000,37.6579647700
다사597595,127.0438136000,37.6345349500
다사600646,127.0469344000,37.6805150800
다사592633,127.0379347000,37.6687628400
다사587627,127.0322993000,37.6633326300
다사590646,127.0355939000,37.6804709700
다사593614,127.0391744000,37.6516423300
다사601629,127.0481614000,37.6651971300
다사574618,127.0176126000,37.6551614700
다사580614,127.0244375000,37.6515838500
다사588619,127.0334782000,37.6561266200
다사598653,127.0446277000,37.6868155200
다사602649,127.0491861000,37.6832277100
다사590603,127.0358353000,37.6417145400
다사593639,127.0390351000,37.6741751500
다사598610,127.0448645000,37.6480590800
다사586622,127.0311938000,37.6588215700
다사584618,127.0289492000,37.6552072900
다사605608,127.0528102000,37.6462867900
다사596658,127.0423318000,37.6913132800
다사600649,127.0469180000,37.6832190100
다사591607,127.0369464000,37.6453242500
다사592626,127.0379738000,37.6624536600
다사596607,127.0426139000,37.6453463600
다사589607,127.0346794000,37.6453153300
다사597617,127.0436923000,37.6543639000
다사597655,127.0434825000,37.6886137500
다사599655,127.0457509000,37.6886225100
다사583625,127.0277756000,37.6615119400
다사574620,127.0176009000,37.6569641000
다사581642,127.0254105000,37.6768251000
다사581653,127.0253473000,37.6867394900
다사593605,127.0392245000,37.6435305000
다사580624,127.0243800000,37.6605969600
다사595654,127.0412197000,37.6877036400
다사592608,127.0380743000,37.6462300100
다사591646,127.0367280000,37.6804754300
다사603644,127.0503474000,37.6787254800
다사580610,127.0244605000,37.6479785900
다사595603,127.0415026000,37.6417367000
다사576611,127.0199205000,37.6488615400
다사589602,127.0347075000,37.6408087600
다사595633,127.0413363000,37.6687761200
다사604612,127.0516550000,37.6498877500
다사581613,127.0255769000,37.6506871000
다사576617,127.0198857000,37.6542694100
다사589622,127.0345950000,37.6588350400
다사594636,127.0401857000,37.6714756400
다사602644,127.0492134000,37.6787211500
다사597634,127.0435985000,37.6696862300
다사596652,127.0423650000,37.6859054300
다사594638,127.0401746000,37.6732782600
다사584614,127.0289720000,37.6516020400
다사589617,127.0346231000,37.6543284700
다사598619,127.0448150000,37.6561709100
다사598646,127.0446663000,37.6805063500
다사601613,127.0482488000,37.6507761000
다사572624,127.0153101000,37.6605600400
